,9CL_Bc65_Bc01,9CL_Bc65_Bc03,9CL_Bc65_Bc04,9CL_Bc65_Bc05,9CL_Bc65_Bc06,9CL_Bc65_Bc07,9CL_Bc65_Bc08,9CL_Bc65_Bc09,9CL_Bc65_Bc10,9CL_Bc65_Bc11,9CL_Bc65_Bc12,9CL_Bc65_Bc15,9CL_Bc65_Bc16,9CL_Bc65_Bc17,9CL_Bc65_Bc18,9CL_Bc65_Bc19,9CL_Bc65_Bc20,9CL_Bc65_Bc22,9CL_Bc65_Bc23,9CL_Bc65_Bc24,9CL_Bc65_Bc25,9CL_Bc65_Bc26,9CL_Bc65_Bc27,9CL_Bc65_Bc28,9CL_Bc65_Bc29,9CL_Bc65_Bc30,9CL_Bc65_Bc31,9CL_Bc65_Bc32,9CL_Bc66_Bc01,9CL_Bc66_Bc04,9CL_Bc66_Bc05,9CL_Bc66_Bc06,9CL_Bc66_Bc07,9CL_Bc66_Bc08,9CL_Bc66_Bc09,9CL_Bc66_Bc10,9CL_Bc66_Bc11,9CL_Bc66_Bc12,9CL_Bc66_Bc13,9CL_Bc66_Bc14,9CL_Bc66_Bc15,9CL_Bc66_Bc16,9CL_Bc66_Bc17,9CL_Bc66_Bc18,9CL_Bc66_Bc20,9CL_Bc66_Bc22,9CL_Bc66_Bc23,9CL_Bc66_Bc25,9CL_Bc66_Bc26,9CL_Bc66_Bc27,9CL_Bc66_Bc28,9CL_Bc66_Bc29,9CL_Bc66_Bc30,9CL_Bc66_Bc31,9CL_Bc66_Bc32,9CL_Bc67_Bc01,9CL_Bc67_Bc02,9CL_Bc67_Bc03,9CL_Bc67_Bc04,9CL_Bc67_Bc05,9CL_Bc67_Bc06,9CL_Bc67_Bc07,9CL_Bc67_Bc08,9CL_Bc67_Bc09,9CL_Bc67_Bc10,9CL_Bc67_Bc12,9CL_Bc67_Bc13,9CL_Bc67_Bc14,9CL_Bc67_Bc17,9CL_Bc67_Bc18,9CL_Bc67_Bc19,9CL_Bc67_Bc24,9CL_Bc67_Bc25,9CL_Bc67_Bc26,9CL_Bc67_Bc27,9CL_Bc67_Bc28,9CL_Bc67_Bc29,9CL_Bc67_Bc30,9CL_Bc67_Bc31,9CL_Bc67_Bc32
HLA-DRB1,0.0,2.3790567,0.0,0.0,0.0,0.0,0.0,0.9747851,0.0,0.0,0.0,0.0,0.0,0.7778587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63224626,0.0,0.0,0.0,0.7346299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6026031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8262338,0.0,0.0,0.0,0.0,0.0,0.0,0.5405813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61072165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHRF1,0.0,0.0,0.6747987,0.94784844,0.0,1.3340217,1.1872158,0.0,0.0,1.2625643,0.0,0.0,0.0,0.0,1.5996219,1.2363101,0.0,1.7947421,0.9669318,1.6629848,0.0,0.0,0.0,1.6383883,0.0,0.0,0.0,0.0,0.63224626,0.0,0.0,0.0,1.1535488,0.0,2.439154,1.1760352,0.0,0.5986567,1.3117119,0.0,0.56079584,0.0,0.6026031,1.2651442,1.6227664,1.5009552,1.3865373,0.0,1.2153075,0.66952884,0.9851683,0.0,1.1515623,0.7628473,0.0,0.0,0.0,0.55589175,0.7996926,2.0415473,0.8401978,0.0,0.7054158,0.0,0.0,0.0,0.5647415,0.0,1.8319815,0.0,0.0,0.0,0.80422264,0.76084405,0.0,0.81314474,0.0,0.0,2.0600972,2.4390612
PLK1,2.3507655,0.6368036,2.36428,0.0,0.0,1.7335064,2.058451,2.3890917,1.8575481,0.0,2.8811605,0.0,0.0,0.0,1.7815324,3.186659,0.0,1.2553201,0.59604776,2.3956268,1.2508446,0.0,0.0,0.8680619,0.0,1.024417,0.0,0.6862682,2.1901436,1.8429722,0.0,0.0,1.4478905,0.0,3.2004066,1.9426655,1.7441467,1.90772,1.3117119,0.92171717,2.0500896,2.7711928,0.0,1.4796644,1.6227664,1.731295,2.1975126,0.0,1.7479227,2.1548429,0.0,0.0,0.89285314,0.0,0.0,0.6846347,0.0,0.0,0.0,1.4704653,1.0903239,0.0,2.940856,0.0,0.0,0.80124485,3.1998472,0.0,0.6282754,0.0,0.0,3.1351843,0.80422264,0.0,0.0,0.0,0.0,0.0,0.68213916,1.7018042
COL8A1,0.0,0.0,1.47274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4921688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8592955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3251885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4412266,1.528869,1.183148,0.0,1.8672087,0.0,0.0,0.0,0.8041291,0.0,0.0,0.0,0.0,0.0,0.0,0.7476188,0.0,0.0,0.0,0.80309,0.0,0.0,0.0,0.0,0.0,0.0
CPEB4,0.0,0.6368036,0.0,0.94784844,0.6045387,0.0,0.37541023,0.0,0.8552667,0.9894107,0.809611,0.5321646,0.77519345,0.0,0.0,1.0410414,0.0,0.0,0.59604776,0.0,0.80943847,0.0,0.71498054,0.8680619,0.0,0.0,0.0,1.0894297,0.0,0.72418845,0.0,0.0,0.0,1.2370607,0.0,0.0,0.0,1.7780048,0.0,0.92171717,0.56079584,0.0,0.6026031,0.0,0.7014982,0.0,0.6933092,1.0846213,0.78192025,0.0,0.0,0.62676203,0.0,0.0,0.0,0.0,0.0,0.55589175,0.0,0.0,1.0903239,0.0,0.0,1.0103861,0.0,0.0,0.92345935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91413265
TK1,2.2786329,0.6368036,1.5799166,1.4255883,0.0,2.7671676,2.5168662,2.8625424,2.0489833,1.9335153,2.1379702,0.0,1.50697,0.7778587,3.207085,1.7725381,0.0,1.7947421,2.213679,2.3956268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8391197,3.0539098,0.0,0.0,2.4720833,0.0,2.6446965,2.3714721,2.0293877,0.970531,2.357486,0.0,3.0230422,1.0550818,0.0,2.1553385,2.5803127,3.1388721,2.3028767,0.0,2.6420755,2.3545291,0.9851683,0.0,2.5845819,0.0,0.0,1.0570387,0.74881166,0.0,2.2590508,2.0415473,2.0260572,0.0,2.2189324,1.0103861,0.0,0.0,2.058082,0.96471465,1.2873372,0.0,0.71153146,2.3022935,0.80422264,0.0,0.9081409,1.7950795,0.0,0.0,2.8123906,2.4390612
DGKK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3506544,0.0,0.0,0.0,0.7628473,0.0,2.2460425,0.0,0.0,0.7996926,0.0,1.0903239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282754,0.0,0.0,1.0983963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEPP1,0.0,0.6368036,1.0740721,0.0,0.9786325,0.0,0.0,2.0284626,0.0,0.0,0.0,0.0,0.0,2.4502509,0.0,0.0,0.8662954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346299,0.0,0.0,0.0,0.0,0.0,0.6440487,0.0,0.56079584,0.0,0.0,0.0,1.9601839,0.0,1.0988283,0.0,1.9356183,1.0669955,0.0,0.0,1.9122573,0.0,0.0,1.0570387,0.0,0.0,1.5421373,0.0,0.0,1.3527423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2599598,0.0,1.0983963,0.80422264,0.76084405,0.9081409,0.0,0.0,0.78338474,0.0,0.0
XRCC6,1.810244,2.2929676,1.3586439,2.2711809,2.1369634,2.4206371,2.8384144,2.6535785,2.2095933,1.8031851,2.5530965,2.504858,1.9249871,2.2232866,2.2915354,2.7892025,2.0656497,2.7759435,1.7731863,2.7245867,2.395453,2.297839,1.8278879,2.3680005,2.182489,2.2010639,1.6611704,1.9340885,2.9251306,2.5410993,2.269624,2.1536403,2.3760579,1.540775,2.1801353,2.8148382,2.3458395,1.90772,3.0393589,1.7121406,2.8209856,2.5041585,2.4637923,2.6187103,2.4130275,2.0759284,2.5652485,2.3787677,2.798113,2.3545291,1.7975407,2.438731,2.8251195,2.521217,1.8146279,1.8921338,2.4969058,2.4975288,2.6723142,2.2383823,2.386576,2.4013495,2.4646382,2.0860472,2.0008266,3.1402495,2.7357216,3.019862,2.6472826,2.2425802,2.5183573,2.5646503,2.6799622,2.0593014,2.6614738,2.143581,1.4427727,2.5563498,2.7518482,2.670798
UPF1,0.0,1.300542,0.6747987,0.94784844,1.4636327,0.0,0.6477192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47668228,0.8662954,0.0,1.2368643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63224626,0.0,0.7345147,0.7362181,1.1535488,0.0,0.0,0.5579948,1.0607052,0.0,0.0,0.92171717,1.1805605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669955,0.9851683,0.62676203,0.89285314,0.0,0.0,0.0,0.44291687,0.0,0.7996926,0.0,0.8401978,0.5405813,0.0,0.0,0.0,0.0,0.0,0.0,0.6282754,0.0,0.0,0.0,0.0,0.0,0.9081409,0.0,0.0,0.0,0.68213916,0.91413265
ENTPD1,0.0,0.0,0.80484384,0.5849028,1.091541,0.0,0.5600783,0.0,0.0,0.61238414,0.5129917,0.0,0.0,0.0,0.9494992,1.074753,0.0,0.0,0.62350625,0.0,0.0,0.0,0.0,0.0,0.8173789,0.0,0.0,0.7228327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994599,0.0,0.0,1.1370561,0.0,0.0,1.0550818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55293566,0.9039652,0.0,0.0,0.0,0.0,0.5385259,0.0,0.914127,0.0,0.47093573,0.0,0.0,0.81111807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76084405,2.4011066,0.0,0.0,0.0,0.0,0.0
GPR89A,0.0,0.0,1.0740721,0.94784844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210038,0.68702346,0.0,0.0,0.0,0.0,0.885836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862682,1.5101328,1.8429722,1.6748286,0.0,0.0,0.0,0.0,0.0,0.0,0.5986567,0.0,0.0,0.56079584,0.0,0.0,0.6140325,0.0,1.2011633,0.0,0.0,1.2153075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4017105,1.0135994,2.1093082,1.6680894,0.41366088,0.0,0.7255471,0.0,0.5647415,0.0,0.0,0.0,0.0,1.3860514,1.2441306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASEK-C17orf49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669178,0.0,0.0,0.0,0.0,0.0,0.99955076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3119166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7915535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384964,0.0,0.0,0.0,0.81875026,0.8096163,0.0,0.8053434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA7,0.0,0.0,0.0,0.94784844,0.6045387,0.0,0.86152416,0.0,0.0,1.2625643,1.2510666,1.65167,1.50697,1.5108142,1.3770947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680619,1.1780703,0.0,1.3464215,1.5984087,0.63224626,0.0,0.0,2.3788252,2.016004,0.0,0.0,0.5579948,2.7188618,0.0,1.5296799,0.92171717,2.3085814,2.1387525,0.0,0.0,2.317567,0.0,0.0,0.0,0.0,1.7520798,0.0,1.8292551,0.0,3.3076403,0.0,2.4272864,0.0,0.0,0.4777414,0.44375157,0.8401978,0.8895398,0.9309951,0.0,2.0008266,0.0,0.0,0.0,1.2873372,0.0,0.0,2.772285,1.2441306,2.1950636,0.0,0.0,1.4427727,0.78338474,1.5917664,0.0
SYTL2,1.3583336,0.0,1.8966147,0.0,0.0,0.0,0.76308995,0.0,0.0,0.0,0.0,0.0,0.0,1.6743551,0.0,0.0,0.0,1.8155776,0.0,2.1498892,0.0,0.0,1.5319878,0.0,0.0,0.0,1.5501932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7827584,0.80298126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3534948,0.0,0.0,0.0,0.0,1.5021628,0.0,0.0,0.0,0.6621301,0.0,0.0,2.6330035,0.0,0.0,1.6369106,0.0,0.0,0.0,0.0,1.4287189,0.0,0.0,0.0,0.0,0.0,0.0,1.5969285,1.7162131,0.0,0.0,0.0,0.0,0.91413265
CLUL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0178459,0.0,0.8552667,0.0,0.48459473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88452065,1.3724641,0.0,1.4225562,0.0,1.4476697,0.0,0.0,1.8296441,0.0,0.0,1.3697656,1.1460067,0.0,0.0,0.0,0.0,0.0,1.6675016,0.0,0.6933092,0.0,0.78192025,0.0,0.0,0.0,0.0,0.0,0.861046,0.6621301,0.0,0.0,0.79167783,0.0,0.0,0.7902062,1.1174542,0.0,1.9277403,0.0,0.0,0.0,0.6282754,1.1384984,0.0,0.0,0.80422264,0.0,0.0,0.0,2.9349363,0.0,0.0,0.0
PCBP1,2.6493602,2.885814,3.222507,2.613096,2.9584959,2.9776635,2.6540911,2.8625424,2.846305,2.245829,3.0120497,2.711529,2.5423985,2.5469468,2.5536146,3.0802817,2.8643138,2.280479,2.5820312,3.3348868,3.4709148,2.6051836,3.5973394,2.4897544,2.7480817,2.9367628,2.8938036,2.3853526,3.541239,2.4536362,3.3740394,2.1536403,2.5596905,3.2369008,1.2853225,2.9408522,2.4324057,3.2428813,3.1614318,2.9529936,2.5674894,3.3036191,2.3120947,3.2747283,2.7235827,2.8488476,3.332517,3.0244749,2.9330575,2.8452804,2.4042003,2.9602273,3.0534928,2.06258,2.7167904,2.5069141,1.9642652,3.350231,2.3210561,2.6280322,2.8214922,2.4642844,3.5352144,3.0892198,2.543527,3.027861,3.2598937,3.0961432,2.5833373,2.8328273,3.3309476,2.944132,2.4944134,2.5177624,3.9663177,2.7763228,2.743795,3.1090446,2.2826827,2.4390612
MYL9,0.5482815,0.6368036,1.3586439,1.5994644,0.9786325,0.0,1.1872158,0.0,0.0,0.9894107,1.5562695,0.8776445,0.77519345,0.0,0.68702346,0.0,0.8662954,0.0,0.0,0.885836,1.2508446,1.5219305,0.0,0.0,2.0469573,0.0,0.88452065,1.5984087,0.0,0.72418845,0.0,1.6774882,0.7346299,0.0,0.0,0.0,0.0,1.4536471,0.6440487,0.0,1.1805605,0.0,0.6026031,1.2651442,0.0,0.0,0.0,2.178526,0.0,1.7520798,0.0,1.8292551,0.0,1.1905065,0.8262338,2.0245135,0.98272574,0.55589175,0.0,0.44375157,1.0903239,0.0,0.41366088,2.2755537,2.543527,0.0,0.5647415,0.0,1.0111464,1.2599598,0.0,1.0983963,0.80422264,2.1950636,0.9081409,0.0,0.0,0.0,0.0,0.0
LYZ,2.2786329,2.664198,2.1643686,3.9580464,2.914444,2.9776635,3.6218817,2.0284626,3.509993,2.4834654,1.8888336,2.6637263,3.791604,0.7778587,2.4736512,3.4701989,2.486961,2.6060033,3.7933495,1.3480788,2.980603,2.2035804,2.6792328,3.2535172,4.3039327,1.698122,3.5175552,5.016723,1.016558,2.3577838,4.462144,2.3788252,3.5754511,3.526768,2.1801353,2.490228,4.3253517,1.2409848,4.1203322,1.9536532,3.8607826,3.5992827,3.2506087,3.5265563,3.7770538,2.438681,2.1975126,2.178526,3.8035493,3.4410634,3.127524,4.1819587,2.0134878,4.8064876,2.3018734,2.9359527,1.697072,0.55589175,4.511156,2.0415473,3.0326607,3.734552,3.200979,3.7992246,2.8325021,3.6965008,2.058082,3.0961432,3.2717295,3.4702606,3.0303783,3.950926,3.7609346,2.8959796,2.4299185,2.143581,3.290613,1.217206,4.152593,3.6471527
CLDN6,0.0,2.664198,2.0471075,2.0931823,0.6045387,0.0,2.5529778,2.0284626,0.0,0.0,0.0,0.0,2.982454,2.2232866,0.0,0.79815704,0.0,0.0,0.9669318,1.902114,1.5560241,0.0,2.4372444,0.0,2.8826058,1.5197194,1.6611704,0.0,2.0862513,0.72418845,0.0,2.1536403,0.0,0.0,0.0,1.3834559,0.0,1.7780048,1.032597,0.92171717,0.0,0.0,1.2472059,2.554911,1.1097316,0.0,1.0988283,3.198666,2.8678598,0.66952884,0.9851683,2.359622,2.105406,1.4891036,2.3018734,1.0570387,0.44291687,0.0,0.7996926,0.0,2.500863,0.0,1.1149372,0.0,2.2541182,0.80124485,0.0,0.0,1.0111464,1.9304078,0.71153146,0.69298524,0.80422264,1.9021685,0.0,2.280842,0.0,1.7501514,0.0,0.91413265
TPX2,2.3485363,0.0,2.6047091,1.2149805,0.0,2.4206371,2.4730444,2.3890917,0.0,1.2625643,2.948745,1.5069773,0.0,0.7778587,2.2915354,3.305458,0.8662954,1.7947421,2.1203897,2.5177035,0.0,0.0,2.1173427,0.0,0.0,0.63802314,0.0,0.0,2.7153122,2.765236,0.7345147,0.7362181,1.6750087,0.79873866,2.1801353,3.0874283,1.0607052,1.7780048,1.7085361,0.92171717,2.3050616,0.0,0.9759685,2.0519347,2.0940104,1.9183853,2.6393583,0.0,1.2153075,2.3545291,0.9851683,0.0,2.6375408,0.7628473,0.0,1.7395167,0.74881166,1.1726323,1.4017105,2.2383823,1.4567674,1.3527423,2.6968741,0.0,0.7255471,0.0,3.288617,2.0143902,1.0111464,0.61072165,0.71153146,2.890066,0.0,0.0,0.9081409,2.280842,0.0,0.78338474,1.7733449,2.136891
EXOSC5,1.9231116,1.8472843,1.0740721,1.4255883,0.9786325,1.0522845,1.7936697,2.0284626,1.3094141,1.2625643,1.78978,0.0,1.50697,1.9292042,1.3770947,1.6629884,1.8736986,2.143224,1.2368643,1.6629848,0.80943847,1.3044863,0.71498054,0.8680619,0.7533247,1.3024253,0.0,0.0,1.9703003,1.4325022,1.4477211,0.7362181,1.4478905,0.79873866,1.8296441,1.3834559,1.0607052,0.970531,1.3117119,1.7121406,1.1805605,1.0550818,2.0301127,1.2651442,1.3987949,1.2011633,1.7920294,1.9278854,1.7479227,0.66952884,2.0429137,1.009082,1.9122573,1.1905065,0.8262338,0.6621301,1.7942872,1.1726323,0.0,1.6989762,1.4567674,1.3527423,0.9309951,1.0103861,1.141583,1.965932,0.92345935,1.770215,2.0788167,0.0,1.6386927,2.079158,1.2441306,1.7156569,0.9081409,1.7950795,1.4427727,1.5187702,1.3697366,1.3835961
GNL3,1.537165,2.3790567,2.3265212,1.8764886,2.0338242,2.018185,2.2192678,2.6535785,1.6205765,2.3314707,1.0545039,1.8902328,0.0,1.5108142,2.0687003,1.3996073,1.6359346,2.143224,2.1203897,1.902114,0.0,1.7004343,0.71498054,2.2293406,0.7533247,1.980884,1.6611704,1.0894297,2.9713624,1.8429722,1.1533972,1.6774882,1.8599712,0.0,1.2853225,2.9408522,1.3435463,1.6289197,1.5296799,2.148036,1.1805605,1.5569693,1.7852732,1.8061895,1.362497,2.2119966,2.7083526,2.5455246,0.78192025,1.3506544,2.239785,2.0759764,2.907177,1.9053658,1.5798224,2.0245135,1.8565097,2.556911,2.0459769,1.5912337,2.386576,2.0086222,0.9309951,0.0,1.141583,1.5443529,1.9561354,1.4464664,1.9629958,1.2599598,1.6386927,1.3860514,2.6799622,2.1950636,2.2903352,3.2126474,1.4427727,2.5563498,2.4646318,2.136891
CD24,0.90038645,3.1077335,1.0740721,2.507386,0.9786325,1.3340217,1.7148576,0.0,0.8552667,1.2625643,1.0545039,1.3377485,1.7376636,1.9292042,1.8113542,0.0,0.8662954,1.5609705,0.0,1.3480788,1.9786857,2.729436,1.1276188,1.3256359,0.0,0.63802314,2.092989,1.3759581,0.0,0.72418845,1.6748286,2.97023,2.4720833,1.7734159,0.0,1.1760352,0.0,2.52376,2.1081986,2.450593,0.0,2.8819973,2.226641,1.8061895,1.3987949,1.5009552,1.3865373,0.0,1.5166636,2.9990435,0.9851683,1.5009978,1.1515623,0.0,1.8146279,2.1413999,1.3313667,1.1726323,1.4017105,1.6989762,1.5994836,1.5227951,0.9309951,1.0103861,1.6607856,0.0,1.8426032,0.96471465,1.6811774,0.98712933,1.8222148,1.3860514,1.9705738,1.1878933,1.9342471,1.7950795,0.0,1.7501514,0.68213916,1.9428258
EWSR1,2.116589,2.7811325,2.530808,2.669399,2.0338242,2.2395217,2.1684823,1.4588928,1.8575481,1.9335153,2.1379702,1.65167,1.2065766,1.5108142,2.5536146,2.2565517,1.8736986,1.5609705,0.9669318,1.902114,2.6002023,2.2035804,2.5245771,1.6383883,2.0469573,2.2010639,2.2545433,1.5984087,2.6551764,2.0047245,2.015812,2.1536403,1.8599712,2.8969223,2.1801353,2.7210417,2.5120714,3.0287871,2.392967,2.6825564,2.0500896,3.1555748,2.226641,2.2490451,1.6227664,2.5352755,2.6393583,1.592625,2.8678598,1.3506544,2.239785,1.9602054,3.2136974,2.027041,2.1642637,2.2460425,2.6749392,2.3670082,2.0459769,2.543915,2.6034184,2.184595,2.3734665,1.0103861,2.893355,2.1246393,2.313319,2.5151343,2.8177266,2.0456364,2.1113956,2.772285,3.3382251,2.3145783,2.6614738,2.6063778,2.2061884,2.800647,2.17757,1.3835961
BIRC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1780703,0.63802314,0.0,0.0,0.0,0.72418845,0.0,0.0,0.0,0.0,0.0,0.0,0.66485244,0.0,1.3117119,0.0,0.0,0.0,0.0,0.0,0.7014982,0.0,0.0,0.0,0.0,0.0,0.0,2.7043536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88486,0.0,0.0,0.0,0.0,0.0,0.80124485,0.0,0.0,0.0,0.0,1.4137456,0.0,0.0,0.0,1.3760966,0.0,0.0,0.0,0.0,1.3835961
SPDYE1,0.0,0.0,0.9974727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50697,0.0,0.0,0.0,2.486961,0.0,0.59604776,0.0,0.0,0.0,1.1276188,0.0,1.475255,0.0,1.6299034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1097316,0.0,0.0,0.0,1.2153075,0.0,0.0,0.0,0.0,0.0,2.0046492,1.445276,0.7781564,0.0,0.79028946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3277854,0.0,0.0,0.0,0.0,0.0,0.0
TECPR1,0.0,0.0,0.0,1.2149805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1276188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345147,0.0,0.0,0.0,1.8296441,0.5579948,0.0,0.0,0.0,0.0,0.56079584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7628473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80124485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081409,0.81314474,0.0,0.0,1.7733449,0.0
WASHC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.716003,0.0,0.0,0.0,0.5321646,1.7314639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3256359,1.4359276,0.0,0.0,1.2615297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953257,0.0,0.0,1.5393136,0.0,0.0,0.6517833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0956397,0.0,0.0,0.6282754,0.0,0.0,0.7662242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERLIN2,0.5482815,0.0,0.0,0.58225816,0.6045387,0.0,0.37541023,1.4588928,0.0,1.4768884,0.0,0.0,0.0,1.7417327,0.0,0.47668228,0.0,0.0,0.0,1.3480788,1.5560241,0.0,0.0,1.3256359,0.7533247,0.0,0.0,0.0,0.63224626,0.72418845,0.0,0.0,0.0,0.0,2.439154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78192025,1.0669955,0.0,0.0,0.5429309,1.4891036,0.0,0.0,0.0,0.9110732,0.4777414,0.0,0.50586087,0.0,0.0,1.0103861,0.0,0.0,0.0,0.0,0.0,0.61072165,1.1230503,0.69298524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91413265
PWWP2A,0.0,0.6368036,0.6747987,0.58225816,0.0,1.0522845,0.37541023,0.0,0.0,0.0,0.48459473,0.0,0.77519345,0.0,0.0,0.79815704,0.0,0.0,0.0,0.0,0.0,0.0,0.71498054,0.8680619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66485244,0.0,0.0,0.92171717,0.0,1.0550818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66952884,0.0,0.0,0.5429309,0.0,0.0,0.0,0.0,0.0,1.0428478,0.44375157,0.0,0.0,0.0,0.0,0.0,0.0,0.92345935,2.210491,0.0,0.0,0.0,1.0983963,0.0,0.0,0.9081409,0.0,0.0,0.0,0.0,0.0
ID2,1.1602814,3.7152607,2.2693114,2.2711809,2.5994337,3.1514635,1.9347986,0.9747851,0.8552667,2.974822,2.2089028,1.5069773,2.3387334,3.5249057,2.821655,1.6629884,2.0656497,2.143224,2.6418324,2.9717028,2.2748563,1.7004343,1.8278879,1.8762778,1.475255,1.024417,2.7224944,2.8773382,1.8391197,3.4945118,2.6400313,3.413674,1.4478905,2.1206331,2.439154,1.5551565,2.6545687,1.7780048,2.9488237,3.6976824,3.2215173,2.8819973,2.9544466,2.554911,0.7014982,0.7710295,1.0988283,1.9278854,1.9356183,2.3545291,2.8782218,2.438731,0.89285314,3.3076403,1.8146279,3.9454882,1.1721636,1.9384482,1.0428478,2.2962341,2.896946,1.6680894,2.4200912,1.0103861,2.2541182,2.4894643,1.9561354,0.96471465,1.6811774,3.5698752,2.431074,2.5646503,1.5485992,2.0593014,0.0,1.7950795,2.5106924,2.7256558,3.274527,3.087607
