,live_1,live_2,live_3,live_4,live_5,live_6,live_7,live_8,live_9,live_10,live_11,live_12,live_13,live_14,live_15,live_16,live_17,live_18,live_19,live_20,live_21,live_22,live_23,live_24,live_25,live_26,live_27,live_28,live_29,live_30,live_31,live_32,live_33,live_34,live_35,live_36,live_37,live_38,live_39,live_40,live_41,live_42,live_43,live_44,live_45,live_46,live_47,live_48,live_49,live_50,live_51,live_52,live_53,live_54,live_55,live_56,live_57,live_58,live_59,live_60,live_61,live_62,live_63,live_64,live_65,live_67,live_68,live_69
FUBP3,6.935461,6.6124053,7.905331,3.2481685,4.666629,6.071355,7.960202,0.0,15.059955,10.013823,8.177464,7.8325405,8.607679,7.015995,6.666365,4.169285,2.8456578,6.9188886,4.864376,15.718031,12.930723,0.984435,43.8016,11.706483,1.0562928,6.13257,4.6619325,9.873763,7.883305,22.298779,10.092734,2.621587,4.2813725,11.16883,23.659422,9.420074,3.1479945,4.1361628,3.261814,23.16233,2.4998374,5.614363,5.0436425,12.950868,9.290399,5.450112,9.391999,4.752065,6.2166333,16.80985,4.107554,2.893617,9.721306,9.354109,10.153255,8.152605,6.014316,11.49127,6.2338953,5.473727,9.873199,8.242638,2.2389393,0.7301927,16.876612,14.026796,19.031038,0.30530286
MT2A,20.996399,96.29624,303.8915,84.424675,306.47775,18.007664,191.30789,127.94979,0.0,188.61972,48.254467,279.30923,118.52557,57.596096,10.816382,22.492218,8.037954,101.345825,134.239,42.86013,62.359604,22.163363,20.26103,51.99602,0.0,78.983955,250.0145,16.044245,33.628433,0.0,261.31424,39.47648,303.36746,170.26106,89.81185,57.110825,25.217606,404.30844,11.44173,0.0,14.588236,14.075133,341.99713,15.264574,143.44287,127.18211,44.644527,8.71135,74.66259,32.738976,0.0,99.47003,54.65743,156.8561,15.674072,128.51822,269.89273,130.33018,14.133504,3.6172,66.8521,47.549713,88.00588,37.647007,104.12565,18.722336,44.09852,8.997414
MSRB3,0.59284866,0.0,0.0,0.0,0.0,0.15024564,0.11470652,0.1224866,0.12830457,0.14060415,0.0,0.09952604,0.32027566,0.17818081,1.1750578,0.0,0.0,0.0,0.11381994,0.0,0.0,0.4439002,37.763226,0.0,0.0,0.0885784,0.0,0.0,0.0,0.0,0.0,0.33900377,0.13891229,0.0,0.0,0.13339166,0.0,0.0,0.0,4.021978,2.1744087,0.0,0.0,0.0,0.16396023,0.88666034,0.104943514,0.0,0.0,0.0,11.5892105,0.0,0.0,0.0,0.30268863,0.0,0.0,0.114815675,0.0,0.104038924,0.13634875,0.0,0.0,0.0,0.13567714,0.0,5.041843,0.0
IFI6,10.188741,8.905742,5.634166,9.954446,71.06349,11.237353,10.918918,27.020777,13.502122,5.8290377,28.882534,14.639813,119.16265,1.7348304,9.48933,14.001473,9.250899,47.72708,0.0,0.0,27.128479,145.20822,2.3998668,53.04003,0.5975618,2.9838455,21.359655,15.470815,26.933762,0.0,3.0483398,0.0,8.101999,77.44619,0.0,10.5587435,2.9630527,0.0,16.049265,20.112293,0.0,0.0,29.97687,0.0,18.544867,13.544917,0.0,0.7030721,16.966564,159.90898,17.500347,10.894704,8.626002,3.510817,0.0,0.0,18.430899,9.24382,0.0,5.6446986,24.13886,0.8989619,29.183249,24.268246,4.513,2.492755,1.4984095,2.8340216
CCNO,2.2383637,33.790703,4.0364842,0.0,7.0400543,0.0,8.137753,13.934041,3.8124156,8.240257,8.816571,7.4999943,14.273681,38.41818,16.372564,5.289679,36.4571,16.15639,7.1324024,25.47047,0.0,0.0,18.180952,13.335693,12.600546,22.224592,15.547969,21.78231,9.144716,1.4830348,0.81531703,7.0932965,6.7228365,2.9115424,1.9648376,42.37757,8.0306,0.0,21.560196,0.5976065,7.9493237,0.0,14.2072115,8.53379,0.0,10.260998,72.93278,3.7769837,29.988373,49.95184,6.2502627,10.143738,10.1101055,19.893461,5.7690063,9.34147,15.388583,11.382717,0.0,23.457771,85.47943,66.31018,0.0,22.86609,11.854017,11.1858635,5.888616,0.0
ENO1-AS1,0.0,0.0,4.385623,0.0,1.9989794,19.381027,16.788498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.304153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70886,18.719662,0.0,0.0,0.0,3.7011933,0.0,0.0,0.0,0.0,0.0,0.0,5.3381186,0.0,0.0,0.0,0.0,0.0,0.0,9.483335,0.0,0.0,0.0,0.0,0.0,0.0,6.1841545,0.0
SLC39A8,30.45186,6.260911,5.2529664,0.0,7.390977,6.3622546,23.951603,23.396788,5.2106147,68.586945,9.077426,149.76122,6.1812468,0.0,4.2802005,0.99655765,4.025458,7.908703,2.3175282,38.221275,2.5108683,0.0,3.5546873,119.567116,0.8852032,12.562647,3.0918043,3.8045833,5.1173625,0.0,5.7815,3.3084428,11.025902,6.6725454,17.196676,0.0,0.0,15.767053,21.416489,0.0,0.0,9.1454115,18.217367,3.2560098,26.8945,12.566167,70.24749,21.30469,52.355656,0.0,0.0,0.10694533,50.66965,47.871075,8.518112,0.0,4.13199,19.930008,9.615145,0.0,0.0,2.9183526,7.001042,115.09227,19.142195,7.7138047,13.090288,4.3856053
ENSG00000285873,0.0,0.0,0.0,0.53162515,0.0,0.0,0.0,0.0,1.212997,0.0,5.3369927,0.0,0.0,7.003052,0.900838,10.296466,0.0,5.6817513,0.42926344,0.0,0.0,0.0,0.0,0.0,3.5973134,0.33262214,2.8147714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5612857,0.0,0.0,0.0,8.341495,0.0,32.361362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256082,4.2773643,0.0,0.0
MINCR,11.764451,15.8848095,61.20309,19.216312,12.482779,17.24998,5.223047,0.0,0.0,43.248352,36.987385,20.577595,39.608162,37.564285,1.3865665,9.056,6.467141,21.169476,0.0,8.831241,12.8501215,64.76423,0.0,2.3221858,0.0,69.00993,20.095108,23.880978,17.497942,34.86969,44.15276,23.109093,45.57128,30.327818,56.48625,62.440674,45.8875,142.32408,59.112614,11.244788,23.540915,12.580408,19.926664,42.487846,24.648674,28.290316,2.3916576,101.30988,0.0,12.532864,0.0,36.670055,6.641423,9.009442,0.0,0.0,13.218641,0.0,10.836747,0.0,11.20222,0.0,13.697117,11.205439,15.211559,0.0,5.127918,0.92795944
IER3,12.945285,6.779421,51.872955,15.492857,33.895023,30.80222,46.446587,10.591819,37.113293,11.885367,92.45203,13.272801,15.853843,144.76942,72.871185,73.37783,61.27901,117.93993,46.114502,25.323215,9.756468,0.0,56.046505,32.43878,14.386433,14.167616,21.959108,59.983547,39.01585,5.3542356,121.367905,34.25689,11.467257,12.415778,26.280087,39.296364,15.243558,0.0,52.589787,0.0,61.875603,10.642448,35.669765,0.0,49.43036,0.6326901,41.86246,8.738304,0.0,16.103039,5.5654674,0.0,23.93024,148.92693,22.990463,1.673343,44.821163,24.229134,37.5883,8.713346,3.454677,0.0,0.0,20.52615,21.315098,0.0,6.61214,1.6569391
SEPTIN4,0.0,0.0,0.0,0.0,2.9871273,0.0,1.2176993,0.0,0.0,0.0,0.24086846,0.0,0.0,0.0,0.0,0.23317133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0500433,0.0,7.063741,0.0,0.0,0.0,0.0,0.0,0.0,4.9635086,0.0,0.0,0.0,0.0,0.0,0.0,20.815575,0.0,0.18417513,0.0,0.0,0.0,12.425112,0.0,0.0,3.7663753,0.2337741,0.0,7.2728405,1.8044562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM31,0.0,0.0,1.0812379,0.0,0.56973827,0.0,0.8836918,3.8146777,10.950993,0.0,6.3449926,0.0,0.49339598,6.809808,9.999788,0.0,0.8414735,0.0,0.0,1.3289781,0.0,0.0,0.80466187,0.0,15.555774,1.0138005,7.931227,7.9827495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9434616,0.0,0.0,0.0,0.77373964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2425947,0.0,0.0,2.5612524,0.0,36.261982,16.8577,1.7107399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIRF,34.331123,3.261643,15.297443,74.22512,1.0037017,38.013325,11.665177,9.318654,71.93025,2.6933346,51.016644,34.432346,589.09094,125.702805,86.4029,12.161186,237.45523,11.0438,5.285158,18.966085,93.61932,84.73806,29.849073,10.441344,15.534107,24.609278,34.21971,52.60554,65.69759,0.0,11.528025,5.446636,33.32941,20.818146,0.0,14.510104,61.84323,16.97737,47.29411,1.537377,1.5088005,4.3020406,3.2693431,0.0,16.12117,141.36852,18.66101,0.9640266,26.115513,24.821152,134.29338,25.10393,5.473193,4.8736725,14.716134,12.714834,15.182153,17.063534,63.765347,374.17566,59.79019,33.45332,51.59023,2.3012438,2.4857411,24.00182,3.1215029,1.9588885
PTGER4,0.0,0.111372285,3.4163694,0.5680358,1.0492241,0.0,1.5911386,7.643407,3.3468697,2.626068,21.24305,0.0,0.0,4.7007875,7.395765,3.19317,4.9653482,7.917324,42.0546,2.1938832,6.418339,0.0,3.7905784,0.0,0.22664762,2.7929373,8.277822,0.0,0.41975164,0.0,13.487122,0.0,5.173889,0.0,47.046555,0.0,3.2337792,0.0,6.712542,20.880083,45.10611,0.0,1.9449946,6.970186,4.371959,1.6252828,3.59502,0.0,0.12715754,0.0,5.206146,11.942292,2.6447155,19.530949,0.0,7.1134176,16.508427,0.0,3.7657783,19.709385,2.110976,1.1711211,0.0,0.0,0.84082407,0.0,0.0,0.4800871
FTO,2.3139536,5.7599926,1.0717784,7.271521,5.060296,12.54026,5.6373386,5.6171613,0.20379308,1.6862196,8.853677,2.3537548,7.7964425,4.1399407,15.515158,8.644004,5.4667935,5.292761,2.3746004,8.907163,7.577146,22.39963,8.012048,2.2230842,0.536826,3.4163668,13.183481,7.840819,0.6616068,7.3063784,8.380875,0.15121408,6.0672703,3.2638626,10.813172,16.287613,0.0,0.12398315,1.0084436,5.405699,0.060119506,12.168791,5.7525353,0.12787051,4.0350337,4.450146,1.7457609,6.233145,0.09141331,19.352745,14.118881,4.3078914,1.4604244,3.4269109,10.543377,27.875162,3.4557767,10.570105,3.461776,7.216287,15.145753,2.111462,5.0625253,6.397135,7.556563,0.36787525,3.3587055,0.455779
EPAS1,48.54328,90.46213,0.0,11.764159,30.734932,8.035743,21.522799,20.521109,49.896145,4.491932,70.45889,4.9401317,6.2195754,78.56454,105.64058,37.368114,35.489113,28.778042,0.0,16.046856,26.489687,3.9290144,337.7036,16.539503,1.5482646,6.8648453,68.91744,7.3089466,62.246895,6.621895,12.416444,0.12801316,1.8432493,4.3113174,32.823803,1.4633473,7.264123,0.0,16.76235,7.83638,202.74239,10.422164,42.43505,37.048054,0.53596,14.830765,20.16765,0.0,0.0,52.838345,58.225826,8.717586,5.13077,57.55224,1.9259219,43.24096,46.84114,11.69464,43.716232,103.085335,21.422743,120.295715,0.0,5.157083,45.04877,7.0002513,132.6263,0.9816212
PREX1,18.265879,2.4165807,15.55465,2.1858203,2.0494106,0.6865919,5.80561,5.008615,1.1545562,3.6434462,4.771457,2.5545077,26.85186,5.5810275,10.411099,1.8237873,151.96964,19.38025,10.608853,3.963692,10.20088,0.1788453,53.071613,11.343795,21.059,21.812536,0.6437629,2.4022481,15.428414,0.22595541,6.7803774,8.715291,0.90375084,3.2731168,7.841217,6.8585124,12.513115,5.8750544,10.240125,0.8340817,1.5991049,4.7059712,25.259302,0.890093,3.6246874,28.29153,0.66471577,1.277362,28.891119,5.9294524,7.268932,13.407711,1.7360457,13.760068,0.0,15.03707,0.24519081,9.601968,3.2609768,1.9112543,22.929646,2.2168643,1.7081621,0.84926265,11.750346,0.0,8.227128,0.3938975
RAMP3,114.893616,0.0,29.406221,0.0,20.126984,31.556345,132.0183,34.253223,0.0,205.13177,0.0,10.562717,0.0,0.0,0.0,108.26778,0.0,12.680205,44.52385,10.980511,0.0,140.28738,0.0,103.700485,0.0,10.662999,11.235683,0.5787533,1.5717981,118.528946,0.0,0.0,206.67117,20.305035,0.0,0.92545867,6.865498,32.994686,0.0,135.03426,0.0,5.244777,59.205635,161.00877,18.695414,3.1772356,0.0,98.239746,10.704263,0.0,27.310316,0.0,19.402445,14.53665,87.03699,41.776703,0.0,8.953545,9.517196,0.0,0.0,0.0,20.376116,146.6298,17.973646,0.0,6.9853377,35.09638
SRSF1,111.67769,85.52947,95.87562,71.12939,70.13718,56.90089,33.286636,68.02434,91.09791,88.649826,63.29691,82.95558,30.753132,101.11125,76.78369,89.46463,34.25994,86.44719,71.67512,91.51912,64.1705,41.0659,69.736435,83.16045,54.61583,99.687164,95.24826,67.69065,72.26986,49.13199,71.49986,48.3689,77.92007,85.163704,115.37067,42.613457,37.47632,64.293495,76.915215,39.593746,50.763588,37.280033,88.982925,102.0193,62.86208,70.40471,86.13708,92.409225,96.02229,41.959644,114.181206,74.5285,91.52814,89.53701,47.718937,87.34434,70.921486,89.22884,95.11769,49.55462,75.0845,97.531586,125.950645,166.68242,77.46187,74.11752,113.37758,10.018889
RBM5,32.629128,22.376167,22.648024,18.393927,23.543941,30.096306,33.553284,16.952173,23.048922,7.636308,17.715939,19.166464,8.929626,18.519667,27.87416,24.742428,4.4228334,24.591644,22.640635,19.032833,23.75279,7.0950174,19.869942,20.133953,0.27445483,7.8882866,31.105455,13.333405,6.8603396,5.5990553,22.217764,22.344257,27.340328,35.803204,27.144072,12.359358,30.555456,17.914957,15.589596,27.468245,19.198761,9.577187,19.040499,7.454156,34.953205,13.205158,16.840752,33.23101,15.598443,27.52068,24.732344,24.553741,16.428877,19.074486,33.434326,18.984667,20.070879,22.283834,14.335362,14.240813,18.333122,29.816212,40.204044,20.324392,9.412013,7.1662374,10.722875,0.8388433
CSTA,0.6906459,0.0,5.6150494,0.0,0.0,0.0,0.0,0.0,0.70817524,14.522765,5.342213,1.3434488,75.77715,0.0,1.0507431,0.0,8.154238,0.0,0.0,0.0,0.0,0.0,0.0,1.3730712,0.0,0.0,0.0,0.0,6.7109623,0.0,0.0,0.0,0.0,5.4643126,0.0,6.1388855,0.0,0.0,7.616971,0.0,0.0,0.0,17.419422,0.0,0.0,0.0,27.739368,0.0,0.0,29.066132,0.64601,0.0,0.0,4.373412,0.0,8.569095,0.0,3.8632262,0.0,4.9226527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.297672
SLC39A6,180.11517,30.769308,88.692474,76.60293,67.38292,58.500988,37.653805,61.826324,142.56227,145.03767,95.16447,490.35208,227.83797,52.745327,78.12496,91.9074,42.25292,33.33915,84.10814,55.694447,220.50523,70.562,40.785404,180.14178,11.396345,103.72473,80.45996,173.69582,37.787785,191.87854,73.875145,7.399515,268.01123,213.86676,45.137512,30.46423,107.70616,159.26239,62.616985,304.42377,21.19337,165.03181,232.75945,92.46315,74.98483,35.767525,53.722763,28.909729,66.89828,30.121626,93.614944,72.226654,208.40504,66.42445,232.48344,52.90058,113.63762,105.4632,50.4184,44.728218,45.963863,48.472355,51.15228,395.8113,124.52655,46.795757,18.145557,27.421991
LINC00632,0.36684188,4.6679196,0.0,0.0,0.4189972,0.55165046,0.0,27.809273,0.0,3.2850862,0.0,0.3549049,0.0,0.33363897,0.0,2.3507757,0.400637,0.0,1.7288325,0.0,0.0,0.22986418,0.0,0.0,0.0,7.6946063,0.0,0.0,0.7709798,0.43144032,0.0,0.56595725,0.47379056,0.5048311,0.0,0.0,0.30616206,0.43945628,0.0,21.350168,0.6086286,0.3407561,0.0,0.4489136,0.0,0.85265267,0.0,0.8213078,0.0,1.7725993,0.70769304,0.0,3.685446,0.1821005,27.02792,10.170412,0.0,0.4502464,1.7894701,1.091558,0.8647202,0.7663446,0.0,0.4385178,18.26572,0.0,0.0,0.0
TMEM11-DT,1.3767381,0.0,2.1199179,5.6893687,0.0,0.38138244,0.0,0.28195393,0.0,0.0,0.5806906,4.718552,0.5926572,0.2538142,0.0,0.0,0.0,4.2143726,0.0,12.075298,11.673595,0.0,0.0,0.0,1.81375,0.0,0.0,0.0,10.191429,1.2324761,1.1393636,0.0,0.0,0.3084068,0.82243836,0.44519088,0.0,0.3132482,0.0,1.4061038,0.21390921,0.40365648,5.0952477,0.0,0.42804697,2.6809251,3.6133595,7.6650305,0.5968593,1.4367591,0.25515717,0.43231344,0.0,3.8695962,0.0,0.40090796,0.5983055,10.290299,0.0,0.0,0.6136042,0.0,32.69735,0.68822265,26.590816,0.0,0.0,0.0
AQR,11.171247,9.281527,14.893831,12.646584,19.659626,10.840009,13.921134,16.278349,15.437606,12.837011,14.530143,21.616333,17.619528,16.493258,22.42525,9.304102,7.4128604,12.686452,12.970258,11.349045,13.110275,16.162878,13.997959,10.671042,13.918284,11.727596,8.147739,21.772984,10.831425,7.321454,4.7657676,3.6922505,15.552029,14.671346,5.8121567,13.743752,10.887901,19.08718,4.6845264,19.72445,8.706689,11.012453,25.338299,15.628642,16.746489,11.798692,15.458258,14.253876,20.024267,7.55547,3.357316,34.365765,3.9911969,10.689371,5.5427322,5.8810987,25.098433,7.127965,9.7894,14.999564,10.521888,21.06571,26.451479,12.739474,15.55116,10.706591,1.9711952,5.7475886
SHH,0.0,0.0,17.411253,0.0,10.748052,0.0,37.62981,0.0,0.0,0.0,0.0,703.3746,135.5585,0.0,0.0,2.9555798,0.0,0.0,51.814312,83.2433,0.0,2.3186386,0.0,0.0,5.081472,167.3936,0.85910696,0.0,0.0,123.40052,0.0,0.0,0.0,13.770892,0.0,5.308838,0.0,29.893082,0.0,76.099205,0.0,136.9654,67.09043,0.0,189.93872,126.79421,0.0,15.773628,58.62978,0.0,8.556605,0.0,18.697542,0.0,0.0,0.0,0.0,150.1935,20.438757,0.0,0.0,29.056978,2.783158,0.0,117.95534,14.947646,0.0,0.6666903
PRKAG2-AS1,2.1815937,0.0,0.0,0.0,1.5161401,0.0,0.8183038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.215068,0.0,0.0,0.0,0.0,5.820834,0.0,0.77311397,0.0,0.0,0.0,5.443696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.683418,2.0062432,0.0,6.506258,12.512627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIL4,24.813314,24.173492,42.1578,24.402023,24.1821,17.875963,31.169868,17.983604,28.952873,28.134937,18.6496,19.359745,32.86485,38.7346,42.396534,7.522959,15.515391,40.78528,21.742691,19.898907,20.947481,5.135736,19.585426,33.85909,11.582125,22.862524,24.180653,28.380703,25.346804,18.759745,21.668947,13.210741,20.636124,23.464188,20.200779,18.241829,39.707623,23.953423,9.085661,22.812077,18.247456,48.542576,31.221535,19.507076,36.403133,27.001543,18.048304,13.723953,43.600925,4.4053545,34.513885,18.64861,23.004627,39.0426,15.589575,11.940482,23.83957,21.437885,20.27897,35.629185,31.724707,44.90202,38.282948,8.445026,12.329051,42.554966,20.47793,49.28361
THBS1,45.745758,12.37998,19.484045,15.007332,29.15161,38.382595,43.896313,16.29455,34.982548,63.651783,11.507679,26.585144,1.8537732,6.6152506,77.71409,15.795878,4.1099563,31.266092,3.6877053,35.76126,9.556824,11.685245,38.567944,25.495195,1.0336019,9.228981,35.951206,3.2097085,32.427376,81.185074,4.23227,4.23695,70.052765,50.558475,12.330833,25.781935,90.37077,136.38017,11.456933,45.081787,85.80569,43.234787,20.246643,110.587395,87.16452,1.2842236,10.758579,153.45772,40.697536,11.583129,59.33959,3.787233,9.444184,26.003061,108.36901,33.52312,5.062023,10.813289,18.078999,6.36166,6.8215833,6.6220512,47.853447,91.75135,20.965961,2.7594724,1.4604216,0.62154156
PHGDH,28.693237,6.7813306,14.940876,14.515986,46.536232,9.201804,0.0,0.0,10.450911,35.241802,13.72306,20.847599,0.0,59.876434,15.237234,20.977715,6.2289486,9.506956,12.14508,5.2471294,0.0,0.0,33.621536,32.17453,0.0,0.0,50.931087,91.301796,2.7578266,0.0,51.56299,0.0,22.47663,0.72881943,47.212402,8.566477,5.5813155,6.6485076,6.1427536,9.3546295,3.2457092,8.360719,16.867199,0.0,35.32316,5.8383746,12.1731,0.0,10.249312,0.0,10.466611,0.0,0.0,12.677448,13.373414,46.797638,9.152228,13.500488,32.627007,16.570288,0.0,0.0,27.549053,28.337181,49.75165,0.0,139.3685,0.23504381
STC1,3.6040123,0.0,25.349348,0.0,0.0,0.0,2.4108257,54.075188,0.0,29.219555,3.6744883,10.899194,98.069565,0.0,0.0,0.0,0.0,0.0,1.3854315,13.215647,2.8128636,0.0,0.0,1.9010319,3.6614864,42.323086,10.139883,0.0,0.36639178,10.003031,1.3676862,0.0,1.573737,7.173248,9.068711,2.0155768,0.0,0.0,0.0,22.417255,1.2983353,0.0,0.0,0.0,0.0,21.162916,42.185863,0.0,6.659979,96.00967,3.934239,5.6546836,32.61978,1.1168805,0.0,0.3070887,29.064085,70.05652,121.14225,0.0,4.1166787,11.973229,0.0,4.784167,0.0,16.28008,0.119353846,2.1699317
TFF3,58.811096,2.177373,16.442,27.139933,75.43139,4.4835377,155.84203,289.15384,8.248247,24.757616,7.7770925,3.4464912,145.33574,24.205624,9.196906,4.4521356,13.290831,8.9250345,10.722204,20.616549,211.07625,25.693958,37.330544,19.146732,1.7592466,52.053825,12.009139,15.866918,9.319771,0.0,209.92128,24.822275,0.0,53.49819,0.0,17.420023,13.045298,36.276096,1.1197573,13.914099,10.50736,199.52534,1.1667349,3.8185577,6.7055926,5.435895,6.7931,3.0978925,0.0,0.0,2.3784354,63.575745,10.211208,42.102097,0.0,7.6620255,30.244926,30.097975,2.897167,5.172418,38.080822,5.2607765,104.63244,0.0,21.13599,16.438618,15.2521925,47.048244
IGFBP6,24.544119,2.8730214,1.9398803,0.0,0.0,6.427697,5.0241513,14.036895,9.477257,105.48709,3.574032,34.600727,0.0,0.0,0.84483975,5.608922,0.0,19.49544,8.067096,13.225985,5.2397738,0.0,0.0,65.74507,1.4493761,20.763214,11.30676,1.1279424,4.220662,63.98947,7.983175,0.0,1.9857922,4.763852,0.0,0.0,0.0,0.0,2.4633641,70.74057,0.0,23.595362,12.353898,0.0,12.953928,3.2650366,31.812243,17.404827,16.85713,0.0,21.441391,14.346531,4.2780437,7.0322123,104.96018,0.0,5.3299003,7.49554,2.5524993,0.0,0.0,4.341508,24.288502,18.212616,3.3739634,0.0,0.60039485,0.56927514
RDX,14.332506,155.17055,18.750587,17.601765,23.655499,19.503466,49.243587,19.260958,102.45662,6.0202208,16.67241,132.63704,32.166496,121.506294,255.3435,12.327728,65.517136,62.521538,127.510956,211.47943,15.75378,9.186367,59.096043,11.530548,42.46701,21.610966,4.3145366,30.29733,8.320311,7.0094323,14.514972,67.65277,55.510197,31.144714,12.481816,16.32332,29.717537,80.85366,43.8296,2.6610582,210.42218,18.68456,55.262764,47.630527,94.27128,39.454926,82.5411,73.08199,125.42741,93.22111,32.679726,33.620415,50.596786,36.75245,26.212317,10.40219,20.35871,29.979311,138.29825,141.73866,137.69594,302.23727,55.592228,33.013622,128.27687,47.83484,15.417759,35.541355
S100A9,0.0,9.088392,0.0,10.778404,0.0,0.0,0.0,0.0,0.0,0.0,88.57507,0.0,0.0,6.0367894,0.0,12.1371975,0.0,1.5327684,0.0,0.0,11.350944,0.0,0.0,0.0,0.0,0.0,0.0,1.2126184,25.481146,0.0,0.0,0.0,0.0,0.0,20.313831,0.0,0.0,0.0,0.0,0.0,1.9804107,0.0,0.0,0.0,0.0,4.660744,6.086009,0.0,0.0,0.0,0.0,2.9173307,2.2599204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53031,0.0
PAPSS2,0.0,1.8665212,0.0,0.0,0.0,5.6973166,7.9582148,0.0,5.566264,0.0,2.5707445,8.3705015,0.0,3.0995293,3.561351,0.0,0.0,10.05844,0.0,33.321293,0.0,0.0,29.226871,5.5370283,1.8998119,0.0,7.655256,0.0,3.4553356,5.186985,0.0,3.9694617,97.143906,0.11151543,24.358606,0.0,0.0,0.0,0.0,29.87948,27.926905,0.0,3.299814,4.145975,3.4971523,1.3227665,0.0,0.116810985,0.0,6.092802,23.745543,10.650125,2.5187037,33.927902,0.0,0.0,0.0,1.7888898,2.840916,0.0,0.0,6.171471,3.5285482,1.3811681,0.0,0.0,0.0,0.46160176
LINC02901,5.518516,0.0,0.0,5.4870634,5.7130294,0.0,0.0,0.0,1.0324684,0.0,5.363229,0.0,0.0,0.0,29.428022,3.4905715,0.0,0.0,0.0,7.7174063,2.9983256,6.3568664,3.1606984,0.0,0.0,0.0,0.0,0.0,8.634175,0.0,0.0,0.0,12.264855,2.1784852,0.0,0.0,0.0,1.6039243,6.4857635,0.0,1.1365584,0.8969938,18.9837,0.0,0.0,9.838011,2.7903955,0.0,0.0,0.0,0.0,5.7375813,0.0,5.1554923,1.2788748,0.0,8.60865,2.0511312,0.0,2.754071,0.6681207,30.580793,8.6184845,9.796328,1.2956853,0.0,5.958567,38.201973
ANXA1,0.0,7.958344,0.0,0.0,0.3460601,23.83519,12.602988,0.36703628,0.0,0.0,3.9683392,0.0,1.3847818,8.289837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5538948,0.0,0.0,0.2943254,0.87472814,0.0,0.0,0.0,0.0,0.0,4.422729,0.0,0.0,4.340291,0.0,3.773392,0.0,0.0,0.0,1.6734952,5.474327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.425106,0.9022843,0.0,0.32407853,0.0,0.0,4.038563,0.0,0.0,0.0,0.0,0.0,0.43757924,0.0,0.0,0.0,0.0,0.0,0.3185985
XRN2,72.88581,85.50169,62.039642,53.10679,34.372517,108.92916,61.586437,60.11279,55.085976,45.61246,73.7497,48.190937,34.882076,67.975845,34.31573,44.49989,24.541105,66.315735,62.739376,68.87036,50.764103,35.960453,44.146805,50.923294,10.306933,23.362411,50.496574,65.48994,39.698593,51.064873,50.69861,32.246334,96.678,64.47111,40.47892,41.210884,47.007446,45.11702,59.080643,47.70552,37.477364,28.338772,65.67913,37.06365,78.09821,41.96147,54.148186,72.40924,70.07135,98.57174,46.92318,58.272507,39.098457,72.33528,45.49108,115.94275,60.800507,48.77883,62.926918,49.225506,53.2216,70.10262,24.38636,47.057507,58.29425,20.741873,25.833559,28.3347
KCNJ8,11.033188,35.824753,0.0,3.0114577,3.2739732,0.0,18.087328,0.0,24.320272,22.624735,1.9165584,8.552937,0.0,0.0,2.8426313,0.0,0.0,0.0,3.825958,0.0,0.0,0.46197042,0.0,0.0,0.0,0.0,13.570319,0.0,0.0,22.20865,0.0,0.0,4.2224526,9.144974,11.235325,0.0,5.5353756,0.9615433,0.0,0.0,0.0,0.18131195,0.0,0.0,14.789004,5.349907,0.0,0.0,0.0,0.0,37.130684,4.694652,0.0,0.0,2.1987436,49.612156,0.0,0.0,0.6484307,7.787248,0.0,0.0,0.0,4.1530776,0.0,0.0,24.108547,0.0
