,live_1,live_2,live_3,live_4,live_5,live_6,live_7,live_8,live_9,live_10,live_11,live_12,live_13,live_14,live_15,live_16,live_17,live_18,live_19,live_20,live_21,live_22,live_23,live_24,live_25,live_26,live_27,live_28,live_29,live_30,live_31,live_32,live_33,live_34,live_35,live_36,live_37,live_38,live_39,live_40,live_41,live_42,live_43,live_44,live_45,live_46,live_47,live_48,live_49,live_50,live_51,live_52,live_53,live_54,live_55,live_56,live_57,live_58,live_59,live_60,live_61,live_62,live_63,live_64,live_65,live_67,live_68,live_69
SLURP1,0.0,0.0,0.0,0.0,2.5344286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0572603,0.0,0.0,0.0,0.0,0.0,0.0,0.8761985,0.0,0.0,0.0,2.9153395,0.0,0.0,2.2281768,0.0,1.5021391,0.0,0.91693866,0.0,0.0,0.0,0.0,0.0,1.7369218,0.0,0.0,0.0,2.3359008,2.754541,0.0,0.0,0.0,1.8352312,0.0,0.0,0.0,2.4591048,0.0,0.0,0.97172326,0.0,3.2851565,0.0,0.0,0.0,0.0,0.0
HBB,0.0,0.0,0.0,0.0,1.704172,0.0,0.0,0.77871364,0.0,0.0,0.8728704,0.713164,0.0,1.3133355,0.97069395,0.0,1.590943,0.0,0.0,0.0,0.0,0.0,0.8051793,0.0,0.0,0.0,0.0,0.0,1.1929395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0224458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017797,0.0,0.0,0.0,1.2722986,0.7842155,0.8015504,0.7331973,2.5293572,1.3262507,4.0300846,1.2715358,1.6410143,0.0,0.7722646,0.0
TIA1,3.0702193,2.9939811,2.3446,2.9831886,2.6612477,2.7042344,1.9659295,3.0364842,2.8216155,1.8852799,2.6673198,2.653166,1.9973154,3.1377304,2.6680791,2.610567,1.4572849,2.81646,2.5400422,2.7214737,2.69986,3.098719,2.7570965,3.224942,2.2403147,2.7512672,2.3947647,2.8043253,3.1466327,3.032479,3.3621914,1.7479565,3.420369,2.906851,2.4830413,1.6593871,3.0196702,2.3955572,2.1943886,2.9900706,1.9685916,0.93684644,2.5030246,3.0117335,2.3894992,2.3763812,2.6072712,3.2900338,2.3702748,3.9725072,3.142437,2.8377726,2.8069162,3.0346975,1.8520293,2.6115894,3.2696278,2.4598453,2.7981055,2.7441943,2.8293867,2.9926283,3.8772454,2.5375948,2.4739714,2.5580368,1.8911463,0.3597147
SF3B1,4.603185,4.50679,4.7731295,4.9403973,4.679435,4.1037188,4.6404257,4.6343575,4.974921,4.54901,4.8312964,4.5830507,4.460122,4.720175,4.8203955,4.3217816,3.9809813,4.326798,4.7542753,4.6343484,4.563406,4.194346,5.048273,4.348093,2.7408912,4.7802896,4.4765625,4.5010147,4.285034,4.5633855,4.4109097,3.2145407,4.67212,4.30146,4.5881295,3.5674758,4.900336,4.4109454,4.520165,4.288094,4.5760574,4.367574,4.495907,4.8515487,4.3673034,4.477684,5.2906213,4.499151,3.8464055,3.7038524,4.5145097,4.7030363,3.8808174,4.5275426,4.5110497,4.2741904,4.3713226,3.8246915,4.2445555,4.6324086,4.3548646,4.8580074,4.624306,4.303353,4.5616193,4.9557743,4.5904355,3.2011962
PUM2,2.5185945,2.1414974,2.3146417,2.4809504,2.0504313,1.8718382,2.6486835,1.0208632,2.2193446,2.2039263,2.21889,1.8727713,1.0926298,1.7220552,1.9381685,1.7951545,1.742946,2.0569654,2.3202395,2.0110707,1.5697147,0.8368218,2.2537622,2.311064,2.0886664,1.6711446,2.0620623,2.3594315,2.892034,2.0555618,2.1709833,2.6435485,2.310459,2.0187829,2.444057,1.3825009,2.2729151,2.465547,1.6118125,1.2356656,1.9971715,1.5710411,1.8099687,1.4153649,2.1136875,1.7198242,2.6013134,3.051509,2.5771396,2.2442153,1.6509271,2.2314575,2.741501,2.5298061,1.8914052,1.2413932,1.7842145,2.6168833,1.7219055,2.1548254,0.9849805,2.1513178,2.7620242,1.542083,2.2487092,0.91909,1.9491146,0.44931793
NTN4,1.2665303,2.1326559,0.0,0.0,1.9162122,0.16440128,0.0,0.0,0.0,0.0,0.26596773,0.0,0.0,2.2517247,2.441659,0.0,0.83416456,1.4201261,0.0,2.2493904,0.0,0.0,4.0351696,0.0,1.7198828,0.0,1.1818286,0.11434974,0.8398069,0.0,0.0,0.0,0.0,0.0,1.6883373,0.0,0.6639837,0.77200305,0.0,1.8715723,1.7573925,1.683825,0.0,0.0,0.0,0.0,0.0,0.0,0.7866143,0.9804467,1.3216035,0.0,0.0,2.5084872,0.0,0.0,0.80882114,1.6268078,0.0,1.4996128,1.1216166,2.7790966,0.0,0.0,0.0,0.0,0.0,0.11607269
AREG,0.7786091,0.29109383,1.9320288,3.8952594,0.0,0.0,1.7691756,3.5977418,0.58473694,1.5736444,1.703817,0.0,4.5129814,0.0,0.0,0.0,0.0,1.9300691,2.648638,0.5554219,1.6456786,0.0,2.8977604,2.878194,3.0848079,2.413941,0.0,0.5824835,0.0,0.0,5.592928,0.0,0.0,3.533772,0.0,0.0,0.0,2.1409016,0.0,2.353164,2.8664882,5.5156894,0.37364703,2.1279917,0.0,0.0,2.0122318,0.0,0.0,0.0,0.0,0.0,2.6262126,0.400189,0.0,2.0097778,0.0,1.1636182,0.0,0.0,2.3988047,2.820929,0.0,2.9231102,3.066742,0.0,1.5651183,0.3364182
ALPP,1.4613643,2.837908,0.0,0.0,0.0,0.26421508,0.0,0.0,0.79046434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712762,0.0,0.13859755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13960838,0.0,0.0,0.0,0.0,0.16125752,0.0,0.0,0.0,0.0,0.5492244,0.0,0.0,0.31763238,0.0,0.0,0.0,0.0,0.0,0.0,0.15137893,0.0,0.0,0.0,0.0,0.0,1.052643,0.3258283,0.0,0.0,0.0,1.6308037,1.967777,1.1046104,0.18250622,0.0,0.0,0.0,0.0,0.0,0.0
MIR193BHG,2.5915492,1.2029967,0.0,0.0,0.89655846,3.304137,0.0,2.338437,2.0971627,0.6969918,0.0,0.8744818,0.0,1.5001146,0.0,3.308705,2.6092172,0.0,0.0,0.51853347,0.0,2.348484,0.0,0.0,0.0,0.0,0.55260015,0.0,0.0,0.0,0.0,2.1699462,0.0,0.85933477,0.0,0.0,0.0,0.0,1.3871042,0.0,2.3322847,0.0,0.93819153,0.0,2.33792,0.8529921,0.87704325,0.0,1.3384781,0.0,0.0,0.0,0.0,1.8352312,0.0,2.99699,0.7641773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHFR-DT,2.0457535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0808043,1.9042199,1.0171189,0.0,0.0,0.0,3.9282212,0.0,1.2443377,0.0,0.0,3.2736564,0.0,0.0,2.4786618,1.847546,3.0170069,2.4290793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.566788,0.0,0.0,0.0,2.996425,1.6907786,0.0,2.045725,0.0,0.0,0.0,2.3207927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0019333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7584584,0.0,0.0,0.0
SLC35C1,2.5942059,2.482968,3.092908,2.8435931,5.289861,2.0925272,1.8820162,3.5345395,5.7310452,3.17577,3.9398603,3.6090913,2.3367884,2.6061203,3.987612,3.0664508,3.5273106,5.2061543,1.4304888,2.6984322,4.47059,1.8461293,2.4113355,3.9594555,1.796707,2.780521,3.7796106,2.915906,3.2457416,2.303806,2.575893,1.996282,3.9877956,0.9947981,2.7426894,2.512679,3.1249533,4.0322704,2.4647162,4.0680866,4.068311,4.529504,3.8008418,3.5876188,1.502973,3.10893,3.819851,0.18046221,3.0866883,2.978517,2.7942677,1.9986982,3.4185998,3.871826,3.0517268,3.063484,5.0895596,3.3982432,2.3372355,4.4851737,5.111549,4.0920353,0.20692322,3.6866362,4.23264,2.6920276,2.8987787,0.7008726
KRT81,0.0,0.0,0.0,0.0,0.8102471,0.0,0.24290675,1.1384865,1.8659184,0.0,0.4807469,0.0,0.0,1.4625307,2.9789197,0.0,2.0172064,0.0,0.0,0.0,0.0,0.0,1.6921407,0.0,2.6992407,0.0,0.0,2.5324113,0.31997383,0.0,0.0,0.30269536,0.0,0.54239917,0.0,0.0,0.0,0.0,1.0621449,0.33260936,0.22142301,0.26854447,0.0,0.0,0.0,1.3473583,0.0,0.0,0.21769781,2.037204,1.5059441,0.0,1.058184,0.0,0.0,0.0,0.8422094,1.5178455,0.0,0.46170247,3.5433636,0.9484312,0.0,0.0,0.0,0.0,0.0,0.0
PCP4,6.66755,3.198669,5.2071404,0.0,5.357338,3.4203236,4.6001863,6.921775,5.623541,6.246442,2.222891,5.635253,2.975985,4.4687476,4.730026,5.427663,0.0,5.364916,5.47685,5.863853,4.3612776,0.0,2.2762883,5.7530107,2.8953702,6.5059123,4.3707914,2.8734071,2.0464098,0.0,4.8475046,0.0,6.0484905,4.08804,6.2871046,5.6776285,4.8927794,3.371738,3.9767213,5.891081,0.0,4.337867,5.1733203,6.461884,4.59962,4.5893097,5.04674,4.9742136,4.5560184,0.0,4.9780746,6.1323957,0.0,5.884548,5.8407564,3.0034235,0.0,5.995147,4.554828,0.0,3.2815707,4.3066196,0.0,6.11595,5.8939223,5.146436,4.8360357,2.9479666
ST6GALNAC4,0.0,0.0,0.0,0.0,1.7170472,0.0,1.8483821,0.0,0.36598527,0.0,0.0,0.0,3.3937771,0.0,2.5689566,0.0,0.8471343,3.8918066,0.0,3.682007,0.0,0.0,0.0,1.972239,0.0,0.0,2.6041374,1.88871,0.0,0.0,1.5305328,0.0,1.7195336,1.717538,0.0,0.0,0.0,0.0,0.9706417,0.0,0.0,0.0,0.0,0.0,1.9329907,0.0,0.0,1.8655537,0.0,0.0,0.0,1.4956429,0.0,3.0202112,0.0,0.0,0.0,2.3334765,0.0,1.4204832,3.1802359,2.4099355,1.9456041,0.0,0.0,0.0,0.0,0.0
PCNA,5.0728445,5.8510303,4.9683933,5.2961864,3.974802,4.6231203,4.2177696,3.6167057,3.3058991,4.5376573,3.8634844,4.5201793,4.0280547,5.7076464,3.241494,3.5244424,3.8459072,4.3609133,3.4420936,4.7834406,4.2583904,2.1379325,4.393118,3.669707,4.059237,4.706038,3.8666499,5.347226,3.4403994,0.0,5.0086484,4.7894535,3.6054895,3.6730256,5.662796,0.45611757,4.1261,2.7496243,4.9770374,3.5718427,1.8403101,3.0776746,4.152777,3.6736174,5.62266,3.7955704,4.482906,4.3450327,5.543878,3.2800987,3.8110678,4.538962,5.1819663,5.007617,3.9761357,5.337181,3.8128254,5.403085,5.6500316,3.2813246,4.958201,4.6052322,5.633095,4.563209,3.633719,4.2105165,4.139035,4.757572
RAB32,0.0,2.8005514,0.0,2.2167587,3.6486304,1.669779,1.8208449,1.6292664,3.2236986,2.5813513,3.2582643,1.8361256,2.2369633,3.2564,3.3350081,2.6436665,3.721543,3.9358025,1.6469717,2.7229016,1.6969701,0.8935549,4.6369867,2.1371064,2.5924513,1.7389706,0.0,2.6423204,0.6441846,0.0,2.866642,1.860618,1.5981911,0.0,3.645341,0.0,3.1310053,0.0,2.3699937,0.0,3.9005938,0.0,2.530693,0.0,3.9742298,3.463109,2.2635815,1.1416352,0.0,3.4947255,4.2722535,2.6292894,2.0039313,0.71694547,1.7632824,0.0,1.7880205,2.8007455,2.260064,2.8458982,3.4946663,4.030474,2.9633956,2.5366538,0.73670644,3.0953193,3.5559413,0.99422646
ENSG00000266850,0.0,0.0,0.0,0.0,2.8189137,0.0,0.0,0.0,0.0,0.0,0.0,2.5331082,2.8204098,0.0,0.0,0.0,0.0,3.322945,0.0,0.0,0.0,0.0,0.0,2.9247594,3.3566496,0.0,0.0,0.0,1.991412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9142447,0.0,0.0,3.791161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7990115,0.0,0.0,0.0,0.0,1.4457136,0.0
MDK,5.2289815,4.6947117,4.6708736,3.8871896,5.641813,4.2684016,4.9081225,6.2370324,4.4099355,5.392841,5.1990547,5.2335515,5.8569927,6.001884,4.508591,5.4589195,3.5192351,5.5742083,4.858433,6.182442,4.5587983,3.225837,3.4550126,5.575909,4.6550593,6.012893,5.9486985,5.6232347,4.213849,2.6811693,6.267141,4.581059,5.456578,5.5610046,6.2638745,3.650193,4.368895,5.3350396,5.0549874,6.0251136,6.25549,5.9712925,3.6431596,5.27272,3.1334963,4.210999,5.5644693,6.009637,4.0316424,6.0256753,4.545526,5.890414,3.8069465,5.1870728,5.6009445,5.9458623,6.196767,6.764404,4.588491,5.2539215,6.7874837,5.105435,6.307201,5.341247,5.6610374,6.6767216,2.223366,5.6508956
BUB1,2.2111492,3.369241,2.6264808,3.1304228,4.4688916,0.0,2.1743197,0.0,4.392067,1.9409494,4.2844195,3.5049844,1.2801174,1.9292382,4.3233953,2.7441823,3.1782248,2.5139034,4.2594976,3.2885704,3.9453104,0.0,2.4680438,4.8411055,0.85272014,2.5788715,4.610026,2.6216865,0.0,0.0,2.3451998,0.1702094,4.8298054,0.0,3.377148,2.755409,0.0,2.8923926,2.7844684,0.0,1.9159392,2.1725645,4.1233187,3.7152703,2.9844427,3.6652925,2.9060102,1.9394604,3.5362635,0.0,0.0,2.3939624,2.5472746,3.27084,0.0,2.5051873,4.50481,1.6134387,1.1550993,4.2710943,2.6580565,2.8806264,3.197356,1.317689,4.2936463,4.086896,3.5322304,1.2274665
ENSG00000258017,0.5350873,0.0,0.0,1.464766,0.0,0.0,0.0,0.0,0.49028125,0.0,0.0,1.4113922,0.0,0.0,0.0,3.0448859,0.0,1.7402313,0.0,1.4056256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5606349,0.0,0.0,0.0,0.0,0.0,1.4257952,0.0,0.0,0.0,0.0,1.498386,3.4255917,0.0,0.44376248,0.0,0.0,2.5452743,0.0,1.1164708,0.7621039,0.39033562,0.9669513,0.0,1.9542409,0.0,1.5914239,0.0,0.0,1.0898832,0.0,0.80433947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEPDC1,1.7908454,2.106951,1.2651967,2.3805435,3.6717434,0.0,1.0937672,0.09706483,3.6153486,0.71324813,3.2091162,2.1778147,0.0,1.076535,2.9290366,0.0,1.395051,2.3419352,3.6007504,2.0427554,2.8339403,0.0,1.5453897,3.7690086,0.34681827,1.5821154,3.2993715,1.6567414,0.5711253,0.0,1.183349,0.8633705,4.0477953,0.9343125,0.0,0.0,0.0,0.0,1.9983451,0.0,0.0,0.0,3.4909942,1.8488827,1.2635133,2.7868948,1.9195861,1.5006968,0.873151,0.0,0.0,1.7388816,2.8417132,2.3012927,0.0,1.3049548,3.6351485,0.95359147,2.1313338,3.0413327,2.2392333,1.6476312,2.7587006,2.0167356,2.79877,3.3851244,2.256745,0.75124305
ELOVL3,0.0,0.0,1.4197208,1.948757,1.1276923,0.0,0.0,1.1599355,1.884065,0.0,2.065152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16970527,0.0,0.0,2.2975566,0.0,0.0,0.0,2.6850538,1.2198192,0.0,0.21285482,0.0,0.0,0.0,0.0,2.0948882,0.22688083,1.922353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6043417,2.3351157,0.17885876,0.9922179,0.0,0.0,2.1439543,0.20813224,0.1969745,0.0,1.2449751,0.0,0.37305528,0.0,0.0,1.5417515,0.0,0.0
HNRNPA1,6.6050773,6.4814487,6.470361,6.4890256,6.47776,6.510262,6.809187,6.2871313,6.6085033,6.5804734,6.3173504,6.363589,5.708554,6.444349,6.326989,6.4091353,5.816453,6.116831,6.7998548,6.117531,6.521864,6.299379,6.1072984,6.5742936,5.037392,6.4836154,6.4223266,5.952526,5.984042,5.9454126,5.9648256,5.437527,6.4576964,7.1775856,5.9997787,6.019188,6.118611,6.9988637,6.0017467,6.8550277,6.1166897,6.391448,6.51465,7.005026,6.3787804,6.7129455,6.398074,6.558576,6.7456613,6.3493004,6.043418,6.0146403,6.2614717,6.249343,6.1491623,6.4347587,6.5849195,6.7068505,6.4177136,6.613541,5.99183,5.843531,6.6179166,6.277244,6.5479283,6.3362055,6.343439,6.286597
LYPD3,3.3460069,3.9041111,3.930467,3.671036,4.371394,2.1116564,3.8689368,2.8192174,4.53553,3.27478,5.4745965,3.7659352,5.2892246,4.3222976,5.074391,2.833881,4.524843,5.216387,4.7531214,3.8893895,4.857278,1.6889477,3.739682,3.9695656,3.1365585,4.518495,4.137839,4.3482904,4.0699224,3.2670622,3.069908,2.699966,3.2474875,3.0403218,4.7290354,1.2373058,3.4012294,2.4966466,4.7062902,0.0,4.4414935,2.9731345,3.4263186,3.6941495,4.3239098,4.3166866,3.2848983,3.2665203,4.974143,2.5050871,3.3887775,4.745022,3.654201,5.034922,2.0391018,3.3311217,5.014771,3.9974093,3.0857038,4.951,4.505994,3.8537667,3.7919724,0.0,3.8043706,4.7247663,3.2950115,0.6071151
CRIP1,0.9789786,3.0308378,1.5842618,1.7112572,1.5097712,0.0,2.329902,1.5433464,2.4329686,0.0,2.2743785,0.0,0.0,0.0,3.8547707,0.0,2.4594193,0.0,0.0,1.982458,2.9554646,1.5742277,1.578804,0.97322404,0.0,1.8965092,1.4752803,2.8877141,4.1452026,1.9034578,0.0,3.3714054,0.0,2.6530662,0.9835866,0.0,2.6156807,2.5415804,2.3087854,0.0,0.0,0.91077507,2.8856428,0.0,0.0,3.2383163,0.0,2.031445,3.4545085,0.0,1.4007595,2.8449423,0.0,1.6599327,3.6154137,0.0,2.039195,2.7594824,2.1597974,2.8763127,0.0,2.7752504,0.0,1.6044784,2.0082629,0.0,0.0,0.0
HSPB11,4.2269263,3.7154756,4.3024616,4.098186,4.516133,3.4123628,3.3859859,0.0,4.1652803,3.6094341,4.6486373,4.6813335,2.0818486,5.181558,4.377943,3.4501617,1.8028585,4.159678,2.8959885,3.4439373,3.338803,3.7129688,5.409333,4.0614676,2.4535964,3.2808144,5.1936245,3.8079784,2.801573,3.3169522,3.2282395,1.7434433,5.192997,2.3876355,4.6014533,3.8221004,2.8329802,3.2002692,3.6370144,2.0932822,0.0,3.429016,5.3602514,3.2551758,4.6022105,3.545069,4.203669,3.8183548,4.2336516,0.0,4.962261,3.5571654,4.7971015,4.561445,0.0,3.9858615,4.426334,3.4990914,4.556973,4.0774217,4.7334056,5.3321214,4.537165,3.4908981,4.2884674,4.165427,5.351468,3.7038743
ZC3H8,3.0180013,1.6880152,2.6089423,1.7495986,2.0222945,3.1008618,2.725287,1.976554,2.648497,2.6580637,2.760604,2.2780285,2.5824804,1.3422668,2.5453243,0.7051083,1.3102744,1.8894902,2.3743849,2.5567942,2.873322,2.1138334,2.8851259,2.697606,1.7540704,2.7813325,2.5948148,2.5431778,2.7353494,0.0,1.5011251,2.7778547,1.7218921,2.473915,2.3532233,2.5138395,2.6288345,2.2123883,1.8448745,2.173409,1.3825868,2.1214378,2.8335257,0.0,3.0504463,2.1455429,2.9119036,2.1128924,2.2910812,2.2208934,3.6294093,1.8274356,0.0,2.2928474,0.0,2.3436918,2.1468236,2.8704267,1.791646,1.2420888,1.9249161,1.082661,3.2786543,2.0710955,3.476988,2.5613418,2.7310116,3.6936831
RASSF8-AS1,0.76097745,0.0,0.0,2.582974,0.0,0.0,2.1636798,0.0,0.0,0.0,0.0,0.44084257,0.0,1.4682297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4817339,0.0,0.0,1.3695849,0.0,0.0,0.0,0.0,2.022716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8858304,0.0,0.0,0.0,0.0,1.1373175,0.0,0.0,0.0,2.143124,0.0,0.0,1.875058,0.0,0.0,2.8247066,0.0,3.3211076,1.8757331,0.0
BORA,0.0,2.572967,0.0,3.052086,4.2004194,0.0,0.0,0.0,3.3164659,0.0,4.2757716,2.4707808,2.18876,0.0,4.0213194,2.0898566,2.9453237,3.455403,3.4362576,2.752197,3.7234716,0.0,1.4801624,4.2137136,0.0,1.8134845,3.7082188,1.3196125,0.0,2.542878,1.3914704,0.0,3.4632072,0.0,2.895473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.035402,0.0,1.7606853,3.4323163,0.0,2.290483,2.1560402,0.0,2.1680887,0.45207325,0.0,2.8635755,0.0,0.0,3.7511146,1.724296,3.0434914,3.7538555,2.3716125,2.8992796,0.0,1.7884762,2.9360263,4.5692086,3.0285072,1.1992892
ANKRD1,0.5395447,0.1844157,0.4505575,0.8995304,0.0,0.7187459,0.24759766,0.2609765,0.23698288,0.28685156,0.28910738,0.0,0.0,0.0,0.0,0.0,0.19682874,0.0,0.75816137,0.0,0.0,0.4495181,0.96050495,0.0,0.34448454,0.0,0.0,0.38697156,0.41974375,3.5082562,0.2365407,0.33030736,0.24296018,0.0,2.6534088,0.0,0.0,0.0,0.0,1.5364857,0.17720711,0.5159479,0.24270004,0.0,0.0,0.0,0.21777788,0.0,0.21703754,0.27898479,0.51206756,0.33397323,0.0,0.0,1.4690076,0.49603173,0.32413808,0.23579843,0.0,0.0,0.47153327,0.27890918,0.24887408,1.4537152,0.38314313,0.0,0.4055451,0.67557275
GPRC5D,0.11140621,0.0,0.0,0.09867854,0.0,0.0,1.3639421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4457995,0.0,0.0,0.0,0.0,0.29527733,0.0,0.0,0.0,0.0,1.776303,0.0,0.0,0.4441738,0.0,0.0,0.0,0.0,0.0,0.27738604,0.0,0.0,2.6354804,0.0,0.0,0.0,0.0,0.5988382,0.0,0.0,0.86283654,2.1356432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54537255,0.0,0.0,0.27427146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULF1,1.0366663,0.0,1.5191301,0.0,2.6212525,0.0,0.9505365,2.6428127,0.0,2.242586,0.0,3.154553,0.0,1.5020556,0.19073966,3.097739,0.0,1.180575,0.0,0.0,0.0,0.0,0.0,2.7786741,0.0,0.94986707,2.53731,0.0,0.0,4.6546574,0.0,0.59376013,1.308331,2.1672134,2.2459831,0.43183753,0.0,1.0140973,0.0,3.0493011,0.0,2.7484422,2.2529075,2.6647925,1.7870895,2.1121657,1.3253123,2.5544176,2.1276643,0.0,1.7794437,0.0,1.4102418,0.0,4.023504,4.1638684,0.2008822,2.2952163,0.0,0.0,1.1726347,3.4671032,0.0,3.6683588,3.1086533,0.0,2.01299,0.33224994
PIF1,0.0,0.0,0.16984138,0.13249034,3.1705525,0.0,0.0,0.0,2.4753478,0.0,3.4888208,1.252309,0.0,0.0,3.3593435,0.0,2.360597,0.0,3.2013798,0.0,2.531204,0.0,0.0,2.8876987,0.16257149,0.0,3.5842683,1.4510247,0.26272017,0.0,0.0,0.0,2.7587278,0.0,0.1467626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5657371,0.0,0.0,2.5749354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.532389,0.0,0.0,3.2692363,0.0,0.0,0.0,0.0,2.4060414,3.4418604,0.0,0.16091578
HNRNPUL1,2.751515,2.5300786,2.431124,3.1133714,2.672133,2.3026605,2.7316751,2.684153,2.820163,2.953532,2.8359663,2.4333203,2.2985768,3.2820673,2.633932,2.5887518,2.5003164,2.8204012,2.7453303,3.4015856,2.4147844,1.0207492,2.502774,3.2921069,2.1911023,2.3285077,2.5647476,2.7091813,2.0693088,1.5016258,2.1617012,1.8343941,2.485744,2.0494633,3.1863284,2.4048016,1.9956139,2.8886533,2.629959,2.6572797,2.877616,3.2550619,2.5571148,3.2759888,2.707718,2.6684391,2.878463,2.9862988,2.7420566,2.2398677,1.9773841,2.1094713,3.0128818,2.9889832,2.2007709,2.666934,2.3456397,2.996067,2.1478279,2.4716907,2.3647301,3.070821,3.0755877,2.456606,3.1151178,3.3891048,2.9861844,1.823438
GDF15,1.5661924,2.1088731,0.0,2.4409008,2.4707942,3.9120488,0.0,2.4065018,1.7385148,0.0,4.2193084,0.0,5.773272,5.240623,3.7727358,0.0,5.721821,0.0,0.0,0.0,2.782135,4.088505,4.63945,0.0,3.7114358,2.2363923,0.0,6.163993,0.0,0.0,3.9779537,0.0,0.0,1.5540867,2.720752,1.9312469,4.453848,0.0,0.0,2.6331835,5.1439123,5.086073,0.0,0.0,0.0,2.0750904,0.0,0.0,0.0,5.4339337,0.0,0.0,0.0,4.172467,0.0,0.0,2.1996284,2.4316974,0.0,0.0,4.261967,3.027861,1.8715415,0.0,0.0,0.0,2.4699144,0.0
KRT80,4.0905805,3.5570443,0.12309284,3.984956,4.31596,4.781153,2.6575015,3.4927912,5.2514853,2.7847013,4.4092197,3.3090184,3.22381,5.114422,4.961891,0.1316889,4.670403,3.7240272,4.007578,3.6890702,3.859821,3.0548832,6.9291697,3.7244365,2.9749258,2.787734,3.8263266,3.323179,3.9130933,3.997894,4.287296,0.84320956,4.2807884,3.067833,4.82863,1.7581414,4.163508,3.4419167,2.5536056,4.278724,5.852594,4.0265555,3.0476527,4.639664,2.6623847,4.3375916,3.91931,1.4129117,3.0410104,4.159059,5.879227,3.5872984,4.2262945,3.238554,4.4164925,3.8608112,3.9836135,2.9412978,4.578426,4.5559316,3.8237348,5.4068575,2.3286033,4.4821367,3.6572666,2.7070172,5.013938,0.76738226
MATR3,4.2896433,4.4208612,3.9128036,4.3540807,4.0903764,3.8283587,4.242333,3.6373274,4.0918694,3.8791947,4.3102446,4.5719905,3.740273,4.341767,4.1615295,4.4994946,3.4139116,4.2831373,4.1551747,4.3944397,3.9785454,3.7997777,4.3362155,3.9111524,2.4685488,3.6752772,3.8371086,4.2358003,3.6993363,3.7071235,4.167207,3.047588,4.053634,3.939943,4.4093103,3.4737442,3.911165,4.1647434,3.753161,3.2019262,4.349613,3.822526,3.8836498,4.367935,4.5996656,4.0042605,4.539306,3.8077767,4.4818816,4.313658,4.3077626,3.9667487,4.676247,4.5791335,3.9357464,4.2213006,4.4730744,4.1304064,3.9460387,4.1632223,4.2241282,4.173237,4.5545654,4.406935,3.988567,3.688017,4.272411,1.7186153
AKR1C3,1.6438696,3.0774112,0.0,3.460491,0.0,2.6550848,5.125103,1.6949131,1.1199044,0.0,1.4145542,2.7962022,3.613083,2.9124966,1.8765275,3.6145341,0.0,0.0,5.2830114,2.3279676,0.0,5.8713512,0.39168757,0.96375906,0.0,0.0,4.9282904,0.0,0.0,6.229252,0.0,0.0,0.0,4.7385964,4.8675923,4.1653423,0.0,4.6880283,0.0,0.0,0.0,0.0,3.2184765,2.9671583,5.905149,1.3295525,4.092494,0.0,0.0,3.9974086,6.105406,4.3261137,5.950336,3.6051428,4.165297,4.486746,0.0,4.6164927,0.0,2.5382252,0.0,0.0,2.169416,0.0,2.3578603,3.7764144,2.6150863,3.700561
