,UMI_200_Bc67_Bc01,UMI_200_Bc67_Bc02,UMI_200_Bc67_Bc03,UMI_200_Bc67_Bc04,UMI_200_Bc67_Bc05,UMI_200_Bc67_Bc06,UMI_200_Bc67_Bc07,UMI_200_Bc67_Bc08,UMI_200_Bc67_Bc09,UMI_200_Bc67_Bc10,UMI_200_Bc67_Bc11,UMI_200_Bc67_Bc12,UMI_200_Bc67_Bc13,UMI_200_Bc67_Bc14,UMI_200_Bc67_Bc15,UMI_200_Bc67_Bc16,UMI_200_Bc68_Bc01,UMI_200_Bc68_Bc02,UMI_200_Bc68_Bc03,UMI_200_Bc68_Bc04,UMI_200_Bc68_Bc05,UMI_200_Bc68_Bc06,UMI_200_Bc68_Bc07,UMI_200_Bc68_Bc08,UMI_200_Bc68_Bc09,UMI_200_Bc68_Bc10,UMI_200_Bc68_Bc11,UMI_200_Bc68_Bc12,UMI_200_Bc68_Bc13,UMI_200_Bc68_Bc14,UMI_200_Bc68_Bc15,UMI_200_Bc68_Bc16,UMI_200_Bc69_Bc01,UMI_200_Bc69_Bc02,UMI_200_Bc69_Bc03,UMI_200_Bc69_Bc04,UMI_200_Bc69_Bc05,UMI_200_Bc69_Bc06,UMI_200_Bc69_Bc07,UMI_200_Bc69_Bc08,UMI_200_Bc69_Bc09,UMI_200_Bc69_Bc10,UMI_200_Bc69_Bc11,UMI_200_Bc69_Bc12,UMI_200_Bc69_Bc13,UMI_200_Bc69_Bc14,UMI_200_Bc69_Bc15,UMI_200_Bc69_Bc16,UMI_200_Bc70_Bc01,UMI_200_Bc70_Bc02,UMI_200_Bc70_Bc03,UMI_200_Bc70_Bc04,UMI_200_Bc70_Bc05,UMI_200_Bc70_Bc06,UMI_200_Bc70_Bc07,UMI_200_Bc70_Bc08,UMI_200_Bc70_Bc09,UMI_200_Bc70_Bc10,UMI_200_Bc70_Bc11,UMI_200_Bc70_Bc12,UMI_200_Bc70_Bc13,UMI_200_Bc70_Bc14,UMI_200_Bc70_Bc15,UMI_200_Bc70_Bc16,UMI_200_Bc71_Bc01,UMI_200_Bc71_Bc02,UMI_200_Bc71_Bc03,UMI_200_Bc71_Bc04,UMI_200_Bc71_Bc05,UMI_200_Bc71_Bc06,UMI_200_Bc71_Bc07,UMI_200_Bc71_Bc08,UMI_200_Bc71_Bc09,UMI_200_Bc71_Bc10,UMI_200_Bc71_Bc11,UMI_200_Bc71_Bc12,UMI_200_Bc71_Bc13,UMI_200_Bc71_Bc14,UMI_200_Bc71_Bc15,UMI_200_Bc71_Bc16,UMI_200_Bc72_Bc01,UMI_200_Bc72_Bc02,UMI_200_Bc72_Bc03,UMI_200_Bc72_Bc04,UMI_200_Bc72_Bc05,UMI_200_Bc72_Bc06,UMI_200_Bc72_Bc07,UMI_200_Bc72_Bc08,UMI_200_Bc72_Bc09,UMI_200_Bc72_Bc10,UMI_200_Bc72_Bc11,UMI_200_Bc72_Bc12,UMI_200_Bc72_Bc13,UMI_200_Bc72_Bc14,UMI_200_Bc72_Bc15,UMI_200_Bc72_Bc16
AARS1,16.932,9.465,17.802,24.346,13.05,7.101,8.797,15.024,20.152,21.396,15.593,5.855,24.503,2.355,8.335,23.592,3.0,3.0,1.14,5.0,14.0,13.155,11.118,3.0,4.0,7.257,3.25,5.0,2.0,3.0,3.0,3.0,19.284,3.588,16.085,22.867,18.12,6.314,32.16,24.201,13.0,20.28,35.134,25.323,15.014,14.094,12.012,4.0,11.337,22.568,7.223,8.677,23.874,21.23,15.567,14.934,15.689,20.389,14.147,3.768,15.971,34.546,9.009,18.074,24.573,20.807,29.03,22.059,33.617,6.416,22.346,23.961,8.446,7.894,16.084,5.006,15.024,10.122,16.988,5.0,22.181,11.033,13.013,25.03,30.258,20.492,24.639,19.209,22.0,23.233,25.212,16.129,9.375,5.0,4.0,2.368
ADGRV1,5.0,3.0,1.013,1.0,1.14,1.0,2.096,4.0,3.0,0.0,1.0,0.0,5.44,0.0,1.664,2.019,2.022,0.0,1.014,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,2.0,0.0,1.0,3.0,3.0,2.463,8.918,0.0,0.0,0.0,10.005,2.0,1.0,4.192,3.033,0.0,8.143,2.0,0.0,0.0,1.199,3.0,1.0,0.0,1.0,7.037,7.0,2.0,3.0,4.429,4.0,1.0,4.0,0.0,0.0,2.0,3.0,1.007,2.0,1.0,1.0,0.0,4.0,0.0,3.007,1.0,9.912,0.0,10.871,2.0,0.0,2.0,9.0,5.261,2.0,1.0,0.0,0.0,6.0,2.0,1.0,2.0,0.0,2.0
TUBA1A,6.008,2.019,1.0,0.0,7.019,4.648,3.134,0.0,1.055,41.665,2.003,1.001,0.0,4.0,2.001,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,4.082,0.0,1.0,14.789,2.0,7.003,4.0,3.0,0.0,12.138,2.0,1.0,1.0,4.014,0.0,0.0,2.003,5.0,2.0,3.75,0.0,2.0,1.0,1.655,0.0,2.041,6.0,2.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,1.412,2.0,0.0,0.0,18.007,0.0,5.003,10.005,2.0,1.0,7.036,0.0,1.081,2.981,6.0,1.0,11.005,11.258,2.006,1.0,2.0,1.0,10.015,4.013,0.0,1.0,6.0,1.0,2.017
SAFB2,9.004,6.149,9.011,8.0,2.001,3.123,6.002,4.025,4.0,7.1,3.0,0.0,4.001,4.0,3.0,0.0,3.0,2.308,1.0,3.25,3.0,4.07,3.074,4.0,1.001,3.0,0.0,0.0,2.0,3.0,1.0,1.261,13.0,2.245,19.949,3.364,11.844,2.11,4.079,5.164,0.0,5.0,8.0,9.0,6.706,5.627,0.0,2.0,11.016,6.791,4.152,2.003,8.0,6.211,10.583,5.0,3.0,11.506,10.001,7.0,3.001,9.304,3.07,4.0,12.0,9.0,13.02,4.022,5.082,1.0,9.617,4.675,0.0,1.004,2.0,2.001,2.078,2.429,2.0,0.0,10.905,12.006,7.032,11.0,6.209,8.078,6.0,4.034,5.0,6.09,4.0,4.04,1.0,2.0,1.0,0.0
B4GALNT2,1.493,1.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389,0.0,0.0,2.38,0.0,4.43,0.0,0.0,0.0,1.0,0.0,3.006,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.269,0.0,0.0,2.283,0.0,1.0,0.0,2.687,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.187,2.171,0.0,1.258,2.471,0.0,1.082,0.0,3.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.181,3.174,0.0,6.734,3.169,0.0,1.0,2.0,6.036,3.246,0.0,1.0,0.0,2.878,0.0,0.0,1.112,0.0,1.0,5.062,1.054,0.0,0.0,0.0,0.0,0.0,1.329,0.0,0.0
RPL7A,113.814,0.512,121.016,79.332,3.675,89.133,44.244,200.86,43.795,0.52,87.171,70.772,116.401,43.866,56.094,36.404,52.714,10.14,22.103,24.864,38.053,59.619,43.513,27.972,9.025,31.109,23.533,20.946,32.396,26.132,12.32,16.066,0.513,25.944,204.132,83.992,223.347,77.884,0.0,93.281,99.262,95.897,213.252,60.485,82.659,55.014,43.299,41.064,203.104,48.658,84.31,43.037,88.771,155.753,101.381,68.02,1.052,1.017,63.583,117.291,47.207,103.506,105.336,48.709,121.878,75.57,96.227,107.1,98.576,37.571,0.0,144.257,20.833,186.041,161.471,76.721,54.792,0.502,47.364,16.706,0.0,73.182,63.713,94.473,127.277,97.231,247.157,74.817,54.276,95.817,1.039,99.443,0.0,30.332,29.226,0.0
CYB5RL,1.0,5.878,8.119,0.0,9.932,4.546,0.0,0.0,9.452,4.014,6.256,0.0,3.0,0.0,1.337,0.0,7.797,0.0,0.0,0.0,1.725,2.153,0.0,0.0,0.0,1.428,0.0,2.07,0.0,0.0,0.0,0.0,7.213,3.854,11.81,0.0,0.0,8.059,2.0,4.665,0.0,7.854,0.0,0.0,14.35,0.0,2.0,0.0,4.0,6.652,11.434,0.0,0.0,0.0,0.0,8.135,0.0,7.138,0.0,5.838,0.0,1.288,0.0,7.478,4.0,7.554,0.0,0.0,2.0,6.362,8.909,0.0,0.0,3.0,0.0,0.0,7.66,0.0,0.0,0.0,3.0,0.0,9.328,2.0,10.183,2.0,5.397,0.0,0.0,2.656,1.0,0.0,1.0,0.0,0.0,4.945
EVI2B,0.0,4.0,7.003,0.0,0.0,0.0,0.0,1.357,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.003,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,5.001,2.226,0.0,0.0,0.0,1.243,0.0,2.005,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.003,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCDC125,10.528,8.918,0.0,0.0,0.0,0.0,10.971,2.0,0.0,9.132,9.63,3.714,22.379,1.0,0.0,0.0,0.0,4.292,0.0,0.0,0.5,0.0,5.399,3.613,0.0,0.0,1.0,4.937,0.0,0.5,0.0,0.0,2.0,0.0,2.0,16.23,16.156,0.549,0.5,9.324,2.437,26.493,8.931,0.0,8.015,20.563,5.522,0.0,8.437,14.583,1.0,6.314,5.0,0.0,0.0,2.0,2.68,16.588,8.621,0.0,0.0,7.032,0.0,1.0,6.404,0.0,10.598,0.0,2.367,3.74,30.785,0.0,0.0,0.0,0.501,17.426,0.0,11.107,0.0,0.0,2.0,0.0,11.843,0.0,6.825,0.0,5.136,6.446,14.564,10.05,0.0,0.0,6.002,0.0,0.0,0.0
APOE,17.183,5.464,24.03,27.025,5.268,2.018,19.0,2.084,1.282,2.191,2.0,10.006,0.0,1.004,3.816,3.669,1.002,4.0,2.003,2.0,1.0,4.0,2.0,1.0,4.093,1.0,0.0,4.0,0.0,2.03,0.0,4.0,15.476,7.02,14.17,18.772,12.817,3.02,10.527,6.111,4.0,5.174,5.0,27.457,0.0,12.782,25.0,3.867,13.059,21.0,66.087,4.014,7.089,0.0,13.665,7.203,8.849,3.065,5.014,11.012,3.307,12.051,17.129,28.081,2.002,30.671,9.033,15.726,13.301,3.0,17.585,9.191,3.0,10.175,15.0,7.961,1.041,8.437,6.064,2.118,17.26,3.919,6.005,16.178,2.203,4.009,4.697,2.385,1.0,7.0,6.926,4.0,0.0,7.996,2.01,4.291
AK6,0.0,9.533,22.367,17.483,2.222,1.298,10.558,26.652,0.0,8.445,0.0,6.454,32.439,1.356,4.966,0.0,17.177,6.014,7.0,6.0,13.561,10.143,1.719,2.0,2.0,0.0,0.0,1.0,10.271,2.434,2.001,2.0,0.0,2.0,19.801,10.653,1.065,0.0,2.694,12.849,8.199,12.859,0.0,16.0,16.723,7.747,9.034,7.202,23.732,9.4,9.826,0.0,2.339,14.38,18.268,0.0,1.5,33.978,11.18,0.0,0.0,0.0,5.163,15.838,0.0,18.861,10.223,30.375,0.54,2.169,21.768,18.202,0.0,0.0,19.763,0.0,10.264,6.492,3.502,6.488,31.999,0.664,16.331,10.453,3.073,13.04,0.646,23.037,0.0,3.066,11.69,0.0,13.328,6.247,2.005,4.1
AK5,0.0,13.576,5.812,4.924,0.0,0.0,2.873,8.378,8.957,2.755,0.0,0.0,3.253,9.96,1.946,4.446,0.0,2.834,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.829,0.0,0.0,0.0,4.253,3.695,10.676,2.266,3.75,3.977,2.291,1.958,4.022,5.2,0.0,1.587,6.327,6.384,2.34,0.0,0.0,3.984,2.431,1.842,1.028,4.289,7.062,1.905,12.638,0.0,4.68,9.144,4.615,0.0,7.532,1.652,7.313,5.801,3.361,3.51,0.0,0.0,5.209,11.779,1.414,3.069,1.948,2.0,0.0,3.838,2.279,0.0,1.828,11.809,5.858,15.536,8.917,1.466,3.775,0.0,5.416,1.132,5.201,2.935,0.0,1.0,1.016,0.0
KIF20A,1.0,0.0,6.152,3.642,8.07,0.0,1.0,0.0,0.0,0.0,2.005,0.0,13.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,17.151,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,8.101,1.003,6.116,1.0,7.724,1.0,2.206,2.0,1.0,0.0,2.235,0.0,0.0,0.0,2.0,1.0,5.0,0.0,15.914,2.0,5.0,1.0,0.0,0.0,13.0,0.0,3.001,4.0,3.002,0.0,1.524,3.001,3.504,6.0,5.282,1.002,14.615,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.002,2.0,1.0,4.647,0.0,19.93,1.012,5.0,2.0,0.0,2.028,4.0,5.015,1.0,0.0,0.0,0.0
SLC2A1,8.004,3.036,3.577,1.0,7.055,10.0,4.0,7.142,16.0,0.0,11.0,1.0,9.012,2.22,5.0,12.0,1.0,0.0,1.0,2.0,12.056,6.0,1.861,1.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,0.0,1.021,1.0,2.0,1.0,14.009,6.308,1.045,2.736,2.524,8.0,6.291,2.0,7.0,1.0,3.0,0.0,2.565,2.013,3.154,0.0,9.017,5.0,0.0,2.0,5.0,6.137,3.001,1.0,11.052,0.0,6.0,1.0,15.107,6.787,4.0,1.0,10.001,5.0,2.499,0.0,5.0,8.173,0.0,0.0,5.0,0.0,14.054,0.0,11.239,22.003,1.0,8.0,24.12,5.739,0.0,2.0,15.0,0.0,2.0,14.0,3.06,0.0,1.189,0.0
NEK2,4.565,2.0,3.0,6.0,15.765,0.0,5.97,3.0,0.0,1.0,4.0,3.029,21.681,2.0,6.0,5.029,1.0,0.0,0.0,5.0,17.655,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.036,0.0,1.0,2.0,18.819,1.137,6.165,9.487,7.007,3.0,23.026,1.0,7.0,2.634,7.175,5.0,2.74,3.105,0.0,0.0,4.312,2.0,2.085,4.04,22.509,3.098,8.0,1.0,2.0,2.022,9.0,2.0,6.0,6.072,5.0,3.0,5.48,23.123,7.833,13.01,9.336,1.0,17.0,4.439,0.0,0.0,3.032,1.001,12.0,1.0,8.086,3.058,12.011,3.0,2.88,4.0,24.076,2.139,3.081,2.0,4.0,4.373,2.0,11.187,0.0,0.0,3.0,1.0
AK9,0.0,3.348,7.965,7.938,2.019,4.591,0.0,0.0,4.251,3.5,0.0,2.0,5.308,6.659,0.0,2.765,1.216,0.0,7.0,1.0,1.379,0.0,2.0,0.0,1.0,0.0,1.513,0.0,0.0,4.136,0.0,0.0,3.0,0.0,1.0,0.0,5.061,0.0,7.043,1.128,0.0,4.0,5.009,1.0,2.642,0.0,2.0,0.0,3.672,2.0,3.531,2.072,2.355,5.739,8.132,4.242,0.0,6.906,2.0,1.147,7.93,1.0,0.0,0.0,1.005,5.235,10.277,1.665,2.32,2.0,6.691,1.0,0.0,0.0,1.405,1.0,8.073,3.784,0.0,0.0,5.057,0.0,0.0,5.031,1.0,3.165,4.934,2.428,1.0,2.943,2.271,2.279,0.0,6.912,0.0,0.0
ARHGAP26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.281,0.0,0.0,0.0,0.0,0.0,3.399,3.038,0.0,0.0,0.0,0.0,0.0,1.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2.0,0.0,4.655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.164,0.0,0.0,0.0,0.0,0.0,0.0,1.304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUBP3,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,2.001,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.167,0.0,2.0,4.0,4.0,0.0,2.001,4.0,4.0,6.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.001,2.006,4.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,2.001,0.0,0.0,1.044,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,5.933,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,2.0,2.0,0.0,3.0,3.183,0.0,1.0,1.0
TMC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TCP10L,0.0,1.467,12.906,2.479,0.0,6.143,3.182,0.0,4.722,1.73,6.771,2.626,0.0,3.38,0.0,0.0,1.391,0.0,0.0,0.0,0.0,3.448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.696,0.0,4.584,0.0,3.522,9.052,3.422,7.209,9.505,0.0,3.681,4.006,2.56,0.0,0.0,3.541,7.944,0.0,0.0,7.066,1.848,5.28,3.685,3.306,1.0,9.318,2.057,0.0,0.0,2.428,9.642,6.948,0.0,0.0,9.755,0.0,4.116,0.0,6.203,0.0,3.915,4.055,2.662,3.443,3.226,0.0,0.0,0.0,1.387,0.0,5.373,2.875,9.162,8.695,6.245,0.0,0.0,4.093,0.0,0.0,0.0,16.112,0.0,0.0,0.0,0.0
MT2A,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.003,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.933,0.0,4.036,0.0,0.0,3.585,4.04,2.03,0.0,6.0,0.0,0.0,1.823,0.0,0.0,1.962,0.0,2.749,1.0,0.0,0.0,1.223,1.816,2.0,0.0,8.0,1.0,1.0,0.0,2.0,17.0,7.0,4.003,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.044,0.0,0.0,0.0,6.0,2.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.98
KCNN2,8.086,6.188,17.89,14.889,2.567,19.291,24.452,3.764,29.364,14.915,16.994,4.263,10.776,8.471,14.858,1.495,3.751,0.0,1.894,0.0,8.794,9.035,3.239,7.983,5.716,7.817,0.0,4.02,0.0,3.872,1.176,1.771,15.597,0.0,22.539,13.448,38.531,7.026,10.091,8.962,9.169,20.374,0.0,4.092,4.27,4.813,8.958,0.0,14.151,8.356,13.862,0.0,23.222,14.834,0.0,18.476,21.769,40.82,12.41,8.795,16.747,10.501,8.932,5.751,10.385,8.212,14.923,7.823,21.576,9.46,16.444,5.798,10.406,13.59,5.776,3.146,4.412,11.874,17.55,2.459,29.148,19.89,18.126,11.806,31.929,16.726,4.967,29.082,30.171,15.952,0.0,8.695,6.753,2.036,5.492,1.16
GFI1B,2.0,2.0,3.0,8.386,8.021,8.62,0.0,7.455,16.806,7.202,3.0,3.0,5.0,7.0,3.087,9.218,2.056,0.0,0.0,3.0,12.0,4.0,0.0,4.014,2.0,6.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,9.0,16.815,11.0,3.0,4.019,3.366,14.021,6.011,11.139,2.0,3.15,5.842,0.0,1.0,2.083,2.0,1.617,10.862,46.228,6.697,6.0,4.114,13.003,3.066,4.027,4.103,6.0,6.015,0.0,6.0,8.505,1.0,7.0,15.705,5.024,17.078,6.184,2.313,6.827,13.983,8.027,5.0,8.0,7.736,2.0,5.236,1.192,3.0,29.0,13.009,5.148,6.453,12.115,27.0,5.244,8.294,16.0,5.004,1.007,0.0,1.0
CCRL2,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.132,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.211,0.0,0.0,0.0,0.0
RARG,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.004,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ZNF718,4.092,0.0,2.0,0.0,0.0,0.0,0.0,2.451,10.992,4.597,2.563,1.0,2.033,0.0,6.025,11.82,2.034,1.0,0.0,0.0,0.0,0.0,4.142,0.0,0.0,2.668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.022,6.821,4.0,1.003,0.0,1.009,1.0,3.509,8.465,0.0,0.0,0.0,0.0,3.037,2.846,3.39,1.067,1.751,0.0,1.689,0.0,4.0,5.809,0.0,0.0,0.0,0.0,5.001,0.0,0.0,3.99,2.181,1.0,1.466,0.0,0.0,0.0,2.02,13.118,0.0,1.008,0.0,0.0,1.643,0.0,3.0,0.0,6.492,0.0,2.001,1.596,0.0,2.049,4.234,8.043,0.0,2.143,0.0,13.905,1.868,0.0,1.0,1.0
MALT1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLS,1.0,0.0,6.0,5.0,1.004,1.0,0.0,7.003,0.0,3.001,4.077,3.0,0.0,1.0,3.0,8.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.002,2.0,1.092,22.013,1.004,1.0,1.513,26.125,1.0,5.0,3.002,1.0,7.0,7.0,2.001,0.0,7.049,4.026,1.0,6.941,1.0,5.005,5.082,13.128,4.0,7.017,2.0,3.0,13.014,9.019,12.0,5.025,2.0,1.0,1.0,5.005,8.043,0.0,1.0,15.72,0.0,6.0,1.0,0.0,13.876,2.032,4.0,1.0,14.216,1.0,4.133,13.075,4.405,9.0,5.0,8.42,11.544,3.201,4.547,1.0,3.0,2.273,3.0,2.0
SCAMP3,0.0,4.934,5.0,8.079,5.409,9.0,0.5,0.777,3.0,0.0,4.144,0.0,0.0,4.0,13.0,0.0,8.0,0.0,0.0,5.0,2.468,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,11.663,1.0,0.0,7.729,8.709,5.0,2.0,3.01,5.0,10.513,18.036,0.0,6.098,1.0,12.5,0.0,21.116,9.0,0.0,6.105,12.712,1.0,6.67,0.5,0.0,15.328,3.391,9.0,10.646,0.0,2.0,7.0,8.77,7.0,0.0,19.001,5.592,4.428,5.123,0.0,0.0,9.0,11.56,4.352,5.507,0.0,9.0,0.0,10.496,0.0,5.076,19.645,25.372,2.0,1.007,0.549,0.0,5.854,4.169,2.0,0.502,0.0,6.006,0.0
HBG2,413.813,274.577,131.887,109.365,412.506,452.598,229.776,334.658,360.031,252.109,433.023,55.459,354.434,80.08,230.492,434.132,300.292,77.549,172.715,103.02,383.927,366.775,287.928,240.299,29.891,119.789,96.106,9.442,192.458,9.944,161.467,37.634,444.481,267.736,114.322,136.12,423.029,547.062,280.666,230.262,299.955,336.63,282.895,121.132,273.867,55.302,215.235,129.273,432.516,260.582,131.091,105.722,432.191,436.121,212.536,262.48,201.098,196.442,189.131,70.67,255.093,99.979,213.473,152.028,519.952,249.015,140.84,113.925,445.378,363.741,182.676,264.85,185.828,291.002,284.454,77.17,143.058,229.202,496.251,105.121,558.471,434.721,148.481,317.478,577.106,455.98,330.87,491.726,365.354,193.351,256.512,183.629,206.756,95.256,216.007,120.851
P2RX1,9.131,61.298,33.277,17.977,10.264,20.872,37.818,9.958,3.0,7.943,7.258,11.014,4.0,8.27,21.977,13.952,11.0,6.894,1.028,3.059,2.0,5.0,5.183,3.0,3.0,1.0,1.0,1.081,0.0,7.0,2.149,2.0,31.855,14.227,24.054,20.122,15.0,12.071,33.876,4.0,7.0,5.273,20.0,1.0,6.002,18.372,7.872,0.0,16.292,39.49,35.436,6.291,43.092,15.943,22.126,15.141,24.019,27.076,12.11,22.715,3.104,20.303,28.502,11.387,12.065,25.336,23.08,17.013,5.754,7.222,19.071,6.001,5.078,8.743,26.322,5.612,4.0,12.059,5.841,3.0,34.225,23.549,13.583,21.111,6.01,4.15,38.703,5.006,4.0,4.09,12.274,5.035,1.416,6.432,8.271,2.0
