	Gene1	Gene2	EdgeWeight
2064	Tpi1	Ppp1r18	6.850196061772977
2063	Ptma	Poldip3	6.850196061772977
2062	Fam120c	Tmem167	6.850196061772977
2061	Srp68	Grik2	6.850196061772977
2060	Hells	Utp6	6.850196061772977
2059	Heatr3	Hgf	6.850196061772977
2058	Wrap53	Zfp36l1	6.850196061772977
2057	Btf3	Hic2	6.850196061772977
2056	Uba52	Thoc2l	6.850196061772977
2055	Prdx4	Cep112	6.850196061772977
2054	Rpl34	Rbm4b	6.850196061772977
2053	Rrp9	Utp3	6.850196061772977
2052	Rpl9	Ppm1d	6.850196061772977
2051	Rpl8	Msrb3	6.850196061772977
2193	Rack1	Dlat	6.850196061772977
2065	Tpi1	Sub1	6.850196061772977
2066	Thoc2l	Mrps15	6.850196061772977
2067	Tars2	Rpl22l1	6.850196061772977
2076	Purg	Rpl34	6.850196061772977
2082	Mrpl28	Rps17	6.850196061772977
2081	Pgk1	Gm20342	6.850196061772977
2080	Pgk1	Cc2d2a	6.850196061772977
2079	Cwc15	Txn2	6.850196061772977
2078	Purg	Hnrnph3	6.850196061772977
2077	Purg	Mcoln1	6.850196061772977
2075	Pura	Cmss1	6.850196061772977
2068	Rack1	Slc25a4	6.850196061772977
2074	Zfc3h1	Aspm	6.850196061772977
2073	Zfc3h1	Arhgap28	6.850196061772977
2072	Prorp	Cwc15	6.850196061772977
2071	Dlat	Rnf150	6.850196061772977
2070	Utp6	Hells	6.850196061772977
2069	Eif3j1	Vkorc1l1	6.850196061772977
2121	Mthfd1l	Gfra1	6.850196061772977
2086	Poldip3	Ptma	6.850196061772977
2123	Mrpl19	F3	6.850196061772977
2158	Rpl18	Rpl23	6.850196061772977
2174	Eif4e2	Tmeff1	6.850196061772977
2173	Mrpl19	Srp68	6.850196061772977
2172	Eef1g	Glyr1	6.850196061772977
2171	Hk2	Nkap	6.850196061772977
2170	Smn1	Eif1	6.850196061772977
2169	Taco1	Cdh18	6.850196061772977
2168	Cwc15	Pacrg	6.850196061772977
2167	Purg	Msh2	6.850196061772977
2166	Rnmt	Sdad1	6.850196061772977
2165	Gtf2f1	Mcm10	6.850196061772977
2164	Supv3l1	Mrps15	6.850196061772977
2163	Mrps35	Prkra	6.850196061772977
2162	Utp6	Wwox	6.850196061772977
2161	Nkap	Hk2	6.850196061772977
2160	Zc3h12a	Kif26b	6.850196061772977
2176	Rbm41	Slc35b3	6.850196061772977
2177	Slc25a4	Atp5pb	6.850196061772977
2178	Enox1	Sdad1	6.850196061772977
2187	Rps26	Hgf	6.850196061772977
2192	Tars2	Arpc1b	6.850196061772977
2124	Mrpl19	Vps18	6.850196061772977
2191	Tet2	Utp25	6.850196061772977
2190	Rps27l	Atp5d	6.850196061772977
2189	Apobec3	Papolg	6.850196061772977
2188	Rps29	Srxn1	6.850196061772977
2186	Adarb1	Prkcb	6.850196061772977
2179	Rrp9	Gm20521	6.850196061772977
2185	Rpl23	Arpc1b	6.850196061772977
2184	Sub1	Rpl34	6.850196061772977
2183	Arpc1b	Rpl23	6.850196061772977
2182	Arpc1b	Tars2	6.850196061772977
2181	Mtrf1l	Ifi211	6.850196061772977
2180	Rpl34	Mtfr1	6.850196061772977
2159	Utp14a	Rnf150	6.850196061772977
2175	Rbm20	Unc5c	6.850196061772977
2126	Dcaf13	Tars2	6.850196061772977
2132	Nav3	Crim1	6.850196061772977
2138	Pwp2	Rpl22l1	6.850196061772977
2137	Park7	Sod1	6.850196061772977
2136	Khdrbs3	Spout1	6.850196061772977
2135	Rps4x	Patj	6.850196061772977
2134	Gigyf1	Fxr2	6.850196061772977
2133	Mcm5	Atp6v1b2	6.850196061772977
2131	Nav3	Rnf169	6.850196061772977
2141	Mtrf1l	Rpl22l1	6.850196061772977
2130	Mrpl9	Spice1	6.850196061772977
2129	Rfc2	Cbx2	6.850196061772977
2128	Mrpl2	Fhl1	6.850196061772977
2127	Ddx59	Msh2	6.850196061772977
2157	Atp5pb	Slc25a4	6.850196061772977
2125	Dcaf13	Tpi1	6.850196061772977
2140	Mex3b	Nox4	6.850196061772977
2139	Rps13	Prpf40b	6.850196061772977
2142	Sub1	Sema6a	6.850196061772977
2148	Sec63	Efna5	6.850196061772977
2156	Lyar	Mars1	6.850196061772977
2155	Top2a	Prrc1	6.850196061772977
2154	Rpl22l1	Mtrf1l	6.850196061772977
2153	Rps27l	Mrps35	6.850196061772977
2152	Sdad1	Rnmt	6.850196061772977
2151	Hells	Tars2	6.850196061772977
2149	Csnk2a1	Mdm2	6.850196061772977
2150	Rrp15	Mtrf1l	6.850196061772977
2147	Apobec3	Gm4117	6.850196061772977
2146	Trir	Fn1	6.850196061772977
2145	Adarb1	Nox4	6.850196061772977
2144	Mettl1	Utp14b	6.850196061772977
2143	Fn1	4632427E13Rik	6.850196061772977
2546	Snrpf	Poldip3	5.953660944395191
2545	Papolg	Mrpl28	5.953660944395191
2544	Nhp2	Rps29	5.953660944395191
2543	Nsrp1	Pwp1	5.953660944395191
2539	Tet2	Mrpl28	5.953660944395191
2542	Utp14a	Adar	5.953660944395191
2541	Lsg1	Sdad1	5.953660944395191
2540	Rpl22l1	Glt28d2	5.953660944395191
2532	Enox1	Tra2b	5.953660944395191
2538	Rps27a	Brip1os	5.953660944395191
2537	Wrap53	Mir22hg	5.953660944395191
2536	Tial1	Utp25	5.953660944395191
2535	Uhmk1	Wdhd1	5.953660944395191
2534	Rrp9	Rbm4b	5.953660944395191
2533	Rpl9	Rpl18	5.953660944395191
2548	Hk2	Kirrel3	5.953660944395191
2531	Enox1	Mrpl37	5.953660944395191
2547	Smn1	Pparg	5.953660944395191
2565	Utp14a	Creb5	5.953660944395191
2549	Isy1	Mrps28	5.953660944395191
2550	Mthfd1l	Cdh6	5.953660944395191
2529	Poldip3	Eef1g	5.953660944395191
2564	Top2a	Tnc	5.953660944395191
2563	Eif3j1	Cdkn1a	5.953660944395191
2562	Sec63	Rnmt	5.953660944395191
2561	Rps26	Ercc8	5.953660944395191
2560	Fxr2	Rbm41	5.953660944395191
2559	Fn1	Rbm4b	5.953660944395191
2558	Prpf40b	Mrpl37	5.953660944395191
2557	Rpl34	Hic2	5.953660944395191
2556	Fam50a	Hic2	5.953660944395191
2555	Park7	Nmnat2	5.953660944395191
2554	Ptcd1	Heatr3	5.953660944395191
2553	Mcm5	Hells	5.953660944395191
2552	Gapdh	Psmc3ip	5.953660944395191
2551	Ddx59	Il13ra1	5.953660944395191
2530	Tpt1	Sod1	5.953660944395191
2495	Msh2	Ankrd1	5.953660944395191
2528	Gapdh	Arpc1b	5.953660944395191
2509	Arpc1b	Gapdh	5.953660944395191
2507	Pus7l	Sumo2	5.953660944395191
2506	Rpl34	Fn1	5.953660944395191
2505	Enox1	Lockd	5.953660944395191
2504	Atp1b1	Trmt1l	5.953660944395191
2503	Hdac1	Smyd4	5.953660944395191
2502	Hdac1	Zfp397	5.953660944395191
2501	Eif5a	Rpl7a	5.953660944395191
2500	Ddx59	Mtif3	5.953660944395191
2499	Hspa5	Cep112	5.953660944395191
2498	Nasp	Nhp2	5.953660944395191
2497	Papolg	Spice1	5.953660944395191
2496	Yars	Igfbp2	5.953660944395191
2494	Scaf1	Ppp1r18	5.953660944395191
2493	Rae1	Cdkn1a	5.953660944395191
2567	Dtd2	Supv3l1	5.953660944395191
2508	Mtrf1l	Inhba	5.953660944395191
2510	Fn1	Enox1	5.953660944395191
2527	Abcf1	Sec63	5.953660944395191
2511	Sec63	Abcf1	5.953660944395191
2526	Mrpl19	Park7	5.953660944395191
2525	Eef1g	Poldip3	5.953660944395191
2524	Phb	Scaf1	5.953660944395191
2523	Papolg	Apobec3	5.953660944395191
2522	Rps5	Rpl9	5.953660944395191
2521	Prorp	Pdhx	5.953660944395191
2520	Scaf1	Phb	5.953660944395191
2519	Mrps6	Hacd3	5.953660944395191
2518	Hdgf	Igfbp5	5.953660944395191
2517	Rpl18	Mindy2	5.953660944395191
2516	Rpl14	Ybx1	5.953660944395191
2515	Rpl22l1	Nhp2	5.953660944395191
2514	Rpl22l1	Dcp1b	5.953660944395191
2513	Stau1	Fgf7	5.953660944395191
2512	Hells	Immp2l	5.953660944395191
2566	Rae1	Gulp1	5.953660944395191
2639	Nvl	Lars2	5.953660944395191
2568	Prorp	Pdlim5	5.953660944395191
2616	Mex3b	Rbm14	5.953660944395191
2623	Tars2	Papolg	5.953660944395191
2622	Slc25a4	Rps5	5.953660944395191
2621	Mrpl1	Jazf1	5.953660944395191
2620	Msh2	Lockd	5.953660944395191
2619	Rps5	Slc25a4	5.953660944395191
2618	Anp32b	Mrto4	5.953660944395191
2617	Wrap53	Slx4ip	5.953660944395191
2615	Ddx31	Cwc15	5.953660944395191
2569	Mrps28	Papolg	5.953660944395191
2614	Hdac1	Ptma	5.953660944395191
2613	Mrpl19	Mcoln1	5.953660944395191
2612	Mthfd1l	Lrrc4c	5.953660944395191
2611	Mrto4	Zc3h12a	5.953660944395191
2610	Rnmt	Adamtsl3	5.953660944395191
2609	Rnmt	Mrpl28	5.953660944395191
2608	Zc3h12a	Mrto4	5.953660944395191
2624	Rpl18	Rpl22l1	5.953660944395191
2625	Prpf38a	Tead2	5.953660944395191
2626	Prpf40b	Gys1	5.953660944395191
2627	Rrp36	Phb	5.953660944395191
2491	Utp14b	Eif3j1	5.953660944395191
2642	Ybx1	Ryr3	5.953660944395191
2641	Magohb	Tmtc2	5.953660944395191
2640	Dlat	Pwp1	5.953660944395191
2638	Pgk1	Uhmk1	5.953660944395191
2637	Nsa2	Rpl27	5.953660944395191
2636	Rack1	Rps11	5.953660944395191
2635	Apobec3	Mrto4	5.953660944395191
2634	Tra2b	Plekhh2	5.953660944395191
2633	Rpl13a	Atp5pb	5.953660944395191
2632	Hic2	Ptcd1	5.953660944395191
2631	Atp5pb	Rpl13a	5.953660944395191
2630	Utp14a	Lsg1	5.953660944395191
2629	Lsg1	Utp14a	5.953660944395191
2628	Sec63	Tra2b	5.953660944395191
2607	Rpl18	Adamts1	5.953660944395191
2606	Ptma	Hdac1	5.953660944395191
2605	Srp68	Nox4	5.953660944395191
2586	Mki67	Adar	5.953660944395191
2584	Mrpl37	Mrto4	5.953660944395191
2583	Purg	Rps11	5.953660944395191
2582	Cfl1	Cox4i1	5.953660944395191
2581	Acat1	Tial1	5.953660944395191
2580	Rpl22l1	Thoc2l	5.953660944395191
2579	Rps24	Ptma	5.953660944395191
2578	Tial1	Acat1	5.953660944395191
2577	Trmt1l	Mtrf1l	5.953660944395191
2576	Rpl27	Ccdc163	5.953660944395191
2575	Pus7l	Ankrd6	5.953660944395191
2574	Snrpd1	Apobec3	5.953660944395191
2573	Hdac1	Supv3l1	5.953660944395191
2572	Abcf1	Immp2l	5.953660944395191
2571	Srp19	Ercc8	5.953660944395191
2570	Magohb	Mecom	5.953660944395191
2585	Nup54	Nhp2	5.953660944395191
2587	Rps18	Rps13	5.953660944395191
2604	Fxr2	Slirp	5.953660944395191
2588	Rps13	Rps18	5.953660944395191
2603	Rbm41	A630089N07Rik	5.953660944395191
2602	Mcm5	Park7	5.953660944395191
2601	Nav3	Fbxl7	5.953660944395191
2600	Nav3	Uhmk1	5.953660944395191
2599	Hspa5	Anp32b	5.953660944395191
2598	Mrpl21	Adar	5.953660944395191
2597	Lsg1	Rae1	5.953660944395191
2596	Rpl22l1	Nod2	5.953660944395191
2595	Thoc2l	Gm40841	5.953660944395191
2594	Rrp15	Mrpl28	5.953660944395191
2593	Csnk2a1	Tnc	5.953660944395191
2592	Anp32b	Hspa5	5.953660944395191
2591	Wrap53	Uba52	5.953660944395191
2590	Mtrf1l	Stau1	5.953660944395191
2589	Uhmk1	Nav3	5.953660944395191
2492	Rps3	Car8	5.953660944395191
2371	Pura	Ccdc163	5.953660944395191
2490	Rpl14	Plcb1	5.953660944395191
2385	Ptcd1	Ppm1d	5.953660944395191
2392	Rpl8	Slc25a5	5.953660944395191
2391	Enox1	Kirrel3	5.953660944395191
2390	Slc25a4	Peg3	5.953660944395191
2389	Rbm41	Pepd	5.953660944395191
2388	Tra2b	Prrc1	5.953660944395191
2387	Atp1b1	Patj	5.953660944395191
2386	Rps4x	Rps3	5.953660944395191
2384	Sumo2	Pcf11	5.953660944395191
2414	Prorp	Col8a1	5.953660944395191
2383	Mcm5	Tead2	5.953660944395191
2382	Mars1	Mrps35	5.953660944395191
2381	Adar	Thoc2l	5.953660944395191
2380	Dcaf13	Hells	5.953660944395191
2379	Slirp	Gpatch11	5.953660944395191
2378	Mthfd1l	Pparg	5.953660944395191
2377	Isy1	Setbp1	5.953660944395191
2394	Pwp1	Thoc2l	5.953660944395191
2395	Rps13	Sub1	5.953660944395191
2396	Rpl34	Mrpl21	5.953660944395191
2397	Uhmk1	Mir22hg	5.953660944395191
2412	Strbp	Mindy2	5.953660944395191
2411	Zfp36l1	Reck	5.953660944395191
2410	Nsa2	Vps18	5.953660944395191
2409	Tars2	Pgk1	5.953660944395191
2408	Tet2	Rpl9	5.953660944395191
2407	Calr	Plcb1	5.953660944395191
2406	Mkrn2	Gtf2f1	5.953660944395191
2405	Apobec3	Patj	5.953660944395191
2404	Dhx35	4632427E13Rik	5.953660944395191
2403	Nsun6	Yju2	5.953660944395191
2402	Sub1	Phb	5.953660944395191
2401	Dcp1b	Tars2	5.953660944395191
2400	Dcp1b	Spout1	5.953660944395191
2399	Mtrf1l	Cobl	5.953660944395191
2398	Uhmk1	Pcdh7	5.953660944395191
2376	Cpsf3	Gm49356	5.953660944395191
2375	Mrpl28	Psmc3ip	5.953660944395191
2374	Pgk1	Tmeff1	5.953660944395191
2354	Calr	Igf2bp2	5.953660944395191
2352	Rps29	Ppp1r18	5.953660944395191
2351	Wrap53	Aifm2	5.953660944395191
2350	Rpl23	Rps13	5.953660944395191
2349	Dcp1b	Gm10115	5.953660944395191
2348	Uba52	Eif3j1	5.953660944395191
2347	Mex3b	Gm4117	5.953660944395191
2346	Uhmk1	Efna5	5.953660944395191
2345	Rrp9	Ccdc73	5.953660944395191
2344	Rpl9	Smyd4	5.953660944395191
2343	Rpl8	Has2	5.953660944395191
2342	Rpl8	Pcdh7	5.953660944395191
2341	Igf2bp2	Calr	5.953660944395191
2340	Mki67	Igfbp2	5.953660944395191
2489	Lyar	Rps15a	5.953660944395191
2339	Lima1	Galnt18	5.953660944395191
2353	Srp68	Gigyf1	5.953660944395191
2355	Sdad1	Dusp10	5.953660944395191
2373	Phb	Tars2	5.953660944395191
2356	Sdad1	Gigyf1	5.953660944395191
2372	Snrpf	Khdrbs3	5.953660944395191
2370	Thoc1	Peg3	5.953660944395191
2369	Scaf1	Kif26b	5.953660944395191
2368	Utp6	Tead2	5.953660944395191
2367	Utp6	Pdk4	5.953660944395191
2366	Cmss1	Pura	5.953660944395191
2365	Zc3h12a	Btbd1	5.953660944395191
2364	Rae1	Srp68	5.953660944395191
2363	Mrps6	Wdr36	5.953660944395191
2362	Rps3	Rps4x	5.953660944395191
2361	Lsg1	Gbe1	5.953660944395191
2360	Rpl22l1	Tars2	5.953660944395191
2359	Wdr36	Mrps6	5.953660944395191
2358	Thoc2l	Atp5d	5.953660944395191
2357	Spout1	Il1rapl1	5.953660944395191
2413	Dtd2	Cdh6	5.953660944395191
2393	Rpl9	Tet2	5.953660944395191
2415	Gtf2f1	Mkrn2	5.953660944395191
2462	Mrps35	Snrpd1	5.953660944395191
2469	Hk2	4632427E13Rik	5.953660944395191
2468	Smn1	Khdrbs3	5.953660944395191
2467	Papolg	Txn2	5.953660944395191
2466	Msh2	Spryd3	5.953660944395191
2465	Rps5	Mecom	5.953660944395191
2464	Rnmt	Tceal9	5.953660944395191
2463	Gtf2f1	Brinp3	5.953660944395191
2461	Glyr1	Slit2	5.953660944395191
2452	Lsg1	Sinhcaf	5.953660944395191
2460	Glyr1	Eef1g	5.953660944395191
2459	Utp3	Park7	5.953660944395191
2458	Prkra	Mkrn2	5.953660944395191
2457	Zfp36l1	Ercc8	5.953660944395191
2456	Zfp36l1	Pus7l	5.953660944395191
2455	Zfp36l1	Gpatch11	5.953660944395191
2454	Utp14b	Mettl1	5.953660944395191
2470	Hspa5	Rpl8	5.953660944395191
2416	Acat1	Psmc3ip	5.953660944395191
2472	Mrpl12	Tmx4	5.953660944395191
2473	Eif4e2	Brinp3	5.953660944395191
2488	Nudt21	Brinp3	5.953660944395191
2487	Nudt21	Slit2	5.953660944395191
2486	Gtpbp1	Clpp	5.953660944395191
2485	Dcp1b	Hspa5	5.953660944395191
2484	Rps11	Rgs20	5.953660944395191
2483	Igf2bp2	Eif4e2	5.953660944395191
2482	Slc25a4	Cep112	5.953660944395191
2481	Rpl7a	Ccn1	5.953660944395191
2480	Sumo2	Vkorc1l1	5.953660944395191
2479	Samhd1	Rbm14	5.953660944395191
2478	Samhd1	Kcnq1ot1	5.953660944395191
2477	Gapdh	Abcf1	5.953660944395191
2476	Rfc2	Areg	5.953660944395191
2475	Mrpl2	Cbx2	5.953660944395191
2474	Abcf1	Gapdh	5.953660944395191
2453	Rpl14	Prkg1	5.953660944395191
2471	Zc3h6	Atp5d	5.953660944395191
2451	Ldha	Rpl8	5.953660944395191
2424	Yju2	Slc35b3	5.953660944395191
2432	Rpl13a	Neat1	5.953660944395191
2431	Rbm14	Ccnd2	5.953660944395191
2430	Ybx1	Cdh18	5.953660944395191
2429	Eef1g	Gsdme	5.953660944395191
2428	Magohb	Creb5	5.953660944395191
2427	Hspa5	Nkain2	5.953660944395191
2426	Hk2	Ccnd2	5.953660944395191
2423	Pgk1	Gbe1	5.953660944395191
2434	Sod1	Igfbp5	5.953660944395191
2422	Mrto4	Zc3h6	5.953660944395191
2421	Purg	Hacd3	5.953660944395191
2420	Pura	Thoc2l	5.953660944395191
2419	Hic2	Fam50a	5.953660944395191
2450	Rpl22l1	Rpl9	5.953660944395191
2418	Cfl1	Cep112	5.953660944395191
2417	Rnmt	Sumo2	5.953660944395191
2433	Gigyf1	Tead2	5.953660944395191
2425	Mrpl28	Exosc2	5.953660944395191
2445	Rps24	Pdlim5	5.953660944395191
2435	Cdk11b	Pcbp3	5.953660944395191
2449	Tars2	Adamtsl3	5.953660944395191
2447	Tpi1	Mrpl19	5.953660944395191
2446	Heatr3	Anp32b	5.953660944395191
2444	Eif1	Lockd	5.953660944395191
2443	Anp32b	Heatr3	5.953660944395191
2442	Wrap53	Supv3l1	5.953660944395191
2441	Fn1	Trir	5.953660944395191
2440	Fn1	Il13ra1	5.953660944395191
2439	Prdx4	Gcn1	5.953660944395191
2438	Prpf40b	Rps13	5.953660944395191
2437	Rpl9	Rpl22l1	5.953660944395191
2436	Enox1	Gm49356	5.953660944395191
2448	Thoc2l	Il13ra1	5.953660944395191
2880	Rps24	Eef1g	5.078069140107362
2867	Nsrp1	Rnf169	5.078069140107362
2881	Gtpbp1	Brinp3	5.078069140107362
2868	Mrpl28	Atp23	5.078069140107362
2882	Sdad1	Lsg1	5.078069140107362
2883	Khdc4	Eif3j1	5.078069140107362
2884	Mrps6	Cdip1	5.078069140107362
2878	Mex3b	Calr	5.078069140107362
2885	Rae1	Hspa5	5.078069140107362
2879	Uba52	Mrpl9	5.078069140107362
2872	Adar	Utp25	5.078069140107362
2877	Rrp9	Il13ra1	5.078069140107362
2876	Park7	Utp3	5.078069140107362
2875	Sumo2	Crebrf	5.078069140107362
2874	Mcm3	Psmc3ip	5.078069140107362
2873	Rbm14	Tead2	5.078069140107362
2871	Rfc2	Efcab11	5.078069140107362
2870	Eefsec	Tmeff2	5.078069140107362
2869	Ybx1	Rpl14	5.078069140107362
2887	Exosc2	Rps11	5.078069140107362
2886	Zc3h12a	Il13ra1	5.078069140107362
2902	Rpl18	Pdk4	5.078069140107362
2888	Dlat	Slc8a1	5.078069140107362
2899	Wrap53	Tmx4	5.078069140107362
2907	Drg1	Sinhcaf	5.078069140107362
2865	Dtd2	Mcoln1	5.078069140107362
2906	Mrpl37	Dhx35	5.078069140107362
2905	Purg	Clpp	5.078069140107362
2904	Nhp2	Utp3	5.078069140107362
2903	Thoc1	Zc3h6	5.078069140107362
2901	Rpl14	Rpl23	5.078069140107362
2900	Eif1	Smn1	5.078069140107362
2898	Adarb1	Cavin2	5.078069140107362
2889	Msh2	Hnrnph3	5.078069140107362
2897	Fn1	Egr1	5.078069140107362
2896	Rpl23	Rpl14	5.078069140107362
2895	Adar	Utp14a	5.078069140107362
2894	Mrpl9	Donson	5.078069140107362
2893	Ybx1	Npas3	5.078069140107362
2892	Eef1g	Rps24	5.078069140107362
2891	Eef1g	Btbd1	5.078069140107362
2890	Mrpl28	Papolg	5.078069140107362
2866	Scaf1	Ror2	5.078069140107362
2822	Eif3j1	Sumo2	5.078069140107362
2864	Rae1	Wwox	5.078069140107362
2831	Hk2	Arhgap28	5.078069140107362
2840	Slc25a5	Tpt1	5.078069140107362
2839	Atp1b1	Utp25	5.078069140107362
2838	Pdcd4	Thoc2l	5.078069140107362
2836	Rbm20	Cdh18	5.078069140107362
2835	Mrpl1	Ercc8	5.078069140107362
2834	Rpl36a	Utp25	5.078069140107362
2833	Eif5a	Rpl5	5.078069140107362
2832	Zc3h6	Rpl34	5.078069140107362
2830	Snrpb	Lars2	5.078069140107362
2842	Tpt1	Gm38211	5.078069140107362
2829	Mrpl37	Sdad1	5.078069140107362
2828	Nhp2	Zfp367	5.078069140107362
2827	Nhp2	Nasp	5.078069140107362
2826	Rnmt	Slirp	5.078069140107362
2825	Supv3l1	Exosc2	5.078069140107362
2824	Utp6	Tceal9	5.078069140107362
2823	Rpl12	Rpl18	5.078069140107362
2909	Mettl1	Mcoln1	5.078069140107362
2841	Tpt1	Gm11906	5.078069140107362
2843	Tpt1	Slc25a5	5.078069140107362
2863	Strbp	Rps27l	5.078069140107362
2854	Apobec3	Apex1	5.078069140107362
2862	Utp14a	Rbm41	5.078069140107362
2861	Rrp36	Rrp9	5.078069140107362
2860	Top2a	Msh2	5.078069140107362
2859	Rpl22l1	Rfc2	5.078069140107362
2858	Wdr36	Areg	5.078069140107362
2857	Rps27l	Strbp	5.078069140107362
2856	Rps27l	Dusp3	5.078069140107362
2855	Srp68	Rps11	5.078069140107362
2853	Apobec3	Pwp1	5.078069140107362
2844	Lima1	Rps27a	5.078069140107362
2852	Anp32b	Gfra1	5.078069140107362
2851	Btf3	Vps18	5.078069140107362
2850	Trmt1l	Mcm10	5.078069140107362
2849	Dcp1b	Rpl22l1	5.078069140107362
2848	Uba52	Gm45221	5.078069140107362
2847	Rpl34	Cox19	5.078069140107362
2846	Pwp1	Nsrp1	5.078069140107362
2845	Mki67	Egr1	5.078069140107362
2908	Park7	Vps18	5.078069140107362
2984	Gigyf1	Rae1	5.078069140107362
2910	Btf3	Utp6	5.078069140107362
2955	Mrpl22	Car8	5.078069140107362
2975	Magohb	Prpf38a	5.078069140107362
2974	Mrpl37	Hspb1	5.078069140107362
2973	Papolg	Tars2	5.078069140107362
2972	Nhp2	Atp1b1	5.078069140107362
2971	Thoc1	Tpt1	5.078069140107362
2970	Spout1	Il13ra1	5.078069140107362
2969	Mex3b	Ptcd1	5.078069140107362
2968	Park7	Dusp3	5.078069140107362
2967	Rbm20	Junb	5.078069140107362
2966	Mrpl1	Mecom	5.078069140107362
2965	Mrpl19	Coq2	5.078069140107362
2964	Spout1	Amot	5.078069140107362
2963	Rrp15	Nvl	5.078069140107362
2962	Btf3	Mrpl21	5.078069140107362
2961	Pwp2	Purg	5.078069140107362
2960	Drg2	Hmgn1	5.078069140107362
2959	Mcm3	Hells	5.078069140107362
2958	Slirp	Fxr2	5.078069140107362
2957	Isy1	Brip1os	5.078069140107362
2976	Cdk11b	Npas3	5.078069140107362
2977	Prdx4	Dhx35	5.078069140107362
2978	Arpc1b	Apex1	5.078069140107362
2990	Tars2	Sqstm1	5.078069140107362
2820	Fam120c	Nmnat2	5.078069140107362
2997	Trir	Angpt1	5.078069140107362
2996	Prpf40b	Gm42874	5.078069140107362
2995	Top2a	Rassf8	5.078069140107362
2994	Uhmk1	Pgk1	5.078069140107362
2993	Hic2	Dcp1b	5.078069140107362
2992	Fn1	Ccser1	5.078069140107362
2991	Gtpbp1	Npas3	5.078069140107362
2989	Dhx35	Ggact	5.078069140107362
2979	Tpi1	Prpf40b	5.078069140107362
2988	Sumo2	Mir22hg	5.078069140107362
2987	Nup54	Tmem167	5.078069140107362
2986	Atp5pb	Rpl5	5.078069140107362
2985	Rpl5	Atp5pb	5.078069140107362
2983	Mrpl37	Scaf1	5.078069140107362
2982	Ptcd1	Fam50a	5.078069140107362
2981	Scaf1	Sinhcaf	5.078069140107362
2980	Top2a	Thsd7a	5.078069140107362
2956	Srp19	Nup54	5.078069140107362
2954	Nup54	Srp19	5.078069140107362
2911	Heatr3	Top2a	5.078069140107362
2953	Snrpf	Mex3b	5.078069140107362
2930	Sub1	Dcp1b	5.078069140107362
2929	Rps13	Rbm14	5.078069140107362
2928	Atp1b1	Wdpcp	5.078069140107362
2927	Rbm14	Nsun6	5.078069140107362
2926	Cox4i1	Cfl1	5.078069140107362
2925	Eif5a	Pcdh7	5.078069140107362
2924	Hk2	Msh2	5.078069140107362
2923	Yju2	Gm20521	5.078069140107362
2922	Gcn1	Chka	5.078069140107362
2921	Nhp2	Nup54	5.078069140107362
2920	Mrps28	Ptma	5.078069140107362
2919	Zfc3h1	Mir6236	5.078069140107362
2918	Rps3	Pde10a	5.078069140107362
2917	Top2a	Heatr3	5.078069140107362
2916	Top2a	Sh3bgrl	5.078069140107362
2915	Nsa2	Igfbp2	5.078069140107362
2914	Tars2	Rps29	5.078069140107362
2913	Rps27l	Smn1	5.078069140107362
2912	Ptma	Mrps28	5.078069140107362
2931	Fxr2	Nusap1	5.078069140107362
2932	Dhx35	Strbp	5.078069140107362
2933	Tial1	Gtpbp1	5.078069140107362
2944	Adar	Mki67	5.078069140107362
2952	Nhp2	Nsun6	5.078069140107362
2951	Tubb2a	Prkra	5.078069140107362
2950	Hells	Mcm3	5.078069140107362
2949	Gtpbp1	Nrg1	5.078069140107362
2948	Nsun6	Nhp2	5.078069140107362
2947	Sub1	Pepd	5.078069140107362
2946	Mcm3	Piezo2	5.078069140107362
2945	Rbm14	Supv3l1	5.078069140107362
2943	Cox4i1	Rps27l	5.078069140107362
2934	Eif1	Ubc	5.078069140107362
2942	Isy1	Rgs16	5.078069140107362
2941	Hspa5	Ptgs2	5.078069140107362
2940	Rps5	Pcdh7	5.078069140107362
2939	Rnmt	Ppp1ca	5.078069140107362
2938	Ppp1ca	Rnmt	5.078069140107362
2937	Gtf2f1	Pacrg	5.078069140107362
2936	Fam120c	Wdhd1	5.078069140107362
2935	Rrp15	Isy1	5.078069140107362
2821	Tet2	Palld	5.078069140107362
2837	Rbm14	Pwp2	5.078069140107362
2819	Srp68	E2f2	5.078069140107362
2686	Supv3l1	Cavin2	5.078069140107362
2706	Khdrbs3	Snrpf	5.078069140107362
2705	Sod1	Wwox	5.078069140107362
2704	Gigyf1	Sdad1	5.078069140107362
2703	Gigyf1	Mrpl12	5.078069140107362
2702	Ptcd1	Atp1b1	5.078069140107362
2701	Rpl13a	Ybx1	5.078069140107362
2700	Mars1	Reck	5.078069140107362
2699	Mrpl9	Zfp438	5.078069140107362
2698	Rfc2	Mcm3	5.078069140107362
2697	Cox4i1	Sema6a	5.078069140107362
2696	Srp19	Creb5	5.078069140107362
2695	Hspa5	Stau1	5.078069140107362
2694	Mrpl21	Cox4i1	5.078069140107362
2693	Pgk1	Cdk2ap1	5.078069140107362
2692	Rbm4b	Gbe1	5.078069140107362
2691	Msh2	Cc2d2a	5.078069140107362
2690	Hic2	Gm49356	5.078069140107362
2689	Tubb2a	Zfp367	5.078069140107362
2688	Ppp1ca	Rpl8	5.078069140107362
2707	Khdrbs3	Prpf40b	5.078069140107362
