,A10,A2,A3,A4,A5,A6,A7,A8,A9,B1,B2,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,C9,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8
CDC40,1.826604,0.358106,5.99632,8.102593,2.671657,1.707547,1.655463,2.255803,1.749931,15.402951,2.176177,5.515408,3.536117,2.778542,7.456114,14.903301,1.697386,12.858802,1.080581,10.852707,9.662114,10.841067,2.84486,1.230296,3.127714,19.67059,2.788036,1.542567,4.389414,2.268731,3.210761,3.062582,3.117463,0.179376,13.432536,31.17452,1.254786,4.887252,2.265068,9.318686,3.157415,2.489687,1.73882,5.702745,3.489799,3.320537,5.204556,13.550833,11.396238,5.171856,2.702929,1.616075,2.057384,8.182466,0.423598,3.162765,2.054552,1.738008,5.214246,2.100236,1.627072,2.858035,1.65041,7.359817,3.974693,9.813043,1.108076,1.463879,3.569709
SEMA3A,0.45381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098659,0.0,0.0,7.051564,0.0,0.0,0.0,0.0,2.753792,0.0,0.0,0.0,0.0,1.730957,0.0,0.0,0.114203,0.0,0.0,0.0,0.486814,0.0,0.0,0.0,0.0,0.099898,0.362573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHMT1,11.971513,5.376177,26.281357,2.912708,23.508078,8.431067,19.596949,14.446258,12.611718,4.483297,10.89351,15.576309,5.051378,13.579007,8.130872,10.490793,7.28329,4.628651,1.855299,11.363567,4.959117,9.752384,1.998507,10.50647,3.120308,4.666191,3.140352,4.431728,5.687743,3.775729,6.735298,2.253263,40.46309,6.610518,4.62283,16.454872,4.912275,10.760392,6.41837,21.620459,13.47094,29.756075,10.360883,3.967146,9.98773,11.313276,86.306496,7.855728,4.570333,9.56511,9.147764,52.51804,40.185715,19.584496,7.606264,3.380316,4.138113,76.91341,12.842661,4.424398,6.781635,61.10884,3.646318,2.273419,3.283566,0.259265,9.344642,2.865482,6.231904
LINC02246,0.916626,0.0,0.0,0.0,0.0,22.543287,0.0,0.0,2.099274,0.0,0.0,0.0,0.0,0.876141,0.0,0.0,0.0,0.0,0.0,1.622982,0.0,0.0,0.0,1.547667,0.0,0.0,0.0,0.767624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.561039,0.0,0.0,0.0,0.0,0.0,0.0,0.573558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734273,0.0,0.0,0.0,0.0,0.0,2.898664,0.773882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXR1,30.93458,33.505775,55.524357,26.107101,26.244745,64.73605,33.33296,52.68023,26.032934,29.49709,30.136948,33.00111,34.264416,21.43244,37.231262,32.24521,30.155619,26.133627,34.695656,31.529327,12.096472,24.568136,48.694817,30.772453,27.54042,29.907572,21.223846,18.886585,56.18845,26.364426,38.94602,23.150414,15.847721,43.701637,60.476517,26.948223,38.32655,12.334126,35.88494,70.0359,34.32488,18.219185,36.010445,44.14535,36.670845,35.051735,40.192238,25.863733,45.085876,20.683777,31.097961,47.771416,28.955156,21.930132,21.955055,24.91094,28.443743,40.75569,36.78244,22.205057,60.48855,24.168352,14.543531,27.187653,19.45638,60.69202,24.2996,31.703732,44.24371
LMBR1,6.176497,44.822704,5.313491,2.008173,8.663889,87.96405,15.04807,20.614073,13.714075,17.212187,5.632844,9.958615,10.250811,5.712462,38.98845,4.280908,16.295248,24.866703,13.249324,10.299499,13.685652,11.771977,12.490282,27.11087,3.986672,7.992415,12.775868,8.250415,27.760689,54.891502,20.347048,3.48677,25.524082,26.619505,8.996693,7.720071,21.75464,15.135079,11.240909,17.597061,9.12599,24.701485,26.132645,19.069572,16.191145,18.398853,14.327723,18.12363,20.51426,9.240926,10.451879,16.578808,18.722538,20.282475,10.592188,9.171362,3.262756,46.844612,11.456046,13.182244,17.497328,16.1731,5.709966,61.60722,11.773057,6.405907,12.302604,15.959844,8.090211
DNAJB4,3.624137,2.428643,2.794398,11.589374,4.516143,9.227268,5.389392,31.5477,3.725436,0.0,18.563154,7.811339,2.039832,3.42918,7.759347,11.860774,5.37887,3.501712,0.971898,0.0,1.596854,11.653461,2.265901,6.474764,0.0,9.70151,2.357495,0.992135,11.515853,0.59843,7.188035,6.477839,7.683515,10.179172,4.493148,2.238749,3.259944,2.942132,3.954933,3.239223,2.933478,0.627447,3.534135,2.348355,5.07251,5.479985,6.652066,1.18028,10.005908,1.813779,0.737874,25.968145,5.475789,0.556811,0.559193,5.634206,0.719113,6.246878,11.41287,5.973837,1.03972,1.128395,1.283302,17.235243,1.972912,31.693766,3.300529,7.968778,5.740146
DDX6,17.443459,6.68563,26.96222,15.25178,9.277117,19.806349,5.96357,10.190621,7.58584,4.056613,7.529097,9.762569,9.963273,13.365035,7.255037,10.11588,16.470903,9.392657,8.806278,12.289744,5.636304,7.926381,8.987262,11.762758,9.898082,7.877512,12.938278,8.571303,15.93249,7.737591,13.869646,17.15626,7.495855,9.520224,9.939736,11.433882,7.131184,10.351565,9.68732,9.658346,13.430105,15.123064,13.358099,10.078338,7.609532,10.556499,12.641538,10.396442,14.249266,11.10951,5.646609,11.067187,10.817356,10.097915,12.196439,13.057404,7.858033,14.701919,4.392976,15.848698,10.581994,7.273252,11.298786,9.605975,6.184657,5.506459,14.609111,8.659749,12.839981
IMMP2L,1.426158,5.552041,0.0,1.223192,22.39218,2.371326,1.827099,5.440189,4.937611,3.153415,0.0,23.269993,32.196617,1.459495,2.959981,0.0,3.924639,7.508021,4.267908,8.907193,0.0,2.741752,1.969714,5.191974,7.026667,1.69133,1.638722,3.990438,6.512284,11.276262,4.352277,14.201789,3.863723,0.0,6.957178,6.19763,6.16804,6.983252,2.13495,3.738957,22.425838,3.022229,7.488936,3.621101,1.693717,1.769656,6.243877,1.359947,24.34504,4.862924,9.313264,0.0,3.942214,6.986234,20.221003,1.294158,5.216992,5.69652,2.872796,4.406422,0.0,5.1561,0.713028,19.680405,0.0,2.578692,1.454663,6.206592,4.754893
RBM15,3.411649,3.596898,3.868456,3.285845,2.887668,4.120951,1.767463,5.483046,4.270399,2.24465,3.031351,1.870235,2.509331,2.500476,3.630414,5.57723,1.956732,3.749238,4.428133,4.132638,2.491191,5.391401,2.422297,3.288806,3.734773,4.417547,2.975603,4.523739,4.970539,4.207165,3.92903,5.57233,4.034624,2.197802,3.942742,2.934208,4.069961,2.9379,3.019699,5.710265,2.482156,3.711254,5.830769,2.805115,2.989732,2.209314,2.612496,2.40236,6.152415,2.383511,3.280074,5.323931,4.295352,3.11559,1.974317,4.128687,4.248312,3.52166,3.813561,4.312711,7.313203,2.291517,2.561455,4.334707,1.117571,8.324494,3.484966,4.07821,3.335623
SRSF8,11.343397,7.527911,18.410746,4.036331,1.7664,0.610208,8.37203,14.93443,8.572698,0.0,3.54205,7.315589,3.113735,25.087572,3.212541,6.038695,7.408571,2.747875,1.989106,23.520233,0.348585,12.680628,0.95528,1.432246,1.465353,8.84103,0.222436,6.914935,1.806959,2.756628,2.547003,36.047424,11.965316,13.534583,9.313884,1.683148,0.875563,1.396936,2.299427,2.246904,14.209496,4.085335,22.508085,3.763655,10.272688,8.373283,3.205004,2.297836,28.904593,12.563627,5.289622,5.220643,9.790552,16.38756,1.150143,1.637947,10.276884,7.656297,6.997708,12.556258,9.555176,1.977525,3.134762,2.851038,4.248812,8.557225,5.916206,0.436432,3.084699
ENTPD3-AS1,0.672016,0.509473,0.186983,0.981515,0.0,0.0,3.810943,0.0,1.409721,5.274282,0.355228,0.0,2.14472,0.383616,0.0,0.0,0.483203,0.502365,0.0,1.207706,0.154781,0.305946,0.0,0.946288,0.5818,0.158852,1.340418,1.588586,0.752424,0.990861,0.0,0.19516,0.0,0.0,1.228114,0.994364,0.160968,1.021177,1.560663,0.0,0.325503,2.257409,5.475717,1.293294,0.0,1.17366,2.296473,0.0,2.994355,0.0,0.0,0.379194,1.218407,0.0,0.167191,0.0,0.994109,5.513321,2.156336,1.22055,25.966425,1.963927,0.950139,0.0,0.506509,0.0,0.0,0.151154,0.0
INCENP,16.251753,13.992755,4.172846,0.748047,4.279368,0.986939,1.120916,4.29347,23.573658,1.861625,1.152047,3.445157,2.18228,0.517932,11.825295,1.598179,4.530121,11.083528,3.125111,3.138912,3.204399,1.05959,1.877371,5.902118,0.975622,26.459532,8.819987,3.977394,3.840287,31.422834,6.745908,11.135245,3.566373,0.151754,9.024474,10.650867,2.536192,1.306956,3.481602,15.913045,4.118683,15.926824,12.755435,7.034537,6.837473,3.494875,4.598373,1.517938,0.831639,5.982304,7.28312,5.691496,13.511029,1.420942,1.434334,0.937827,14.555035,10.029529,1.625353,14.544234,25.499823,3.144075,4.389467,2.842873,0.792934,2.579246,3.679361,1.801982,7.316599
TAF15,34.248802,16.700974,29.975681,25.812878,21.01167,38.481483,37.18783,42.12473,37.443527,31.027487,36.28509,48.69697,39.58353,38.37048,72.57493,27.466757,63.638847,47.984608,51.49432,46.26591,35.916733,38.87776,34.701237,46.707703,31.581472,29.525698,54.997086,25.34668,33.266083,28.686504,33.769135,24.428547,37.369045,37.695107,32.574024,29.67989,43.480057,33.505733,47.25736,28.406258,38.168484,34.246758,51.991653,20.410324,54.361156,33.14874,30.573477,28.555254,36.34834,48.780514,26.688791,50.090855,43.13299,30.63252,31.443834,37.761448,50.091087,31.471956,46.76266,39.330563,31.837542,28.638758,26.241875,30.409784,23.027489,8.933489,34.25581,20.899656,21.262913
MAP4K5,1.60461,1.226782,0.808327,0.92739,1.642286,3.841409,2.651028,2.121211,1.997699,7.573742,2.310469,4.63456,4.620139,19.679775,1.154473,5.552947,6.123923,0.753943,1.980011,3.792965,2.194738,1.762133,0.974752,2.977163,3.385033,1.29072,0.61051,0.847075,5.874414,1.176516,3.955859,2.600968,2.839778,0.0,3.919577,1.495192,7.444548,5.83303,4.827011,3.307666,3.002133,2.973886,6.328539,0.492975,2.978191,3.51778,6.004027,1.753965,1.503425,1.079864,1.309023,1.801678,3.597696,1.068795,2.029846,3.526155,12.369378,3.695442,0.538672,3.982709,38.64161,0.483584,1.889416,6.632581,0.725582,0.0,6.112024,1.516115,5.034457
HBA2,1.37701,17.41546,35.08484,0.0,0.0,0.0,0.0,36.631542,0.0,0.0,0.728501,66.98811,14.003093,10.496332,7.163476,6.137677,0.0,38.773476,0.0,0.0,2.102578,21.409443,0.0,0.0,0.0,34.520123,0.0,5.457214,13.472669,13.141376,0.0,8.047519,37.97187,30.966639,0.0,0.0,15.708302,0.0,7.215238,3.793795,27.798706,36.20806,30.13352,30.730022,7.139431,10.651494,0.0,27.513979,0.0,1.809505,40.968414,0.0,0.53184,10.862736,0.0,17.672276,17.468506,41.416397,0.0,34.823006,0.0,9.887305,1.056339,51.073322,5.767547,0.0,0.0,35.45371,4.439574
GPKOW,1.827944,0.993483,0.390282,0.540312,0.718626,1.973613,2.756525,4.447151,1.012372,0.515099,1.290273,0.541792,1.637714,0.677362,0.555931,0.44573,2.133112,1.466683,0.569466,2.180148,1.464059,0.953602,0.493114,1.763369,2.446816,0.670677,0.943858,1.779779,2.593371,0.622899,0.753883,0.95029,1.71274,2.67444,0.970691,1.065454,4.611069,1.732039,0.642824,1.919784,2.534103,0.105597,1.46156,1.139982,1.117925,2.812679,0.509465,0.740981,3.33573,0.926556,2.670324,3.026887,0.559083,0.920767,0.86342,1.275654,2.442122,2.302742,1.042937,1.633056,0.859609,2.821533,1.996529,1.984215,1.188388,0.0,1.679307,2.77867,1.705611
H1-5,15.444774,0.0,15.993223,9.804455,44.805866,0.0,17.503891,9.959621,72.94602,57.038284,17.75782,10.051432,32.170704,2.051961,47.748253,16.334566,7.219919,126.34714,49.331367,20.069868,70.05996,10.111685,32.88218,10.176457,18.760818,58.49485,69.75152,10.119075,12.502337,33.492332,26.411877,0.0,53.61607,41.562004,10.138395,56.64154,29.00312,36.375675,38.87832,52.8018,31.255917,21.838781,55.431248,0.0,0.0,97.8316,1.517549,21.245213,12.925532,44.362537,51.45155,66.929245,103.2432,13.083369,19.716127,3.376494,32.82298,0.0,129.9931,60.003635,72.26984,0.0,3.939402,23.532246,91.19444,76.542366,83.23869,9.416559,10.556965
QKI,22.441936,8.113132,35.793873,23.633493,15.010126,11.701038,13.797177,26.161303,31.87353,18.774137,35.128746,9.239277,21.317343,18.778803,35.31387,12.652992,13.249433,28.942907,29.850574,23.404675,16.036615,24.365496,26.909876,22.532604,25.384163,36.32005,31.6922,16.758259,21.120487,13.210766,31.767635,18.207983,26.611053,46.29989,17.918995,16.218052,24.918634,21.775114,18.260195,30.139095,32.89005,23.554852,15.710475,28.30271,13.171618,22.536104,23.46226,39.328465,35.528564,22.923946,9.775357,24.044123,21.80122,14.693503,19.315836,19.924822,13.841366,26.67758,16.487577,11.012131,30.271215,13.646814,11.620288,14.517963,19.23305,18.519606,28.408323,19.664358,21.260353
ANTXR2,6.859479,0.504668,3.138668,2.944592,3.114305,16.837029,0.072703,1.428554,15.40392,11.016163,16.118622,0.9361,13.376627,1.875271,10.276716,0.916872,10.271169,0.721092,5.735776,9.840299,2.296982,1.501454,9.364985,3.746169,32.792942,7.647596,5.908511,3.720974,7.082051,2.438687,7.129761,6.861693,1.183588,0.0,28.439793,2.904866,15.629427,12.273293,0.500072,43.819874,10.844705,1.369561,7.200183,3.121092,15.236214,6.027335,3.239419,0.599326,4.486654,16.853748,7.970818,12.808521,6.634565,4.65111,3.793054,0.44672,3.19558,0.167824,5.75695,6.281397,37.752464,11.780666,5.983443,1.791688,5.654609,6.681791,2.521078,1.846635,4.727033
VWA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814583,9.09609,0.0,0.0,0.373277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390036,0.0,0.0,0.0,0.269575,0.0,0.395167,0.0,0.0,0.0,0.0,0.732042,0.091555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.129102,0.0,0.0,0.0,0.0,6.154978,0.0,0.0,0.0,0.0,0.0,0.0,2.599475,0.102918,0.0,0.0,0.0,0.26267
LARP4,26.70147,12.193969,11.653918,8.112514,11.77524,6.125202,14.660052,23.111055,11.851426,7.291769,7.011449,27.28343,6.704559,17.857866,10.903827,13.771496,10.598222,29.666471,4.038417,6.723012,18.729715,28.986336,16.855782,16.690174,20.955969,8.65497,10.100616,11.319056,8.000863,14.695777,7.419461,19.188486,14.03294,14.931732,14.299691,11.714626,13.184409,23.493187,8.989973,15.857054,15.096694,5.852331,26.141449,14.001994,12.83455,15.634747,11.741212,13.174516,14.659,16.409098,6.681928,15.903183,20.540174,15.59936,5.950052,9.286963,11.167523,27.117908,17.765455,24.186115,26.831997,16.186514,5.294177,20.811169,5.382502,32.57766,6.241944,9.950068,15.901397
UAP1,25.167248,21.278116,30.912186,17.78267,10.69599,4.046281,9.858828,20.807013,9.285473,16.801207,7.881491,32.85431,15.985758,142.3323,10.225041,47.490765,10.354792,11.056275,9.505354,11.441465,12.631168,62.106663,8.354014,18.870237,16.648218,43.31538,10.822994,16.220318,20.350075,16.754389,19.397255,8.00843,34.684776,19.668076,15.216296,12.508878,9.457372,10.547099,28.611685,11.456014,12.993637,12.083132,23.30873,15.454201,38.9086,31.47132,11.545319,15.844619,16.176695,25.02447,14.367907,22.546791,5.187676,9.158571,13.594588,17.01462,9.66578,26.674297,10.826404,14.578421,14.777946,7.517761,4.184857,42.484657,15.165295,19.538654,11.457098,13.323416,9.248503
F11-AS1,0.0,0.839943,0.0,0.0,0.0,1.122401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846368,0.299199,0.0,1.498565,3.905584,0.0,0.0,0.0,0.0,0.0,0.0,1.560551,3.355016,0.0,1.471556,0.0,0.0,1.377011,0.0,0.930064,0.0,0.0,25.309986,1.938041,27.55099,0.0,0.0,0.0,0.0,0.277797,0.0,1.559339,0.0,1.863107,0.0,0.487742,0.816594,0.0,0.998272,1.011553,7.465777,3.783896,0.0,0.0,0.0,0.245789,0.0,0.0,0.0,0.0,3.490037,0.0,0.539862
CEP152,13.632956,12.939344,23.562977,1.858511,4.565066,23.447716,46.81187,44.343666,2.367225,6.156686,50.45811,38.77144,4.226851,44.22831,50.05616,23.798641,60.440025,14.592577,46.887173,31.333437,30.491581,6.865287,26.301823,45.180973,11.538839,31.42177,16.07906,18.672718,20.254126,31.06982,2.492288,11.012281,17.83102,69.9139,33.128998,6.710881,36.531353,8.412456,37.08153,31.711218,3.195416,56.184692,22.644688,22.18617,12.012961,21.789778,16.619211,26.18218,8.479389,60.46421,31.592274,32.44436,32.52065,45.075554,61.07775,26.85086,7.13354,18.941576,12.703652,34.03162,4.349515,0.752371,7.62233,31.920227,4.290992,4.411882,16.153488,40.48529,4.64079
U2AF1,83.63702,70.15541,93.96897,17.514767,21.845741,52.619198,72.41713,0.0,29.46609,55.11923,21.114676,53.238457,97.8119,1.481593,29.19533,102.17828,74.54289,113.787575,27.211384,50.76103,80.26602,23.946712,11.197429,56.853436,43.56805,52.99519,105.4158,66.704216,67.81342,47.864063,63.225536,40.194904,22.559298,66.14492,74.61677,41.48577,26.971888,38.983788,34.75408,28.978107,83.386856,94.889565,3.668518,3.001519,36.877094,89.974,24.261374,78.33694,63.53913,82.80215,78.02325,8.522721,65.46666,63.454437,75.7486,62.39508,33.83913,0.667128,34.566593,65.26241,164.04367,6.967983,16.514223,1.011376,9.616868,146.50061,79.102066,10.886692,0.0
KHDRBS1,18.855064,17.735695,15.742622,14.55759,11.994135,24.67666,11.08162,20.966192,16.34234,12.304074,11.949606,21.641994,21.242626,16.037134,13.745394,11.929232,14.919338,14.665856,18.968555,19.27194,13.137549,12.542599,20.00223,14.65618,10.918944,16.622992,11.318467,13.458861,19.639875,15.349718,11.782697,18.255543,20.04394,15.765229,18.204144,17.471777,14.439681,13.784281,12.184782,14.72937,14.580198,18.65041,11.45413,15.743986,12.797245,16.136124,14.848331,16.169226,16.743345,17.328192,14.392731,12.597582,16.285036,16.795977,18.362188,10.879534,13.701921,10.507267,23.282127,16.793144,22.592527,16.477777,10.557024,18.157965,8.859807,12.758674,16.014454,12.272877,18.544062
RAB27B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79666,0.0,0.0,0.0,0.0,5.84394,1.692994,0.0,0.0,0.0,0.0,1.419639,0.072211,0.0,20.680956,0.0,0.0,4.64925,0.0,0.0,0.0,0.463341,0.304189,0.0,0.0,0.136153,0.203052,0.149246,0.0,0.0,2.112336,0.807912,0.138719,1.203681,0.0,2.4707,0.0,0.0,0.069528,0.0,0.066726,0.966487,0.0,0.073802,2.076898,0.0,0.755499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510863,0.0,0.0,0.325582,0.0,0.930565,0.0,0.069264
VIM,19.9355,0.794765,12.118456,29.256987,2.059136,108.51329,18.987963,1.416208,83.09995,40.98052,95.2965,2.4587,32.20328,13.829159,34.258076,8.659804,99.14842,5.440041,51.88223,113.50695,4.02985,3.192073,105.522675,13.890327,171.05527,6.328488,88.898766,12.117247,33.139942,5.806204,31.721888,29.200811,33.21788,0.0,108.49964,20.219961,38.015015,62.669247,24.512722,106.35696,42.282124,0.251685,2.10467,8.366536,57.007805,36.11176,45.133087,10.548739,111.68717,54.84227,30.558508,89.88953,8.209304,19.292553,0.748041,3.681798,74.91393,1.72194,70.064026,9.041446,18.367855,65.081055,137.61066,0.350463,10.712357,67.63412,62.781197,0.229323,41.719215
CNTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963755,0.0,0.0,1.29218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299359,0.0,4.385852,0.0,0.0,0.0,0.0,0.0,0.0,13.125092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.670381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.508681,0.0,0.0,0.0,0.0,0.0,1.231755,0.0,0.0,0.0,0.0,0.0
SLC41A3-AS1,0.0,0.0,0.0,6.001474,0.0,0.0,0.0,1.903029,0.0,0.0,0.0,1.312518,0.0,0.0,0.0,0.0,0.0,0.0,0.754215,1.457167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452446,0.0,0.0,0.0,0.0,0.0,0.0,5.719534,0.0,0.0,0.0,0.780126,0.0,0.0,0.0,0.0,0.0,0.0,9.541218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347803,0.0,0.0,0.0,0.0
XPNPEP3,2.437916,0.354675,8.405519,1.773731,2.558211,0.0,8.621749,0.426815,3.634188,2.669154,4.031996,4.337973,19.894056,0.837205,0.635033,2.080516,2.272723,1.61645,0.910826,1.32945,0.541415,0.349798,3.269979,3.111869,2.795408,1.103292,4.278862,1.983736,2.922699,3.5334,0.131045,6.407708,4.399289,2.554211,0.998587,1.752501,12.912304,1.398214,1.019649,1.840277,0.996013,0.923201,0.050332,24.090857,8.226522,1.005669,1.119549,3.34697,0.961303,1.128095,0.524281,4.746281,1.574623,0.807127,7.985651,3.069555,1.291988,5.963117,3.456067,5.82566,42.66658,2.290117,11.735825,2.649303,5.331447,0.0,0.991753,2.718591,1.520191
H2AC15,9.952457,6.993822,13.451779,19.742046,66.80029,0.0,15.830958,7.19118,27.14503,18.23883,7.49504,9.361657,13.903509,6.990243,28.70048,6.983088,17.762386,43.037163,18.13035,18.073154,48.039124,9.349927,40.23376,23.567636,3.275143,27.957682,72.771866,13.034184,4.624095,8.31688,17.845972,3.351205,55.21335,3.886647,3.753015,40.024765,14.862603,20.597757,24.690456,30.92023,26.417759,37.10495,35.621384,0.0,12.916408,41.953514,0.622331,31.647688,16.555021,52.308445,15.570508,24.575731,15.507287,29.655104,20.500391,3.770364,46.261787,2.234202,30.461126,20.847893,28.803186,2.495188,2.842935,0.0,17.618479,1.790688,37.598946,7.84798,13.460413
IGF2BP3,10.20448,21.62628,21.545181,11.508659,7.072277,26.412418,5.869686,7.554635,8.008392,10.674581,7.017766,6.805987,12.175229,20.495342,10.323125,12.104429,12.072722,9.1843,3.779368,4.768062,14.418063,9.955769,10.487181,15.681094,12.762341,8.626237,9.62115,6.257718,15.584434,15.667531,8.687726,11.537936,7.715112,5.717161,3.469451,9.553871,6.019028,14.488917,4.885944,8.810974,12.273023,12.590408,5.492301,5.814826,6.862367,5.401302,5.659556,14.677063,2.587872,12.055658,11.542953,5.169412,17.482458,4.934311,12.984793,4.848101,14.389016,6.650439,18.89617,23.709951,22.076363,4.190891,5.619833,7.248369,4.603118,10.548666,11.862575,7.830914,9.233345
C2CD5,0.428962,0.359521,12.835974,3.001483,2.056361,31.027485,1.670257,2.554355,18.078547,0.23153,18.729279,0.409579,4.664428,8.805878,3.601008,1.809109,2.774483,16.969368,3.926787,2.514746,4.734827,6.06508,3.740127,4.823189,7.969132,1.002736,2.041669,4.162842,1.911869,1.345141,1.030652,7.628777,1.940169,4.13728,1.101845,1.128989,1.53943,2.472712,2.029297,2.705468,1.841085,1.393367,1.514088,1.091736,0.204325,11.533345,1.299825,1.929155,0.454588,0.965752,0.623223,6.040271,18.857906,0.092684,1.160566,0.636164,1.538613,0.544652,2.183036,1.880081,5.111024,7.040951,1.092875,12.550655,5.574729,0.427323,4.410396,0.655228,3.155426
IGF2BP1,15.11981,4.014029,20.65099,17.588245,6.693437,17.925655,9.843397,8.676512,11.948851,11.696007,6.875917,10.061542,10.977525,11.456349,10.444711,9.854071,11.395113,17.660847,11.00581,13.10511,7.389786,9.230808,11.019458,19.40879,8.638665,14.25762,14.982705,11.723206,15.546972,12.784995,11.656142,12.280711,8.524866,10.601852,8.406394,13.210084,8.738622,11.324088,13.566977,9.485321,10.691615,6.503548,17.59392,8.893483,12.774489,11.621428,7.49658,13.080661,8.203017,15.072533,7.346517,29.81223,12.746943,10.490376,7.699663,7.159246,18.453966,9.980769,11.491059,16.365517,10.697748,6.73301,12.204104,12.081272,11.25149,8.613731,12.76705,10.062238,20.895897
AARS1,5.950493,1.362414,10.207116,15.317049,7.838419,6.268207,10.10084,18.636848,7.506383,18.93108,4.227892,5.461591,8.53333,5.44056,8.239308,10.628777,8.994961,5.756966,5.028824,9.171755,4.539941,8.331303,5.3125,12.108283,10.640983,6.050303,5.561716,5.820703,13.457076,9.860572,8.447657,17.711094,8.511596,10.70143,18.91773,4.777773,8.654296,6.986481,6.229042,5.664747,7.781964,5.706836,10.761954,10.902619,4.122198,6.006932,9.638207,6.519086,10.81854,11.885073,10.704635,11.057282,5.597037,11.647289,10.787477,5.239076,9.276497,4.382481,15.168142,7.057471,5.610244,2.190378,7.786039,9.574427,5.673688,0.359112,8.806102,10.386195,5.105725
GINS3,1.740487,0.990649,1.902033,1.70876,2.811526,1.212241,5.310174,12.924782,3.957278,2.146527,0.0,1.774538,3.507566,1.128493,2.464729,5.36242,5.562109,0.334892,0.999891,5.092282,1.688086,1.070511,2.7729,3.345991,2.581158,16.229992,4.460762,0.651678,3.14702,1.070048,1.26202,2.704664,1.498829,3.385539,3.54069,1.457341,2.706588,1.030191,3.284121,1.104038,0.385822,4.100916,1.20437,4.132885,10.606453,3.46308,2.033739,0.0,2.872216,8.148625,0.741563,6.989494,0.553765,1.307011,1.221964,1.830166,3.81837,1.474009,2.857783,1.613041,156.9596,0.269581,4.94225,1.555124,1.534933,1.956704,0.734028,6.746073,0.916519
SAFB2,31.730738,20.374882,28.66855,22.399036,37.156853,24.81888,18.637203,38.94659,24.796555,15.444064,5.652827,18.409416,32.38554,39.0705,30.430008,35.093468,26.304724,10.23112,12.751912,26.037327,8.966769,25.33779,31.608877,28.059164,27.385681,21.808397,26.249584,30.858437,43.746563,23.196026,20.374184,20.265,24.954586,39.294666,25.689972,22.960478,10.388218,21.886438,23.338575,10.981501,17.647923,44.627514,19.163996,36.653236,34.256817,24.860964,20.720318,34.53619,21.806938,24.812786,16.789345,15.97833,10.472548,7.349855,11.896041,6.862986,23.71718,14.372616,18.983755,23.03889,53.67154,12.493763,12.320505,33.76867,5.564893,18.445406,30.389526,12.637874,19.175303
ADD3,2.810033,1.542609,0.730503,1.377403,0.966223,1.685831,2.57309,8.987421,12.910991,1.256302,3.104284,2.049748,2.750881,4.203262,8.789923,0.84549,1.756591,0.665587,7.514314,3.04691,6.353914,4.726472,6.098753,1.117888,8.911547,7.59533,5.322476,4.989236,7.126054,5.655568,3.231588,4.068244,5.838695,9.63373,3.089211,0.992205,2.811755,10.274148,5.923167,9.095585,6.320553,1.811299,5.744137,1.183073,0.0,1.787649,6.045744,5.414108,1.534783,6.208052,2.351246,5.068401,1.722793,6.120928,9.882911,2.611063,0.0,0.110086,15.06766,6.212739,60.56948,10.837852,3.408976,1.521524,1.10171,3.061317,0.586406,0.976964,1.519027
