reg,target
TIAL1,SUMO2
TIAL1,H3-3B
TIAL1,SRSF2
TIAL1,SEPTIN9
TIAL1,CYTH1
TIAL1,CANT1
TIAL1,ACTG1
TIAL1,P4HB
TIAL1,ALYREF
TIAL1,SLC16A3
TIAL1,WDR45B
TIAL1,MYL12B
TIAL1,TGIF1
TIAL1,VAPA
TIAL1,CDH2
TIAL1,DSG2
TIAL1,TTR
TIAL1,RPRD1A
TIAL1,ELP2
TIAL1,CTIF
TIAL1,NEDD4L
TIAL1,LMAN1
TIAL1,CYB5A
TIAL1,SLC66A2
TIAL1,CDC34
TIAL1,BSG
TIAL1,PTBP1
TIAL1,ARID3A
TIAL1,CNN2
TIAL1,MIDN
TIAL1,EFNA2
TIAL1,MEX3D
TIAL1,REXO1
TIAL1,DOT1L
TIAL1,TLE5
TIAL1,EEF2
TIAL1,MYDGF
TIAL1,PTPRS
TIAL1,KHSRP
TIAL1,UBL5
TIAL1,ILF3
TIAL1,YIPF2
TIAL1,LDLR
TIAL1,ELOF1
TIAL1,CALR
TIAL1,PRKACA
TIAL1,BRD4
TIAL1,TPM4
TIAL1,BST2
TIAL1,COLGALT1
TIAL1,JUND
TIAL1,GDF15
TIAL1,LSM14A
TIAL1,LSR
TIAL1,ACTN4
TIAL1,HNRNPL
TIAL1,ERF
TIAL1,APOC4-APOC2
TIAL1,APOC2
TIAL1,VASP
TIAL1,PPP5C
TIAL1,CALM3
TIAL1,CCDC9
TIAL1,KDELR1
TIAL1,CYTH2
TIAL1,FTL
TIAL1,AP2A1
TIAL1,MYADM
TIAL1,PEG3
TIAL1,STK35
TIAL1,NOP56
TIAL1,ATRN
TIAL1,PRNP
TIAL1,SLC23A2
TIAL1,CDS2
TIAL1,JAG1
TIAL1,RRBP1
TIAL1,SNX5
TIAL1,CST3
TIAL1,APMAP
TIAL1,TM9SF4
TIAL1,PLAGL2
TIAL1,NECAB3
TIAL1,CPNE1
TIAL1,TGIF2
TIAL1,RPN2
TIAL1,SRC
TIAL1,BLCAP
TIAL1,RPRD1B
TIAL1,TOP1
TIAL1,SERINC3
TIAL1,SDC4
TIAL1,NCOA3
TIAL1,B4GALT5
TIAL1,ATP9A
TIAL1,PCK1
TIAL1,NELFCD
TIAL1,MRGBP
TIAL1,GID8
TIAL1,DNAJC5
TIAL1,PCMTD2
TIAL1,CXADR
TIAL1,APP
TIAL1,TTC3
TIAL1,ETS2
TIAL1,CSTB
TIAL1,LRRC3
TIAL1,PTTG1IP
TIAL1,RANBP1
TIAL1,CABIN1
TIAL1,ADORA2A
TIAL1,SNRPD3
TIAL1,TIMP3
TIAL1,ENSG00000285304
TIAL1,PDXP
TIAL1,H1-0
TIAL1,TMEM184B
TIAL1,DDX17
TIAL1,ST13
TIAL1,RBX1
TIAL1,SREBF2
TIAL1,BRD1
TIAL1,PLCXD1
TIAL1,CD99
TIAL1,SCML1
TIAL1,RPS6KA3
TIAL1,EIF2S3
TIAL1,HDAC6
TIAL1,MAGED1
TIAL1,PGK1
TIAL1,RNF128
TIAL1,ACSL4
TIAL1,PLS3
TIAL1,SMARCA1
TIAL1,ZDHHC9
TIAL1,MBNL3
TIAL1,GPC3
TIAL1,PABIR2
TIAL1,DUSP9
TIAL1,ATP6AP1
TIAL1,DDX3Y
TIAL1,ENSG00000242590
TIAL1,LINC01355
TIAL1,ZNF436-AS1
TIAL1,ENSG00000270066
TIAL1,ENSG00000269976
TIAL1,ENSG00000241772
TIAL1,CALCRL-AS1
TIAL1,ENSG00000272807
TIAL1,ENSG00000290076
TIAL1,ENSG00000289500
TIAL1,PURPL
TIAL1,ENSG00000230551
TIAL1,ENSG00000240801
TIAL1,NEAT1
TIAL1,MALAT1
TIAL1,SCARNA9
TIAL1,ENSG00000257379
TIAL1,RENO1
TIAL1,ZNF337-AS1
TIAL1,NORAD
TIAL1,LINC00106
HNRNPU,EHBP1
HNRNPU,MRPS25
HNRNPU,TRIM71
HNRNPU,ENSG00000289747
HNRNPU,TNRC18
HNRNPU,PTPN12
HNRNPU,BCL2L2
HNRNPU,ARHGAP5
HNRNPU,FAM214A
HNRNPU,NKD1
HNRNPU,MT-ND6
HNRNPU,ENSG00000274080
HNRNPU,KCNQ1OT1
HNRNPU,NEAT1
HNRNPU,MALAT1
HNRNPU,ENSG00000278909
HNRNPU,ENSG00000267632
HNRNPU,ENSG00000267263
HNRNPU,ZNRF3-IT1
UTP18,ENO1
UTP18,CAPZB
UTP18,SFPQ
UTP18,SLC2A1
UTP18,PTPRF
UTP18,NASP
UTP18,DHCR24
UTP18,ATP1A1
UTP18,ILF2
UTP18,LMNA
UTP18,APOA2
UTP18,AGT
UTP18,NID1
UTP18,HNRNPU
UTP18,PDIA6
UTP18,LAPTM4A
UTP18,APOB
UTP18,PPP1CB
UTP18,CALM2
UTP18,SPTBN1
UTP18,PROC
UTP18,SP5
UTP18,FN1
UTP18,TTLL4
UTP18,CHPF
UTP18,OBSL1
UTP18,NCL
UTP18,PTMA
UTP18,HES6
UTP18,HDLBP
UTP18,SETD5
UTP18,WDR6
UTP18,TF
UTP18,EIF4G1
UTP18,FGFR3
UTP18,LRPAP1
UTP18,UGDH
UTP18,AFP
UTP18,FGA
UTP18,FGG
UTP18,CSNK1A1
UTP18,FGFR4
UTP18,TMED9
UTP18,HNRNPAB
UTP18,CANX
UTP18,DSP
UTP18,H1-2
UTP18,H1-4
UTP18,H2BC8
UTP18,TUBB
UTP18,PRRC2A
UTP18,HSP90AB1
UTP18,GCLC
UTP18,MAN1A1
UTP18,UTRN
UTP18,ARID1B
UTP18,GET4
UTP18,CYP2W1
UTP18,EIF3B
UTP18,TTYH3
UTP18,TNRC18
UTP18,ACTB
UTP18,HNRNPA2B1
UTP18,MLXIPL
UTP18,PEG10
UTP18,RELN
UTP18,LAMB1
UTP18,SND1
UTP18,PDIA4
UTP18,FDFT1
UTP18,SLC39A14
UTP18,CLU
UTP18,SDC2
UTP18,ENSG00000285130
UTP18,TJP2
UTP18,HNRNPK
UTP18,WNK2
UTP18,AMBP
UTP18,COL27A1
UTP18,GSN
UTP18,HSPA5
UTP18,ITIH2
UTP18,MLLT10
UTP18,HNRNPH3
UTP18,GLUD1
UTP18,RBP4
UTP18,ABCC2
UTP18,SCD
UTP18,POLR2L
UTP18,MAP3K11
UTP18,APOA1
UTP18,APLP2
UTP18,GAPDH
UTP18,A2M
UTP18,ITPR2
UTP18,KRT8
UTP18,PTGES3
UTP18,LRP1
UTP18,HMGA2
UTP18,HSP90B1
UTP18,AJUBA
UTP18,BCL2L2-PABPN1
UTP18,PABPN1
UTP18,DHRS2
UTP18,PNN
UTP18,SERPINA1
UTP18,TLE3
UTP18,PKM
UTP18,AMDHD2
UTP18,SRRM2
UTP18,CDIP1
UTP18,MGRN1
UTP18,ENSG00000260342
UTP18,ARL6IP1
UTP18,UQCRC2
UTP18,ATXN2L
UTP18,ENSG00000285043
UTP18,ALDOA
UTP18,PPP4C
UTP18,FUS
UTP18,NKD1
UTP18,SLC12A4
UTP18,MTSS2
UTP18,SLC7A5
UTP18,SLC22A31
UTP18,ZNF276
UTP18,YWHAE
UTP18,SERPINF2
UTP18,SERPINF1
UTP18,PFN1
UTP18,C1QBP
UTP18,ASGR2
UTP18,TMEM107
UTP18,USP22
UTP18,RPL19
UTP18,ERBB2
UTP18,GRN
UTP18,KPNB1
UTP18,LUC7L3
UTP18,AXIN2
UTP18,APOH
UTP18,SOX9
UTP18,GRB2
UTP18,SPHK1
UTP18,SEPTIN9
UTP18,LGALS3BP
UTP18,GAA
UTP18,HGS
UTP18,P4HB
UTP18,FASN
UTP18,SLC16A3
UTP18,NEDD4L
UTP18,SEMA6B
UTP18,C3
UTP18,HNRNPM
UTP18,ILF3
UTP18,CALR
UTP18,BRD4
UTP18,TPM4
UTP18,CRLF1
UTP18,GRAMD1A
UTP18,APOE
UTP18,CLASRP
UTP18,CALM3
UTP18,SLC1A5
UTP18,ETFB
UTP18,PCED1A
UTP18,RRBP1
UTP18,CST3
UTP18,ENTPD6
UTP18,NINL
UTP18,TRPC4AP
UTP18,CEP250
UTP18,CPNE1
UTP18,RBM12
UTP18,RBM39
UTP18,GNAS
UTP18,LAMA5
UTP18,COL9A3
UTP18,SLC17A9
UTP18,ARFGAP1
UTP18,COL18A1
UTP18,FTCD
UTP18,SNRPD3
UTP18,PATZ1
UTP18,MYH9
UTP18,H1-0
UTP18,MAGED1
UTP18,HUWE1
UTP18,GPC3
UTP18,G6PD
UTP18,MT-ND6
UTP18,MT-CYB
UTP18,ENSG00000270066
UTP18,ENSG00000244137
UTP18,ENSG00000273066
UTP18,KCNQ1OT1
UTP18,NEAT1
UTP18,MALAT1
UTP18,SCARNA9
UTP18,ENSG00000276232
UTP18,ENSG00000262202
AQR,NOC2L
AQR,AGRN
AQR,C1orf159
AQR,SDF4
AQR,UBE2J2
AQR,ACAP3
AQR,INTS11
AQR,DVL1
AQR,MXRA8
AQR,CCNL2
AQR,MRPL20
AQR,VWA1
AQR,ATAD3B
AQR,ATAD3A
AQR,SSU72
AQR,MIB2
AQR,CDK11B
AQR,SLC35E2B
AQR,NADK
AQR,GNB1
AQR,SKI
AQR,PEX10
AQR,PANK4
AQR,PRXL2B
AQR,ARHGEF16
AQR,SMIM1
AQR,C1orf174
AQR,NPHP4
AQR,RPL22
AQR,ESPN
AQR,DNAJC11
AQR,VAMP3
AQR,ERRFI1
AQR,RERE
AQR,ENO1
AQR,SLC25A33
AQR,TMEM201
AQR,CLSTN1
AQR,CTNNBIP1
AQR,KIF1B
AQR,PGD
AQR,DFFA
AQR,SRM
AQR,MTOR
AQR,FBXO2
AQR,FBXO44
AQR,CLCN6
AQR,KIAA2013
AQR,DHRS3
AQR,KAZN
AQR,TMEM51
AQR,AGMAT
AQR,DDI2
AQR,SPEN
AQR,EPHA2
AQR,NBPF1
AQR,RCC2
AQR,ARHGEF10L
AQR,ALDH4A1
AQR,UBR4
AQR,EMC1
AQR,MRTO4
AQR,AKR7A2
AQR,SLC66A1
AQR,CAMK2N1
AQR,HP1BP3
AQR,EIF4G3
AQR,RAP1GAP
AQR,ZBTB40
AQR,KDM1A
AQR,HNRNPR
AQR,TCEA3
AQR,ASAP3
AQR,ID3
AQR,RPL11
AQR,ELOA
AQR,LYPLA2
AQR,GALE
AQR,SRSF10
AQR,SRRM1
AQR,SYF2
AQR,RSRP1
AQR,MACO1
AQR,STMN1
AQR,CEP85
AQR,UBXN11
AQR,HMGN2
AQR,GPN2
AQR,NUDC
AQR,NR0B2
AQR,TRNP1
AQR,TMEM222
AQR,DNAJC8
AQR,ATP5IF1
AQR,PHACTR4
AQR,RCC1
AQR,RAB42
AQR,YTHDF2
AQR,SRSF4
AQR,PTPRU
AQR,PUM1
AQR,SERINC2
AQR,TINAGL1
AQR,KHDRBS1
AQR,KPNA6
AQR,TXLNA
AQR,HDAC1
AQR,MARCKSL1
AQR,BSDC1
AQR,RBBP4
AQR,AK2
AQR,ZNF362
AQR,PHC2
AQR,SFPQ
AQR,ZMYM4
AQR,KIAA0319L
AQR,MAP7D1
AQR,THRAP3
AQR,SH3D21
AQR,MRPS15
AQR,CSF3R
AQR,ZC3H12A
AQR,GNL2
AQR,CDCA8
AQR,YRDC
AQR,C1orf122
AQR,SF3A3
AQR,AKIRIN1
AQR,MACF1
AQR,PABPC4
AQR,TRIT1
AQR,CTPS1
AQR,SCMH1
AQR,FOXJ3
AQR,YBX1
AQR,P3H1
AQR,SLC2A1
AQR,SZT2
AQR,PTPRF
AQR,ATP6V0B
AQR,B4GALT2
AQR,CCDC24
AQR,ERI3
AQR,RNF220
AQR,RPS8
AQR,BTBD19
AQR,PRDX1
AQR,AKR1A1
AQR,NASP
AQR,GPBP1L1
AQR,MAST2
AQR,POMGNT1
AQR,RAD54L
AQR,LRRC41
AQR,SLC5A9
AQR,OSBPL9
AQR,NRDC
AQR,TXNDC12
AQR,BTF3L4
AQR,PRPF38A
AQR,TUT4
AQR,ECHDC2
AQR,LRP8
AQR,DHCR24
AQR,PCSK9
AQR,USP24
AQR,PLPP3
AQR,PRKAA2
AQR,MYSM1
AQR,HOOK1
AQR,NFIA
AQR,USP1
AQR,MIER1
AQR,SLC35D1
AQR,SERBP1
AQR,GADD45A
AQR,LRRC40
AQR,SRSF11
AQR,ZRANB2
AQR,RABGGTB
AQR,ZZZ3
AQR,FUBP1
AQR,C1orf52
AQR,PKN2
AQR,LRRC8D
AQR,ZNF326
AQR,TGFBR3
AQR,RPL5
AQR,MTF2
AQR,TMED5
AQR,DNTTIP2
AQR,ABCD3
AQR,F3
AQR,CNN3
AQR,PTBP2
AQR,PALMD
AQR,PRPF38B
AQR,STXBP3
AQR,PSRC1
AQR,GNAI3
AQR,AMPD2
AQR,GSTM4
AQR,EPS8L3
AQR,AHCYL1
AQR,STRIP1
AQR,RBM15
AQR,LRIF1
AQR,WDR77
AQR,ATP5PB
AQR,MOV10
AQR,RHOC
AQR,SLC16A1
AQR,CSDE1
AQR,ATP1A1
AQR,TTF2
AQR,MAN1A2
AQR,PHGDH
AQR,NBPF15
AQR,PEX11B
AQR,RBM8A
AQR,POLR3GL
AQR,TXNIP
AQR,PRKAB2
AQR,FMO5
AQR,CHD1L
AQR,ANP32E
AQR,MRPS21
AQR,PRPF3
AQR,RPRD2
AQR,MCL1
AQR,ENSA
AQR,CERS2
AQR,VPS72
AQR,PIP5K1A
AQR,PSMD4
AQR,SELENBP1
AQR,PSMB4
AQR,SNAPIN
AQR,ILF2
AQR,GATAD2B
AQR,DENND4B
AQR,SLC39A1
AQR,JTB
AQR,RPS27
AQR,TPM3
AQR,C1orf43
AQR,UBAP2L
AQR,HAX1
AQR,UBE2Q1
AQR,ADAR
AQR,PBXIP1
AQR,SHC1
AQR,ZBTB7B
AQR,EFNA1
AQR,SLC50A1
AQR,CLK2
AQR,FDPS
AQR,RUSC1
AQR,ASH1L
AQR,YY1AP1
AQR,DAP3
AQR,GON4L
AQR,KHDC4
AQR,ARHGEF2
AQR,UBQLN4
AQR,LMNA
AQR,PMF1-BGLAP
AQR,PMF1
AQR,SMG5
AQR,CCT3
AQR,RHBG
AQR,MEF2D
AQR,HDGF
AQR,ARHGEF11
AQR,DCAF8
AQR,ENSG00000258465
AQR,COPA
AQR,NCSTN
AQR,F11R
AQR,USP21
AQR,B4GALT3
AQR,NDUFS2
AQR,APOA2
AQR,TOMM40L
AQR,TMCO1
AQR,UCK2
AQR,ATP1B1
AQR,SLC19A2
AQR,F5
AQR,PRRC2C
AQR,PRDX6
AQR,SEC16B
AQR,TOR3A
AQR,CEP350
AQR,GLUL
AQR,DHX9
AQR,LAMC1
AQR,ARPC5
AQR,TPR
AQR,ODR4
AQR,CDC73
AQR,ZNF281
AQR,INAVA
AQR,LAD1
AQR,IPO9
AQR,UBE2T
AQR,KDM5B
AQR,ADIPOR1
AQR,TMEM183A
AQR,BTG2
AQR,ZBED6
AQR,ZC3H11A
AQR,SNRPE
AQR,SOX13
AQR,PLEKHA6
AQR,MDM4
AQR,NUCKS1
AQR,SRGAP2
AQR,MAPKAPK2
AQR,CD46
AQR,RCOR3
AQR,PROX1
AQR,SLC30A10
AQR,MIA3
AQR,NVL
AQR,WDR26
AQR,ENSG00000255835
AQR,PYCR2
AQR,SDE2
AQR,H3-3A
AQR,ACBD3
AQR,PARP1
AQR,COQ8A
AQR,ARF1
AQR,C1orf35
AQR,MRPL55
AQR,GUK1
AQR,TRIM11
AQR,RHOU
AQR,RAB4A
AQR,NUP133
AQR,GALNT2
AQR,COG2
AQR,AGT
AQR,C1orf131
AQR,IRF2BP2
AQR,TOMM20
AQR,RBM34
AQR,ARID4B
AQR,LGALS8
AQR,MTR
AQR,COX20
AQR,HNRNPU
AQR,AHCTF1
AQR,ZNF692
AQR,ACP1
AQR,EIPR1
AQR,TRAPPC12
AQR,RNASEH1
AQR,RPS7
AQR,ID2
AQR,CPSF3
AQR,ADAM17
AQR,YWHAQ
AQR,GRHL1
AQR,NOL10
AQR,PDIA6
AQR,ROCK2
AQR,E2F6
AQR,GREB1
AQR,LPIN1
AQR,NBAS
AQR,DDX1
AQR,SMC6
AQR,MATN3
AQR,SDC1
AQR,PUM2
AQR,APOB
AQR,ATAD2B
AQR,TP53I3
AQR,ITSN2
AQR,DNMT3A
AQR,ASXL2
AQR,RAB10
AQR,HADHA
AQR,TMEM214
AQR,OST4
AQR,PREB
AQR,SLC5A6
AQR,CAD
AQR,GTF3C2
AQR,EIF2B4
AQR,SNX17
AQR,ZNF513
AQR,PPM1G
AQR,NRBP1
AQR,FNDC4
AQR,GCKR
AQR,ZNF512
AQR,SUPT7L
AQR,SLC4A1AP
AQR,MRPL33
AQR,FOSL2
AQR,PPP1CB
AQR,WDR43
AQR,MEMO1
AQR,DPY30
AQR,SLC30A6
AQR,BIRC6
AQR,CEBPZOS
AQR,CEBPZ
AQR,ATL2
AQR,SRSF7
AQR,SOS1
AQR,MAP4K3
AQR,THUMPD2
AQR,PKDCC
AQR,EML4
AQR,MTA3
AQR,ZFP36L2
AQR,ABCG5
AQR,LRPPRC
AQR,EPAS1
AQR,TTC7A
AQR,CALM2
AQR,MSH6
AQR,FBXO11
AQR,FOXN2
AQR,PPP1R21
AQR,PSME4
AQR,SPTBN1
AQR,RTN4
AQR,RPS27A
AQR,MTIF2
AQR,CCDC88A
AQR,PPP4R3B
AQR,PAPOLG
AQR,PUS10
AQR,USP34
AQR,XPO1
AQR,CCT4
AQR,B3GNT2
AQR,EHBP1
AQR,OTX1
AQR,MDH1
AQR,UGP2
AQR,VPS54
AQR,RAB1A
AQR,ACTR2
AQR,SPRED2
AQR,ETAA1
AQR,GFPT1
AQR,ANXA4
AQR,SNRNP27
AQR,TIA1
AQR,FAM136A
AQR,ENSG00000258881
AQR,TEX261
AQR,NAGK
AQR,MPHOSPH10
AQR,ZNF638
AQR,SFXN5
AQR,SMYD5
AQR,CCT7
AQR,FBXO41
AQR,ALMS1
AQR,DUSP11
AQR,STAMBP
AQR,DGUOK
AQR,MOB1A
AQR,DCTN1
AQR,RTKN
AQR,INO80B
AQR,CCDC142
AQR,TTC31
AQR,AUP1
AQR,HK2
AQR,POLE4
AQR,EVA1A
AQR,MRPL19
AQR,TMSB10
AQR,TGOLN2
AQR,RETSAT
AQR,MAT2A
AQR,GGCX
AQR,RNF181
AQR,TMEM150A
AQR,USP39
AQR,POLR1A
AQR,PTCD3
AQR,IMMT
AQR,KDM3A
AQR,CHMP3
AQR,RNF103-CHMP3
AQR,FABP1
AQR,MRPS5
AQR,ANKRD36C
AQR,STARD7
AQR,CIAO1
AQR,SNRNP200
AQR,ITPRIPL1
AQR,KANSL3
AQR,CNNM3
AQR,SEMA4C
AQR,ANKRD36
AQR,COX5B
AQR,ACTR1B
AQR,TMEM131
AQR,MGAT4A
AQR,EIF5B
AQR,REV1
AQR,NPAS2
AQR,RPL31
AQR,TBC1D8
AQR,CNOT11
AQR,RNF149
AQR,MAP4K4
AQR,IL1R1
AQR,MRPS9
AQR,TGFBRAP1
AQR,UXS1
AQR,GCC2
AQR,RANBP2
AQR,CCDC138
AQR,SEPTIN10
AQR,ANAPC1
AQR,SLC20A1
AQR,IL1RN
AQR,PSD4
AQR,CBWD2
AQR,DDX18
AQR,CCDC93
AQR,INSIG2
AQR,DBI
AQR,TMEM37
AQR,EPB41L5
AQR,CLASP1
AQR,NIFK
AQR,TSN
AQR,ERCC3
AQR,PROC
AQR,IWS1
AQR,WDR33
AQR,AMMECR1L
AQR,UGGT1
AQR,HS6ST1
AQR,SMPD4
AQR,MZT2B
AQR,CCDC115
AQR,IMP4
AQR,FAM168B
AQR,MZT2A
AQR,CCNT2
AQR,RAB3GAP1
AQR,UBXN4
AQR,DARS1
AQR,HNMT
AQR,ORC4
AQR,MMADHC
AQR,RIF1
AQR,ARL5A
AQR,FMNL2
AQR,PRPF40A
AQR,ARL6IP6
AQR,BAZ2B
AQR,MARCHF7
AQR,RBMS1
AQR,TANK
AQR,PSMD14
AQR,COBLL1
AQR,TTC21B
AQR,SCN1A
AQR,SCN9A
AQR,PPIG
AQR,PHOSPHO2
AQR,SSB
AQR,METTL5
AQR,SP5
AQR,GORASP2
AQR,TLK1
AQR,DYNC1I2
AQR,HAT1
AQR,PDK1
AQR,CDCA7
AQR,SP3
AQR,OLA1
AQR,CIR1
AQR,ATF2
AQR,ATP5MC3
AQR,MTX2
AQR,HNRNPA3
AQR,NFE2L2
AQR,AGPS
AQR,PRKRA
AQR,SESTD1
AQR,ITPRID2
AQR,DNAJC10
AQR,NCKAP1
AQR,ZC3H15
AQR,TFPI
AQR,WDR75
AQR,ASNSD1
AQR,ASDURF
AQR,PMS1
AQR,MYO1B
AQR,SF3B1
AQR,HSPD1
AQR,HSPE1
AQR,HSPE1-MOB4
AQR,MAIP1
AQR,SPATS2L
AQR,BZW1
AQR,CLK1
AQR,ORC2
AQR,CFLAR
AQR,NOP58
AQR,FAM117B
AQR,WDR12
AQR,CYP20A1
AQR,NDUFS1
AQR,EEF1B2
AQR,CREB1
AQR,CCNYL1
AQR,FZD5
AQR,IDH1
AQR,SPAG16
AQR,ATIC
AQR,FN1
AQR,MREG
AQR,PECR
AQR,XRCC5
AQR,SMARCAL1
AQR,RPL37A
AQR,TNS1
AQR,ARPC2
AQR,PNKD
AQR,TMBIM1
AQR,CTDSP1
AQR,VIL1
AQR,USP37
AQR,CNOT9
AQR,TTLL4
AQR,CYP27A1
AQR,CDK5R2
AQR,CNPPD1
AQR,RETREG2
AQR,ABCB6
AQR,ATG9A
AQR,ANKZF1
AQR,DNPEP
AQR,GMPPA
AQR,TMEM198
AQR,OBSL1
AQR,ACSL3
AQR,MRPL44
AQR,CUL3
AQR,CCL20
AQR,TRIP12
AQR,C2orf72
AQR,PSMD1
AQR,NCL
AQR,PTMA
AQR,COPS7B
AQR,GIGYF2
AQR,SNORC
AQR,NGEF
AQR,INPP5D
AQR,USP40
AQR,HJURP
AQR,SH3BP4
AQR,AGAP1
AQR,RAB17
AQR,LRRFIP1
AQR,SCLY
AQR,ILKAP
AQR,HES6
AQR,PER2
AQR,TRAF3IP1
AQR,ASB1
AQR,HDAC4
AQR,NDUFA10
AQR,RNPEPL1
AQR,CAPN10
AQR,GPR35
AQR,PASK
AQR,PPP1R7
AQR,HDLBP
AQR,SEPTIN2
AQR,STK25
AQR,BOK
AQR,THAP4
AQR,ATG4B
AQR,ING5
AQR,D2HGDH
AQR,NEU4
AQR,BHLHE40
AQR,EDEM1
AQR,SSUH2
AQR,SETD5
AQR,BRPF1
AQR,ARPC4-TTLL3
AQR,TTLL3
AQR,JAGN1
AQR,IL17RC
AQR,CRELD1
AQR,VHL
AQR,TATDN2
AQR,SEC13
AQR,VGLL4
AQR,PPARG
AQR,RAF1
AQR,RPL32
AQR,IQSEC1
AQR,NUP210
AQR,HDAC11
AQR,MRPS25
AQR,EAF1
AQR,RPL15
AQR,TOP2B
AQR,NGLY1
AQR,TGFBR2
AQR,OSBPL10
AQR,TRIM71
AQR,UBP1
AQR,GOLGA4
AQR,ACAA1
AQR,XYLB
AQR,ACVR2B
AQR,GORASP1
AQR,CSRNP1
AQR,RPSA
AQR,RPL14
AQR,CTNNB1
AQR,TRAK1
AQR,NKTR
AQR,ENSG00000280571
AQR,HIGD1A
AQR,SNRK
AQR,CCDC12
AQR,SETD2
AQR,SCAP
AQR,ELP6
AQR,SMARCC1
AQR,DHX30
AQR,MAP4
AQR,PLXNB1
AQR,TMA7
AQR,PFKFB4
AQR,UQCRC1
AQR,SLC26A6
AQR,CELSR3
AQR,NCKIPSD
AQR,PRKAR2A
AQR,ARIH2
AQR,IMPDH2
AQR,QRICH1
AQR,QARS1
AQR,CCDC71
AQR,USP4
AQR,GPX1
AQR,RHOA
AQR,ENSG00000283189
AQR,AMT
AQR,APEH
AQR,MST1
AQR,RNF123
AQR,RBM6
AQR,RBM5
AQR,SLC38A3
AQR,SEMA3B
AQR,IFRD2
AQR,HYAL2
AQR,RASSF1
AQR,NPRL2
AQR,HEMK1
AQR,MANF
AQR,DCAF1
AQR,ABHD14A-ACY1
AQR,ACY1
AQR,RPL29
AQR,WDR82
AQR,GLYCTK
AQR,DNAH1
AQR,BAP1
AQR,NISCH
AQR,NT5DC2
AQR,GNL3
AQR,ITIH3
AQR,PRKCD
AQR,TKT
AQR,DCP1A
AQR,CHDH
AQR,IL17RB
AQR,ACTR8
AQR,FLNB
AQR,PDHB
AQR,ACOX2
AQR,ATXN7
AQR,PSMD6
AQR,MAGI1
AQR,TMF1
AQR,UBA3
AQR,FOXP1
AQR,ENSG00000285708
AQR,PPP4R2
AQR,ROBO1
AQR,CLDND1
AQR,CPOX
AQR,DCBLD2
AQR,PCNP
AQR,RPL24
AQR,NFKBIZ
AQR,ALCAM
AQR,BBX
AQR,DZIP3
AQR,TIMMDC1
AQR,HGD
AQR,GOLGB1
AQR,IQCB1
AQR,PDIA5
AQR,CHST13
AQR,PLXNA1
AQR,TPRA1
AQR,MCM2
AQR,SEC61A1
AQR,EEFSEC
AQR,RPN1
AQR,RAB7A
AQR,CNBP
AQR,COPG1
AQR,PLXND1
AQR,TMCC1
AQR,ATP2C1
AQR,NUDT16
AQR,UBA5
AQR,CDV3
AQR,TF
AQR,COPB2
AQR,SLC25A36
AQR,RNF7
AQR,U2SURP
AQR,PLOD2
AQR,PLSCR1
AQR,CP
AQR,TM4SF1
AQR,WWTR1
AQR,PFN2
AQR,SIAH2
AQR,DHX36
AQR,C3orf33
AQR,GMPS
AQR,SSR3
AQR,CCNL1
AQR,SMC4
AQR,GOLIM4
AQR,SEC62
AQR,PHC3
AQR,RPL22L1
AQR,PLD1
AQR,FNDC3B
AQR,TBL1XR1
AQR,USP13
AQR,FXR1
AQR,ABCC5
AQR,EIF2B5
AQR,DVL3
AQR,ABCF3
AQR,ALG3
AQR,PSMD2
AQR,EIF4G1
AQR,POLR2H
AQR,THPO
AQR,CHRD
AQR,IGF2BP2
AQR,TRA2B
AQR,ETV5
AQR,AHSG
AQR,EIF4A2
AQR,ST6GAL1
AQR,BCL6
AQR,CCDC50
AQR,OPA1
AQR,HES1
AQR,ATP13A3
AQR,TFRC
AQR,PCYT1A
AQR,UBXN7
AQR,PAK2
AQR,NCBP2
AQR,PIGZ
AQR,DLG1
AQR,FYTTD1
AQR,RPL35A
AQR,ATP5ME
AQR,PCGF3
AQR,SLC26A1
AQR,CTBP1
AQR,MAEA
AQR,SLBP
AQR,TACC3
AQR,FGFR3
AQR,LETM1
AQR,NSD2
AQR,NELFA
AQR,MXD4
AQR,RNF4
AQR,FAM193A
AQR,TNIP2
AQR,NOP14
AQR,HTT
AQR,RGS12
AQR,LRPAP1
AQR,LYAR
AQR,MSX1
AQR,WFS1
AQR,MRFAP1
AQR,MRFAP1L1
AQR,TBC1D14
AQR,GRPEL1
AQR,SH3TC1
AQR,WDR1
AQR,BOD1L1
AQR,QDPR
AQR,LAP3
AQR,MED28
AQR,NCAPG
AQR,DHX15
AQR,KLF3
AQR,FAM114A1
AQR,RFC1
AQR,KLB
AQR,RPL9
AQR,UGDH
AQR,PDS5A
AQR,N4BP2
AQR,DCUN1D4
AQR,FIP1L1
AQR,ENSG00000282278
AQR,PAICS
AQR,SRP72
AQR,YTHDC1
AQR,UGT2B10
AQR,SULT1E1
AQR,ANKRD17
AQR,ALB
AQR,AFP
AQR,MTHFD2L
AQR,RCHY1
AQR,G3BP2
AQR,SEPTIN11
AQR,HNRNPD
AQR,HNRNPDL
AQR,SEC31A
AQR,PLAC8
AQR,HELQ
AQR,AFF1
AQR,FAM13A
AQR,SMARCAD1
AQR,ADH5
AQR,H2AZ1
AQR,UBE2D3
AQR,TBCK
AQR,AIMP1
AQR,RPL34
AQR,PLA2G12A
