Gene stable ID	Gene Name	NCBI gene (formerly Entrezgene) accession	NCBI gene (formerly Entrezgene) ID	Type
AT3G62890	AT3G62890	AT3G62890	825464	protein_coding
AT1G10250	AT1G10250	AT1G10250	837564	protein_coding
AT2G02540	HB21	HB21	814784	protein_coding
AT1G64180	AT1G64180	AT1G64180	842722	protein_coding
AT5G46630	AT5G46630	AT5G46630	834706	protein_coding
AT5G44520	AT5G44520	AT5G44520	834479	protein_coding
AT1G51850	AT1G51850	AT1G51850	841612	protein_coding
AT1G45191	BGLU1	BGLU1	841088	protein_coding
AT2G03720	MRH6	MRH6	814899	protein_coding
AT4G18020	APRR2	APRR2	827527	protein_coding
AT3G28670	AT3G28670	AT3G28670	822497	protein_coding
AT1G51710	UBP6	UBP6	841596	protein_coding
AT3G03000	AT3G03000	AT3G03000	821161	protein_coding
AT3G47210	AT3G47210	AT3G47210	823874	protein_coding
AT5G50180	AT5G50180	AT5G50180	835083	protein_coding
AT4G39750	AT4G39750	AT4G39750	830131	protein_coding
AT3G17670	AT3G17670	AT3G17670	821034	protein_coding
AT3G05450	AT3G05450	AT3G05450	819710	protein_coding
AT5G20130	AT5G20130	AT5G20130	832135	protein_coding
AT2G48100	AT2G48100	AT2G48100	819422	protein_coding
AT3G55420	AT3G55420	AT3G55420	824708	protein_coding
AT5G63260	AT5G63260	AT5G63260	836446	protein_coding
AT5G49520	WRKY48	WRKY48	835012	protein_coding
AT2G38480	AT2G38480	AT2G38480	818430	protein_coding
AT1G72720	AT1G72720	AT1G72720	843604	protein_coding
AT3G05010	Cand2	Cand2	819662	protein_coding
AT3G46220	AT3G46220	AT3G46220	823767	protein_coding
AT5G52630	MEF1	MEF1	835340	protein_coding
AT1G18810	AT1G18810	AT1G18810	838463	protein_coding
AT3G50810	AT3G50810	AT3G50810	824245	protein_coding
AT5G38060	AT5G38060	AT5G38060	833786	protein_coding
AT1G09930	OPT2	OPT2	837525	protein_coding
AT1G10585	AT1G10585	AT1G10585	837600	protein_coding
AT1G26940	AT1G26940	AT1G26940	839584	protein_coding
AT5G61180	AT5G61180	AT5G61180	836239	protein_coding
AT5G45240	AT5G45240	AT5G45240	834560	protein_coding
AT5G29613	AT5G29613	AT5G29613	833060	protein_coding
AT4G28510	PHB1	PHB1	828969	protein_coding
AT2G33435	AT2G33435	AT2G33435	817909	protein_coding
AT2G02450	LOV1	LOV1	814775	protein_coding
AT3G23940	AT3G23940	AT3G23940	821977	protein_coding
AT4G37690	AT4G37690	AT4G37690	829924	protein_coding
AT3G28420	AT3G28420	AT3G28420	822472	protein_coding
AT1G54560	XIE	XIE	841898	protein_coding
AT1G18800	NRP2	NRP2	838462	protein_coding
AT4G30420	UMAMIT34	UMAMIT34	829165	protein_coding
AT1G01510	AN	AN	839401	protein_coding
AT2G02440	AT2G02440	AT2G02440	814774	protein_coding
AT3G45920	AT3G45920	AT3G45920	823735	protein_coding
AT5G19290	AT5G19290	AT5G19290	832049	protein_coding
AT2G02148	AT2G02148	AT2G02148	10723082	protein_coding
AT2G20835	AT2G20835	AT2G20835	816616	protein_coding
AT2G27430	AT2G27430	AT2G27430	817288	protein_coding
AT3G02910	AT3G02910	AT3G02910	821189	protein_coding
AT1G20320	AT1G20320	AT1G20320	838620	protein_coding
AT2G01330	AT2G01330	AT2G01330	814661	protein_coding
AT5G49610	AT5G49610	AT5G49610	835023	protein_coding
AT1G09815	POLD4	POLD4	837513	protein_coding
AT1G66880	AT1G66880	AT1G66880	843006	protein_coding
AT4G15020	AT4G15020	AT4G15020	827161	protein_coding
AT3G22420	WNK2	WNK2	821810	protein_coding
AT4G33020	ZIP9	ZIP9	829439	protein_coding
AT1G51790	AT1G51790	AT1G51790	841605	protein_coding
AT3G05880	RCI2A	RCI2A	819757	protein_coding
AT5G24050	AT5G24050	AT5G24050	832470	protein_coding
AT2G32360	AT2G32360	AT2G32360	817797	protein_coding
AT5G19540	AT5G19540	AT5G19540	832074	protein_coding
AT1G80600	WIN1	WIN1	844399	protein_coding
AT1G05260	RCI3	RCI3	837028	protein_coding
AT5G15410	DND1	DND1	831393	protein_coding
AT4G05150	AT4G05150	AT4G05150	825863	protein_coding
AT5G20660	AT5G20660	AT5G20660	832189	protein_coding
AT3G61920	AT3G61920	AT3G61920	825365	protein_coding
AT4G16720	AT4G16720	AT4G16720	827375	protein_coding
AT5G07370	IPK2a	IPK2a	830628	protein_coding
AT1G01500	AT1G01500	AT1G01500	839430	protein_coding
AT2G20350	AT2G20350	AT2G20350	816554	protein_coding
AT5G23790	GolS5	GolS5	832444	protein_coding
AT5G01450	APD2	APD2	831860	protein_coding
AT2G35555	AT2G35555	AT2G35555	28718328	protein_coding
AT5G25265	AT5G25265	AT5G25265	832598	protein_coding
AT1G01150	AT1G01150	AT1G01150	839294	protein_coding
AT1G63310	AT1G63310	AT1G63310	842637	protein_coding
AT3G44970	AT3G44970	AT3G44970	823632	protein_coding
AT3G02242	AT3G02242	AT3G02242	6240491	protein_coding
AT2G26530	AR781	AR781	817194	protein_coding
AT2G41860	CPK14	CPK14	818786	protein_coding
AT1G48220	AT1G48220	AT1G48220	841242	protein_coding
AT4G35025	AT4G35025	AT4G35025	6241007	protein_coding
AT3G23270	AT3G23270	AT3G23270	821906	protein_coding
AT1G18010	AT1G18010	AT1G18010	838381	protein_coding
AT3G07680	p24beta2	p24beta2	819959	protein_coding
AT4G27430	CIP7	CIP7	828851	protein_coding
AT3G57400	AT3G57400	AT3G57400	824907	protein_coding
AT2G39760	BPM3	BPM3	818561	protein_coding
AT2G42980	AT2G42980	AT2G42980	818900	protein_coding
AT5G58720	AT5G58720	AT5G58720	835986	protein_coding
AT5G63340	AT5G63340	AT5G63340	836454	protein_coding
AT1G10770	AT1G10770	AT1G10770	837620	protein_coding
AT2G27145	LCR9	LCR9	3768128	protein_coding
AT5G13180	NAC083	NAC083	831157	protein_coding
AT4G32780	AT4G32780	AT4G32780	829414	protein_coding
AT3G09660	MCM8	MCM8	820123	protein_coding
AT5G47550	AT5G47550	AT5G47550	834805	protein_coding
AT2G29900	PS2	PS2	817540	protein_coding
AT4G28640	IAA11	IAA11	828982	protein_coding
AT5G61760	IPK2BETA	IPK2BETA	836298	protein_coding
AT1G03890	AT1G03890	AT1G03890	839379	protein_coding
AT2G21220	AT2G21220	AT2G21220	816659	protein_coding
AT4G35725	AT4G35725	AT4G35725	829725	protein_coding
AT1G54920	AT1G54920	AT1G54920	841930	protein_coding
AT2G32290	BAM6	BAM6	817789	protein_coding
AT1G50640	ERF3	ERF3	841486	protein_coding
AT3G20670	HTA13	HTA13	821614	protein_coding
AT5G61630	AT5G61630	AT5G61630	836285	protein_coding
AT5G27600	LACS7	LACS7	832820	protein_coding
AT3G23630	IPT7	IPT7	821943	protein_coding
AT2G40116	AT2G40116	AT2G40116	818602	protein_coding
AT1G32950	AT1G32950	AT1G32950	840189	protein_coding
AT5G14880	AT5G14880	AT5G14880	831340	protein_coding
AT4G11220	BTI2	BTI2	826724	protein_coding
AT3G22100	AT3G22100	AT3G22100	821772	protein_coding
AT1G27940	ABCB13	ABCB13	839687	protein_coding
AT1G27090	AT1G27090	AT1G27090	839598	protein_coding
AT4G34840	AT4G34840	AT4G34840	829636	protein_coding
AT1G71110	AT1G71110	AT1G71110	843451	protein_coding
AT1G19630	CYP722A1	CYP722A1	838550	protein_coding
AT1G69980	AT1G69980	AT1G69980	843335	protein_coding
AT3G52090	NRPB11	NRPB11	824372	protein_coding
AT5G27493	AT5G27493	AT5G27493	28721202	protein_coding
AT5G13670	UMAMIT15	UMAMIT15	831212	protein_coding
AT1G18150	ATMPK8	ATMPK8	838394	protein_coding
AT2G03550	AT2G03550	AT2G03550	814884	protein_coding
AT4G16570	PRMT7	PRMT7	827358	protein_coding
AT1G26570	UGD1	UGD1	839197	protein_coding
AT3G25700	AT3G25700	AT3G25700	822158	protein_coding
AT4G14301	AT4G14301	AT4G14301	6240440	protein_coding
AT1G69420	AT1G69420	AT1G69420	843274	protein_coding
AT4G10540	AT4G10540	AT4G10540	826646	protein_coding
AT3G21055	PSBTN	PSBTN	821657	protein_coding
AT3G22235	AT3G22235	AT3G22235	821791	protein_coding
AT1G64350	SEH1H	SEH1H	842741	protein_coding
AT5G43320	ckl8	ckl8	834350	protein_coding
AT2G39850	AT2G39850	AT2G39850	818572	protein_coding
AT5G65030	AT5G65030	AT5G65030	836627	protein_coding
AT5G62040	BFT	BFT	836324	protein_coding
AT1G65681	EXPB6	EXPB6	6240766	protein_coding
AT1G73980	AT1G73980	AT1G73980	843736	protein_coding
AT2G17750	NIP1	NIP1	816284	protein_coding
AT4G21030	ATDOF4.2	ATDOF4.2	827850	protein_coding
AT1G48920	NUC-L1	NUC-L1	841314	protein_coding
AT1G04120	ABCC5	ABCC5	839277	protein_coding
AT1G74620	AT1G74620	AT1G74620	843801	protein_coding
AT3G28922	AT3G28922	AT3G28922	28719336	protein_coding
AT5G05420	AT5G05420	AT5G05420	830425	protein_coding
AT1G29450	AT1G29450	AT1G29450	839821	protein_coding
AT3G23060	AT3G23060	AT3G23060	821880	protein_coding
AT4G39420	AT4G39420	AT4G39420	830097	protein_coding
AT4G32850	nPAP	nPAP	829421	protein_coding
AT5G15680	AT5G15680	AT5G15680	831422	protein_coding
ATMG00770	ATMG00770			protein_coding
AT5G02960	AT5G02960	AT5G02960	831724	protein_coding
AT5G67240	SDN3	SDN3	836859	protein_coding
AT5G66340	AT5G66340	AT5G66340	836766	protein_coding
AT2G30470	HSI2	HSI2	817597	protein_coding
AT1G55460	AT1G55460	AT1G55460	841993	protein_coding
AT2G18900	AT2G18900	AT2G18900	816406	protein_coding
AT5G26751	SK 11	SK 11	832733	protein_coding
AT1G32250	AT1G32250	AT1G32250	840117	protein_coding
AT1G03090	MCCA	MCCA	838362	protein_coding
AT1G62515	AT1G62515	AT1G62515	28717388	protein_coding
AT1G20580	AT1G20580	AT1G20580	838647	protein_coding
AT5G37790	AT5G37790	AT5G37790	833757	protein_coding
AT1G28660	AT1G28660	AT1G28660	839766	protein_coding
AT2G01554	AT2G01554	AT2G01554	6240605	protein_coding
AT2G26320	AGL33	AGL33	817172	protein_coding
AT5G40560	DEG13	DEG13	834054	protein_coding
AT1G76970	AT1G76970	AT1G76970	844033	protein_coding
AT3G21620	AT3G21620	AT3G21620	821716	protein_coding
AT1G12910	ATAN11	ATAN11	837849	protein_coding
AT1G64455	AT1G64455	AT1G64455	28717395	protein_coding
AT2G44110	MLO15	MLO15	819017	protein_coding
AT4G25100	FSD1	FSD1	828613	protein_coding
AT5G13320	PBS3	PBS3	831173	protein_coding
AT3G03280	AT3G03280	AT3G03280	821302	protein_coding
AT1G42980	AT1G42980	AT1G42980	840896	protein_coding
AT2G06200	GRF6	GRF6	815176	protein_coding
AT4G15540	UMAMIT38	UMAMIT38	827227	protein_coding
AT3G29638	AT3G29638	AT3G29638	822636	protein_coding
AT3G61780	emb1703	emb1703	825351	protein_coding
AT5G42290	AT5G42290	AT5G42290	834234	protein_coding
AT5G58003	CPL4	CPL4	5008312	protein_coding
AT4G37580	HLS1	HLS1	829913	protein_coding
AT3G29760	AT3G29760	AT3G29760	822663	protein_coding
AT3G01680	SEOR1	SEOR1	821097	protein_coding
AT1G43605	AT1G43605	AT1G43605	28717323	protein_coding
AT3G62140	AT3G62140	AT3G62140	825387	protein_coding
AT1G07270	AT1G07270	AT1G07270	837238	protein_coding
AT1G30550	AT1G30550	AT1G30550	839935	protein_coding
AT3G49470	NACA2	NACA2	824109	protein_coding
AT5G42146	AT5G42146	AT5G42146	3771399	protein_coding
AT2G07641	AT2G07641	AT2G07641	28717823	protein_coding
AT1G62670	RPF2	RPF2	842564	protein_coding
AT1G09440	AT1G09440	AT1G09440	837467	protein_coding
AT1G63030	ddf2	ddf2	842606	protein_coding
AT5G35338	MBD12	MBD12	833492	protein_coding
AT4G30720	PDE327	PDE327	829195	protein_coding
AT3G60990	AT3G60990	AT3G60990	825271	protein_coding
AT5G58940	CRCK1	CRCK1	836011	protein_coding
AT1G16590	REV7	REV7	838228	protein_coding
AT1G66440	AT1G66440	AT1G66440	842962	protein_coding
AT1G69818	AT1G69818	AT1G69818	3767679	protein_coding
AT4G25350	SHB1	SHB1	828638	protein_coding
AT5G42250	AT5G42250	AT5G42250	834230	protein_coding
AT5G01890	AT5G01890	AT5G01890	831677	protein_coding
AT1G60230	AT1G60230	AT1G60230	842318	protein_coding
AT2G42750	AT2G42750	AT2G42750	818875	protein_coding
AT4G32320	APX6	APX6	829366	protein_coding
AT1G66320	AT1G66320	AT1G66320	842949	protein_coding
AT1G12700	RPF1	RPF1	837825	protein_coding
AT5G16460	AT5G16460	AT5G16460	831507	protein_coding
AT2G05050	AT2G05050	AT2G05050	3767735	protein_coding
AT1G74600	OTP87	OTP87	843800	protein_coding
AT2G20750	EXPB1	EXPB1	816604	protein_coding
AT5G49460	ACLB-2	ACLB-2	835006	protein_coding
AT1G22970	AT1G22970	AT1G22970	838904	protein_coding
AT3G29720	AT3G29720	AT3G29720	822651	protein_coding
AT2G33270	ACHT3	ACHT3	817890	protein_coding
AT4G35880	AT4G35880	AT4G35880	829742	protein_coding
AT2G39445	AT2G39445	AT2G39445	6240988	protein_coding
AT4G18060	AT4G18060	AT4G18060	827531	protein_coding
AT5G53280	PDV1	PDV1	835409	protein_coding
AT2G12462	AT2G12462	AT2G12462	3768692	protein_coding
AT1G69580	AT1G69580	AT1G69580	843294	protein_coding
AT3G08030	AT3G08030	AT3G08030	819994	protein_coding
AT1G25290	RBL10	RBL10	839113	protein_coding
AT3G48810	AT3G48810	AT3G48810	824042	protein_coding
AT4G01360	BPS3	BPS3	827971	protein_coding
AT1G36730	AT1G36730	AT1G36730	840582	protein_coding
AT5G20840	AT5G20840	AT5G20840	832207	protein_coding
AT1G73460	AT1G73460	AT1G73460	843681	protein_coding
AT5G09850	AT5G09850	AT5G09850	830845	protein_coding
AT2G28760	UXS6	UXS6	817426	protein_coding
AT2G02520	AT2G02520	AT2G02520	814782	protein_coding
AT5G64980	AT5G64980	AT5G64980	836622	protein_coding
AT4G18940	AT4G18940	AT4G18940	827629	protein_coding
AT3G59845	AT3G59845	AT3G59845	825154	protein_coding
AT1G72550	AT1G72550	AT1G72550	843587	protein_coding
AT4G13060	AT4G13060	AT4G13060	826920	protein_coding
AT5G24540	BGLU31	BGLU31	832525	protein_coding
AT3G44430	AT3G44430	AT3G44430	823568	protein_coding
AT5G67320	HOS15	HOS15	836867	protein_coding
AT1G01770	AT1G01770	AT1G01770	837323	protein_coding
AT2G36400	GRF3	GRF3	818213	protein_coding
AT5G45455	AT5G45455	AT5G45455	28721253	protein_coding
AT3G03860	APRL5	APRL5	821101	protein_coding
AT1G55090	AT1G55090	AT1G55090	841952	protein_coding
AT4G10265	AT4G10265	AT4G10265	826618	protein_coding
AT3G45252	AT3G45252	AT3G45252	5008066	protein_coding
AT5G20260	AT5G20260	AT5G20260	832148	protein_coding
AT5G52550	AT5G52550	AT5G52550	835332	protein_coding
AT1G78080	RAP2.4	RAP2.4	844143	protein_coding
AT1G02475	AT1G02475	AT1G02475	839236	protein_coding
AT3G13065	SRF4	SRF4	820494	protein_coding
AT4G26990	AT4G26990	AT4G26990	828807	protein_coding
AT1G55070	AT1G55070	AT1G55070	841950	protein_coding
AT1G32470	AT1G32470	AT1G32470	840141	protein_coding
AT1G71440	PFI	PFI	843485	protein_coding
AT3G02050	KUP3	KUP3	821063	protein_coding
AT5G52740	AT5G52740	AT5G52740	835351	protein_coding
AT5G47320	RPS19	RPS19	834779	protein_coding
AT1G08480	SDH6	SDH6	837369	protein_coding
AT2G24880	AT2G24880	AT2G24880	817025	protein_coding
AT1G74510	AT1G74510	AT1G74510	843792	protein_coding
AT3G56470	AT3G56470	AT3G56470	824814	protein_coding
AT5G14070	ROXY2	ROXY2	831256	protein_coding
AT1G43000	AT1G43000	AT1G43000	840898	protein_coding
AT2G02060	AT2G02060	AT2G02060	814737	protein_coding
AT3G24340	CHR40	CHR40	822023	protein_coding
AT5G56020	AT5G56020	AT5G56020	835700	protein_coding
AT3G20030	AT3G20030	AT3G20030	821542	protein_coding
AT3G48220	AT3G48220	AT3G48220	823979	protein_coding
AT4G18270	TRANS11	TRANS11	827553	protein_coding
AT1G21560	AT1G21560	AT1G21560	838757	protein_coding
AT1G20696	HMGB3	HMGB3	838659	protein_coding
AT2G30130	ASL5	ASL5	817565	protein_coding
AT3G18200	UMAMIT4	UMAMIT4	821347	protein_coding
ATCG01010	ndhF			protein_coding
AT1G03395	AT1G03395	AT1G03395	28716027	protein_coding
AT4G29640	AT4G29640	AT4G29640	829085	protein_coding
AT2G24980	EXT6	EXT6	817037	protein_coding
AT5G39250	AT5G39250	AT5G39250	833921	protein_coding
AT1G18030	AT1G18030	AT1G18030	838383	protein_coding
AT2G24630	ATCSLC08	ATCSLC08	816999	protein_coding
AT3G62630	F26K9_60			protein_coding
AT3G52980	AT3G52980	AT3G52980	824464	protein_coding
AT3G58840	PMD1	PMD1	825053	protein_coding
AT1G04500	AT1G04500	AT1G04500	839510	protein_coding
AT5G41730	AT5G41730	AT5G41730	834176	protein_coding
AT1G21130	IGMT4	IGMT4	838709	protein_coding
AT3G10985	SAG20	SAG20	2745879	protein_coding
AT1G60850	ATRPAC42	ATRPAC42	842377	protein_coding
AT2G27200	AT2G27200	AT2G27200	817262	protein_coding
AT5G06930	AT5G06930	AT5G06930	830584	protein_coding
AT1G25500	AT1G25500	AT1G25500	839136	protein_coding
AT1G75000	AT1G75000	AT1G75000	843838	protein_coding
AT2G02710	PLPB	PLPB	814800	protein_coding
AT5G10290	AT5G10290	AT5G10290	830893	protein_coding
AT4G07410	PCN	PCN	826172	protein_coding
AT1G64980	CDI	CDI	842806	protein_coding
AT4G09030	AGP10	AGP10	826482	protein_coding
AT4G11700	AT4G11700	AT4G11700	826775	protein_coding
AT5G61740	ABCA10	ABCA10	836296	protein_coding
AT5G48220	AT5G48220	AT5G48220	834875	protein_coding
AT3G18780	ACT2	ACT2	821411	protein_coding
AT3G59030	TT12	TT12	825072	protein_coding
AT1G77670	AT1G77670	AT1G77670	844103	protein_coding
AT2G14270	AT2G14270	AT2G14270	3768193	protein_coding
AT4G38500	AT4G38500	AT4G38500	830007	protein_coding
AT2G46200	AT2G46200	AT2G46200	819227	protein_coding
AT4G16590	CSLA01	CSLA01	827360	protein_coding
AT1G74590	GSTU10	GSTU10	843799	protein_coding
AT1G13350	AT1G13350	AT1G13350	837895	protein_coding
AT3G48550	AT3G48550	AT3G48550	824014	protein_coding
AT3G54030	BSK6	BSK6	824570	protein_coding
AT4G06676	AT4G06676	AT4G06676	826112	protein_coding
AT4G14800	PBD2	PBD2	827135	protein_coding
AT5G56710	AT5G56710	AT5G56710	835772	protein_coding
AT1G76050	AT1G76050	AT1G76050	843937	protein_coding
AT1G77210	STP14	STP14	844057	protein_coding
AT5G48710	AT5G48710	AT5G48710	834929	protein_coding
AT1G26800	AT1G26800	AT1G26800	839223	protein_coding
AT4G16095	AT4G16095	AT4G16095	827295	protein_coding
AT2G40290	AT2G40290	AT2G40290	818621	protein_coding
AT4G27510	AT4G27510	AT4G27510	828860	protein_coding
AT4G20430	AT4G20430	AT4G20430	827791	protein_coding
AT2G04660	APC2	APC2	815008	protein_coding
AT3G22425	IGPD	IGPD	821812	protein_coding
AT5G51260	AT5G51260	AT5G51260	835200	protein_coding
AT3G47480	AT3G47480	AT3G47480	823902	protein_coding
AT1G29750	RKF1	RKF1	839853	protein_coding
AT5G14250	COP13	COP13	831275	protein_coding
AT2G16575	AT2G16575	AT2G16575	816157	protein_coding
AT1G28550	RABA1i	RABA1i	839755	protein_coding
AT5G66320	GATA5	GATA5	836764	protein_coding
AT1G54770	AT1G54770	AT1G54770	841918	protein_coding
AT3G44220	AT3G44220	AT3G44220	823546	protein_coding
AT1G74860	AT1G74860	AT1G74860	843825	protein_coding
AT4G38010	AT4G38010	AT4G38010	829957	protein_coding
AT3G07030	AT3G07030	AT3G07030	3768790	protein_coding
AT4G25910	NFU3	NFU3	828697	protein_coding
AT3G28910	MYB30	MYB30	822525	protein_coding
AT4G02110	AT4G02110	AT4G02110	828135	protein_coding
AT2G22410	SLO1	SLO1	816772	protein_coding
AT4G23490	AT4G23490	AT4G23490	828447	protein_coding
AT1G07200	AT1G07200	AT1G07200	837231	protein_coding
AT5G35600	HDA7	HDA7	833525	protein_coding
AT3G42860	AT3G42860	AT3G42860	823332	protein_coding
AT4G24970	AT4G24970	AT4G24970	828599	protein_coding
AT1G56720	AT1G56720	AT1G56720	842128	protein_coding
AT1G66430	AT1G66430	AT1G66430	842961	protein_coding
AT5G61550	AT5G61550	AT5G61550	836276	protein_coding
AT4G10230	AT4G10230	AT4G10230	826614	protein_coding
AT1G53820	AT1G53820	AT1G53820	841819	protein_coding
AT2G14390	AT2G14390	AT2G14390	815926	protein_coding
AT5G56620	NAC099	NAC099	835763	protein_coding
AT1G51900	AT1G51900	AT1G51900	841617	protein_coding
AT3G26782	AT3G26782	AT3G26782	5008030	protein_coding
AT4G22090	AT4G22090	AT4G22090	828298	protein_coding
AT1G59520	CW7	CW7	842242	protein_coding
AT1G20350	TIM17-1	TIM17-1	838623	protein_coding
AT3G24270	PUM25	PUM25	822015	protein_coding
AT3G13227	AT3G13227	AT3G13227	820516	protein_coding
AT2G32680	RLP23	RLP23	817828	protein_coding
AT4G27310	BBX28	BBX28	828839	protein_coding
AT4G15320	CSLB06	CSLB06	827198	protein_coding
AT1G32020	AT1G32020	AT1G32020	840093	protein_coding
AT1G19740	AT1G19740	AT1G19740	838563	protein_coding
AT1G20710	WOX10	WOX10	838661	protein_coding
AT1G13245	RTFL17	RTFL17	837884	protein_coding
AT5G41910	MED10A	MED10A	834196	protein_coding
AT4G08160	AT4G08160	AT4G08160	826365	protein_coding
AT1G04180	YUC9	YUC9	837024	protein_coding
AT1G52695	AT1G52695	AT1G52695	841702	protein_coding
AT1G60790	TBL2	TBL2	842373	protein_coding
AT5G06905	CYP712A2	CYP712A2	830581	protein_coding
AT5G61210	SNAP33	SNAP33	836242	protein_coding
AT3G09405	AT3G09405	AT3G09405	7922320	protein_coding
AT1G64400	LACS3	LACS3	842748	protein_coding
AT5G63620	AT5G63620	AT5G63620	836482	protein_coding
AT4G17890	AGD8	AGD8	827512	protein_coding
AT4G30400	AT4G30400	AT4G30400	829163	protein_coding
AT3G05050	AT3G05050	AT3G05050	819667	protein_coding
AT2G19890	AT2G19890	AT2G19890	816508	protein_coding
AT2G45400	BEN1	BEN1	819146	protein_coding
AT4G17670	AT4G17670	AT4G17670	827487	protein_coding
AT1G14950	AT1G14950	AT1G14950	838060	protein_coding
AT4G19570	AT4G19570	AT4G19570	827699	protein_coding
AT3G62010	AT3G62010	AT3G62010	825374	protein_coding
AT3G22900	NRPD7	NRPD7	821862	protein_coding
AT1G55660	AT1G55660	AT1G55660	842015	protein_coding
AT3G46150	AT3G46150	AT3G46150	823758	protein_coding
AT3G10760	AT3G10760	AT3G10760	820245	protein_coding
AT2G26480	UGT76D1	UGT76D1	817189	protein_coding
AT3G27540	AT3G27540	AT3G27540	822376	protein_coding
AT3G23580	RNR2A	RNR2A	821937	protein_coding
AT1G12760	AT1G12760	AT1G12760	837832	protein_coding
AT5G03110	AT5G03110	AT5G03110	831797	protein_coding
AT4G04980	AT4G04980	AT4G04980	825839	protein_coding
AT5G56550	OXS3	OXS3	835756	protein_coding
AT1G56570	PGN	PGN	842111	protein_coding
AT2G19800	MIOX2	MIOX2	816499	protein_coding
AT5G15540	EMB2773	EMB2773	831407	protein_coding
AT5G23540	AT5G23540	AT5G23540	832420	protein_coding
AT4G00120	IND	IND	827911	protein_coding
AT1G35035	AT1G35035	AT1G35035	5007766	protein_coding
AT1G23740	AOR	AOR	838984	protein_coding
AT1G52000	AT1G52000	AT1G52000	841629	protein_coding
AT5G44670	GALS2	GALS2	834496	protein_coding
AT5G40240	UMAMIT40	UMAMIT40	834022	protein_coding
AT5G09950	MEF7	MEF7	830856	protein_coding
AT1G31310	AT1G31310	AT1G31310	840019	protein_coding
AT1G69960	PP2A	PP2A	843333	protein_coding
AT3G55677	AT3G55677	AT3G55677	3769720	protein_coding
AT2G47960	AT2G47960	AT2G47960	819408	protein_coding
AT1G14470	AT1G14470	AT1G14470	838009	protein_coding
AT2G02580	CYP71B9	CYP71B9	814788	protein_coding
AT5G37860	AT5G37860	AT5G37860	833764	protein_coding
AT1G61450	AT1G61450	AT1G61450	842439	protein_coding
AT4G26220	AT4G26220	AT4G26220	828728	protein_coding
AT2G25820	ESE2	ESE2	817124	protein_coding
AT3G14970	AT3G14970	AT3G14970	820726	protein_coding
AT3G52960	AT3G52960	AT3G52960	824462	protein_coding
AT2G21465	AT2G21465	AT2G21465	3768355	protein_coding
AT3G52070	AT3G52070	AT3G52070	824370	protein_coding
AT5G18720	AT5G18720	AT5G18720	831990	protein_coding
AT5G10030	TGA4	TGA4	830866	protein_coding
AT2G28740	HIS4	HIS4	817423	protein_coding
AT4G14670	CLPB2	CLPB2	827117	protein_coding
AT2G03980	AT2G03980	AT2G03980	814924	protein_coding
AT4G19050	AT4G19050	AT4G19050	827643	protein_coding
AT4G08770	Prx37	Prx37	826447	protein_coding
AT4G23840	AT4G23840	AT4G23840	828483	protein_coding
AT1G69200	FLN2	FLN2	843251	protein_coding
AT5G40490	AT5G40490	AT5G40490	834047	protein_coding
AT1G49990	AT1G49990	AT1G49990	841423	protein_coding
AT1G05291	AT1G05291	AT1G05291	6240483	protein_coding
AT1G63855	AT1G63855	AT1G63855	842689	protein_coding
AT5G23750	AT5G23750	AT5G23750	832440	protein_coding
AT1G67900	AT1G67900	AT1G67900	843118	protein_coding
AT2G36890	RAX2	RAX2	818262	protein_coding
AT3G16650	AT3G16650	AT3G16650	820917	protein_coding
AT4G35460	NTRB	NTRB	829698	protein_coding
AT4G28550	AT4G28550	AT4G28550	828973	protein_coding
AT1G29630	AT1G29630	AT1G29630	839840	protein_coding
AT1G48200	AT1G48200	AT1G48200	841240	protein_coding
AT1G18310	AT1G18310	AT1G18310	838411	protein_coding
AT5G39200	AT5G39200	AT5G39200	833915	protein_coding
AT1G21760	FBP7	FBP7	838780	protein_coding
AT2G33740	CUTA	CUTA	817940	protein_coding
AT5G37730	AT5G37730	AT5G37730	833751	protein_coding
AT5G14345	ENODL21	ENODL21	5008209	protein_coding
AT3G03120	ARFB1C	ARFB1C	821079	protein_coding
AT5G63660	PDF2.5	PDF2.5	836486	protein_coding
AT2G32540	CSLB04	CSLB04	817815	protein_coding
AT5G52860	ABCG8	ABCG8	835363	protein_coding
AT5G47730	AT5G47730	AT5G47730	834824	protein_coding
AT1G11450	UMAMIT27	UMAMIT27	837687	protein_coding
AT2G46720	KCS13	KCS13	819284	protein_coding
AT2G28970	AT2G28970	AT2G28970	817446	protein_coding
AT4G11655	AT4G11655	AT4G11655	2745700	protein_coding
AT5G03210	DIP2	DIP2	831903	protein_coding
AT1G29005	AT1G29005	AT1G29005	28717276	protein_coding
AT5G51610	AT5G51610	AT5G51610	835235	protein_coding
AT4G17486	AT4G17486	AT4G17486	827462	protein_coding
AT5G59380	MBD6	MBD6	836057	protein_coding
AT2G45830	DTA2	DTA2	819191	protein_coding
AT5G46320	AT5G46320	AT5G46320	834675	protein_coding
AT5G10370	AT5G10370	AT5G10370	830901	protein_coding
AT4G31110	AT4G31110	AT4G31110	829238	protein_coding
AT1G24010	AT1G24010	AT1G24010	839013	protein_coding
AT4G28395	A7	A7	828956	protein_coding
AT3G13870	RHD3	RHD3	820600	protein_coding
AT1G04710	PKT4	PKT4	839434	protein_coding
AT2G03250	AT2G03250	AT2G03250	814854	protein_coding
