,A10,A2,A3,A4,A5,A6,A7,A8,A9,B1,B2,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,C9,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8
SLC27A2,2.6730878,1.9315826,0.5041713,0.16142899,2.3831787,3.4177136,0.8581314,1.3983499,3.4306567,2.610908,2.6213162,0.0,1.1171386,0.2589137,1.773352,1.3514057,1.7968143,1.2316017,2.5226133,2.1777868,1.8225464,1.401048,1.3754227,1.9231757,0.0,0.78181124,0.8614235,1.5799918,1.7376249,1.8598282,2.2018898,0.31458664,1.6116523,1.1647074,3.9063594,0.4905572,1.7700859,1.2781931,0.79940224,2.7996376,3.04189,2.1081882,1.4762576,0.5029124,0.7616023,1.3403116,1.8119378,0.1405147,1.3735077,1.6645552,0.73524165,3.0542634,2.7338428,0.18624136,0.7232049,1.1378525,0.9277334,1.4333572,2.3371472,1.8267856,1.2928578,3.1115007,0.14201939,0.8993244,0.1256692,0.0,1.5888537,0.16478452,1.2323704
SSX2B,0.0,0.7961238,3.5688212,0.0,0.0,0.0,0.8757579,2.6097085,3.2780871,2.6762686,0.0,0.0,1.4374098,0.0,0.0,3.0144906,0.0,0.0,2.4156196,0.0,0.0,3.0999432,0.0,0.0,2.4258757,2.454292,3.9368916,0.0,0.0,0.0,2.5346026,3.2002509,0.0,2.5646489,0.0,0.0,0.25888282,0.0,2.6536202,0.0,0.0,3.310975,0.0,0.0,3.0266476,0.0,0.0,3.423993,2.5487554,0.0,2.5348582,0.0,0.22611912,0.0,0.0,2.7768364,0.0,0.48044333,0.0,2.5451307,2.886322,0.0,0.3200982,0.0,0.0,1.2893944,0.0,2.7101045,3.1247838
DMTF1,2.6124952,3.1231349,2.9063635,3.110067,2.5231583,3.3672338,1.3418097,1.9821424,2.1871173,2.1384907,1.1793301,3.3400502,1.4566678,3.0326881,2.8594651,2.9205856,2.9259534,1.9293532,2.1354976,1.5328094,2.9495487,2.2638595,2.517659,2.7475533,2.3323643,1.2376357,2.9508383,1.9716568,1.7633499,1.7961589,1.2714,2.5903323,2.9158509,2.8197072,3.8336296,0.8732914,2.3307593,2.7875767,2.201075,2.3960476,2.378405,1.9317689,2.712668,3.9109676,3.961364,2.225994,0.21439822,2.474178,2.8627288,2.9911933,2.5569975,3.9511924,2.5267487,2.433995,2.890252,2.1853726,1.1919518,2.489001,2.1389682,2.012987,1.8911257,2.7350693,2.1101952,3.5674434,2.2556357,0.50215554,0.79133326,1.9897019,2.4693177
PLK1,3.4561007,1.7349583,3.3879483,3.3339703,1.1069342,1.4154645,2.202959,2.9118783,3.301848,1.8235962,0.8219453,3.8940754,1.33354,2.1524293,1.3275584,3.0316126,0.9640857,2.3189223,3.3184226,0.7488496,0.14784485,2.4835591,1.7996483,2.190697,2.6146827,3.688246,2.1228347,3.0611143,2.9525561,3.6304128,2.824611,3.8729076,1.4679592,2.8442063,1.8901223,3.143176,2.0901418,1.4692861,2.0687518,2.7841098,2.6934655,1.3637054,3.0226924,1.3272657,3.3547633,3.3174963,3.1458616,1.4970883,2.5856922,1.3468461,3.6492548,0.21740551,3.134519,1.296011,1.3944587,2.6851919,2.4753063,2.8333626,2.0241153,3.585688,4.199987,2.123141,2.1555154,3.2621155,1.5505404,2.5213375,2.0587955,0.40811756,3.7182295
COL1A2,0.0,0.0,0.0,0.0,0.0,0.56852174,0.0,0.0,0.0,0.0,0.28828987,0.0,0.07136486,0.0,0.0,0.0,0.0,0.0,0.12971249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07324396,0.0,0.0,0.0,0.0,0.0,2.4136977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17715071,0.0,0.18089387,0.0,0.0,0.0
CALB1,0.0,0.0,2.8481638,1.0917219,0.0,0.0,1.0996444,0.0,2.1352947,3.1386425,2.2562563,0.0,1.803717,0.899149,0.0,1.2975714,0.67058456,0.0,0.57388043,0.0,0.0,1.1780579,1.244833,0.7517981,2.4452477,0.0,1.0361964,2.3360906,0.73011637,0.0,1.0203296,0.0,0.0,0.0,0.72816294,0.0,2.3232841,1.6447568,2.1606448,0.0,1.6468686,0.87434435,1.3781956,1.1586014,0.0,2.344991,0.45221382,0.0,0.418122,2.3651948,0.9965655,1.5305321,0.85379934,0.16194792,0.0,0.7766994,0.51170564,0.0,0.0,1.0359862,0.0,2.2929134,0.0,0.0,0.7104756,0.0,1.0298651,0.0,0.5610604
CPEB4,1.2432247,2.273498,1.8354951,2.6523435,1.6183368,1.2189382,1.717125,1.8475966,0.043355424,2.1830263,1.9050443,2.290927,0.40604562,1.4726794,2.6989896,2.0820093,1.9031682,2.0587325,0.12310662,1.2708521,1.6720777,0.789624,2.5293229,0.8313592,2.187182,1.206424,0.93005913,1.8032645,1.1362128,2.3644152,1.3829904,1.672329,2.7356062,1.9131924,2.1929648,1.1163589,2.099877,1.4551271,1.2747629,2.1864276,1.2897526,0.64989567,0.81806254,1.0391096,1.6657358,1.1464093,0.40132788,0.9978471,0.7517429,1.2687376,1.4996847,0.23662901,0.81131995,1.0058136,2.4534783,0.81982166,1.7558004,0.38004884,0.4026652,1.320545,1.1212351,0.48856407,0.8603259,0.9716229,1.5085673,1.9677584,0.17788339,1.7589769,0.46678597
XRCC6,3.9771535,3.212778,4.342939,4.474783,3.69842,3.897801,4.01231,3.9372222,4.440091,3.790225,3.635202,3.9964845,4.1106772,4.1944537,4.2353225,3.7925112,4.201281,3.9017694,4.1380987,4.0419106,4.047598,4.3293743,4.344778,4.412506,4.3506103,4.1646547,4.4629703,3.7201142,4.240529,3.7157235,4.153497,4.1103716,4.158933,4.0627947,3.8096225,3.7798357,4.2359943,4.2753134,4.195836,4.0829186,4.273833,4.0678854,4.062666,4.0042043,3.407014,4.3896112,4.295443,3.915953,4.6076527,4.515186,3.900051,4.252507,4.1045938,4.020274,3.851459,4.1872807,3.9635684,4.11767,4.340368,4.3499584,4.890145,3.9866357,3.9003959,3.995391,3.3066404,0.88492143,4.237996,3.8019938,3.8976362
TRDN-AS1,1.3433667,0.0,0.9165827,1.8134359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000528,0.0,0.0,0.0,1.5189271,0.0,0.28920916,0.1205082,0.0,0.0,0.30289108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2898138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6176305,1.3982874,0.0,0.0,2.298759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8819236
UPF1,1.4863138,1.4985753,1.9536132,1.6229188,1.5989642,2.6038027,2.3677325,2.0684328,1.4362022,2.3391232,1.5215678,2.1677246,2.3038342,1.6968603,1.3713624,1.4876653,1.9941221,1.588885,2.2914352,2.4377842,1.2761695,1.37878,1.2303499,1.6055188,1.3050542,1.6947285,1.6924919,1.2072036,1.4458612,1.0971359,1.6389313,2.9698806,1.6035908,1.4337162,2.4769273,1.4730964,1.7320879,0.9395958,1.3437548,1.5139375,1.8228223,1.7570859,1.6437669,2.5505812,1.8521417,2.0464368,1.772137,1.3772887,1.8862014,1.9177241,1.9925742,1.6905304,1.2305343,1.368222,1.5155878,1.9033587,1.3100312,2.6286917,1.4992768,1.2897259,2.3772087,0.9862581,1.6845604,1.7270277,1.341246,0.3345547,1.1781001,2.7107298,1.195468
EGR1,0.0,2.5244627,2.7770178,1.6253351,2.49387,2.8271067,0.9009192,3.0022182,2.3448977,2.6342669,0.0,1.8264153,1.1407661,2.3950994,2.9471242,1.8588349,1.1155963,3.153025,1.7398593,1.6705947,2.5487118,1.6124678,2.8142164,2.7995708,2.0385256,2.7581346,0.31102476,1.2533494,1.778878,0.31848282,2.329672,1.9412304,2.7919219,1.9571398,4.0159674,2.0683253,2.7558038,2.3233337,2.2361796,2.1079695,1.6773466,2.3007762,2.5770726,3.0916145,2.2907906,2.2819986,0.0,1.5285734,1.397616,2.8396308,2.670246,3.0761223,2.5775418,3.3142242,3.0167952,3.0184424,0.21632034,2.4688606,0.67705333,1.5947715,0.4808335,1.3339697,2.0485885,0.9602284,2.0566175,0.0,0.07355525,1.1120315,1.6276163
KYAT1,0.0,0.0,0.0,0.9518992,0.85278076,0.0,0.4963954,0.9490003,0.0,0.0,0.0,0.0,0.0,0.7107587,0.73972684,0.32910517,0.10986735,0.0,0.0,0.0,0.0,0.19898364,0.0,0.0,0.65907323,0.0,0.0,1.1771098,1.474123,0.0,0.0,2.539018,0.0,0.61636174,0.0,0.0,0.0,0.0,0.23703937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0952199,1.2760369,0.59626836,0.0,0.44030765,1.3312266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0860622,0.0,0.0,0.0,0.41922072,0.0
WASHC4,0.80600256,2.2048306,3.2103257,2.4046023,1.2915176,1.4253032,3.2642522,0.6192175,3.3039231,2.3860729,0.58608633,0.622004,3.2803593,2.765461,1.8693826,3.124738,1.7638276,0.47807598,0.55480593,2.493333,2.1288147,1.7040478,1.5500742,1.5730162,2.5005865,1.330126,2.175681,1.8279583,1.5664052,1.6632277,2.3235965,1.9998353,1.3048234,0.506435,1.6232688,0.7132782,1.7819853,1.2615627,1.5720178,1.7395033,2.522771,1.4579183,2.5171738,0.7351831,2.9380977,2.1405203,1.5845932,2.3133547,1.8512203,1.5486386,1.9842366,1.6873038,0.9790341,2.2936058,2.4169655,1.9982467,1.2540176,2.3791487,1.1416798,1.0497962,2.9745095,1.0380888,2.537821,3.683782,2.3661814,0.40883544,2.940966,0.26520792,1.3315947
TMEM254,0.0,0.21799432,0.0,0.0,0.19861396,0.0,0.0,0.0,0.0,0.20055187,1.2281139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1579926,0.0,0.21496217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42725986,0.0,0.0,1.8206263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7586051,0.0,0.56540924,0.0,2.442345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8043432,0.0,0.0
SYTL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6425481,0.0,0.0,1.3720279,0.07252808,0.0,0.0,0.0,0.0,0.0,0.0,2.084119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20613167,0.0,0.0,0.0,0.05888476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55420977,0.0,0.0,0.0,0.0,0.0,0.0
FLVCR1,2.3179855,0.7946879,3.6036656,2.6603446,0.48413396,1.3339871,1.3789555,0.39033726,1.2412364,1.7573797,2.6938066,0.71439433,1.7626175,0.62933695,0.55812955,0.91171426,1.2824755,0.89831203,2.1699128,0.79309434,0.3686815,1.8997384,0.37580007,1.0979097,0.93148434,0.72552824,0.56883544,1.982631,2.0035899,0.29559368,1.138871,1.166051,1.5166277,0.761571,1.8471535,2.0883048,2.0174932,1.0518417,0.7702698,1.6339113,0.9235392,0.5744633,0.5555395,3.0752025,1.6423233,2.29703,0.88614035,2.434262,2.015625,1.1988494,1.0252155,0.7867454,1.9815786,0.0,2.5949032,1.8166732,0.88006353,1.1005787,1.8008777,2.1692028,1.0990365,0.47833815,0.0552767,1.8886497,1.2483591,1.3107992,1.5834975,1.3163295,0.17097154
PCBP1,3.2995648,2.1325,2.9492319,3.3147326,3.1520102,3.3733268,2.7655435,3.391635,3.350844,3.1959317,2.4991078,2.9850652,3.1762614,2.780797,3.3149421,2.7245803,3.5736332,3.6375055,3.400968,3.170689,3.2319448,3.0357475,3.4952395,3.0046754,2.8276048,2.9473212,3.3675234,2.71576,2.9159613,3.1170015,2.7394698,2.866776,3.563167,2.7439342,3.3123424,3.2784941,3.0791392,2.8589363,2.7974005,3.0305586,3.082229,2.8148649,3.6730032,3.757418,2.8623445,3.2519295,2.8063297,2.9835494,2.9815729,3.1650107,3.4469373,3.2457404,2.999218,2.8814893,3.317851,3.2571614,3.4590058,3.107175,3.2611394,3.1997714,3.062991,2.7241552,2.5158243,3.1879735,3.0796056,3.3278832,2.8823667,2.852444,3.331263
TLCD4-RWDD3,0.0,0.0,0.0,0.0,0.0,2.2927265,0.0,0.0,0.0,0.0,0.0,0.0,0.89960104,0.0,0.0,0.0,0.8659246,0.0,0.0,0.71893233,0.0,0.0,0.0,0.0,0.0,0.79463726,0.0,0.0,0.0,0.0,0.0,0.4320155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32170227,0.0,0.0,0.0,1.6962556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A16,0.0,0.0,0.89927924,0.0,0.0,0.0,1.1316043,0.0,0.0,0.27698758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120027624,0.0,0.0,0.0,0.0,0.0,0.0,0.099416286,0.0,0.0,2.2000418,0.0,0.0,0.0,1.2585917,0.0,0.3709047,0.0,0.0,0.44308132,0.0,0.0,0.0,0.30228296,0.09864371,0.0,0.0,0.0,0.22512,0.0,0.0,0.118606694,0.0,0.19121109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1044655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69111663,0.0,0.91945374,0.0,0.0,0.0,0.0,0.0,0.9862756,0.0,0.0,0.0,2.7374313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7687099,0.0,0.0,0.0,0.0,0.0,0.0,1.1316831,0.0,0.0
LYZ,2.0724654,2.4487476,0.0,0.44838282,0.0,1.6448228,1.8457245,0.0,2.4134083,0.0,2.526362,2.5074334,3.14244,2.1815798,2.4295132,1.7678012,1.9331523,0.0,2.6073875,2.5905426,0.45607457,2.2271938,1.4066197,2.1630404,0.0,0.0,0.9492306,3.037236,2.1914194,0.0,1.2443324,1.6072568,1.5479658,0.0,0.0,0.0,2.3182778,2.4613445,2.1874964,0.6339315,1.463726,2.2045896,0.5818094,0.0,1.9796653,2.2070038,2.535933,1.0106659,1.7875149,2.3293016,0.0,1.831881,2.5043595,0.90858716,0.70460576,0.0,1.3115185,0.77693254,2.3582397,0.0,1.0305979,4.244259,1.8566747,0.82212645,0.60885376,1.08912,2.2462773,2.0416992,2.0408716
RAPGEF6,0.9426569,3.0374703,2.5036616,2.862635,2.4480712,1.0282563,1.5398185,0.89345926,0.64698756,2.2124836,1.3261813,1.6774848,0.7494368,1.7390517,1.5307468,1.3438628,1.0521379,0.82083565,1.2572333,0.8815092,1.106348,1.589987,1.2296464,2.0574074,1.6299269,2.1043696,2.325439,1.264427,1.8582836,1.022551,2.6629932,1.3279089,1.941397,1.5267626,1.34823,0.64056355,1.5478832,0.684336,1.1278778,1.466135,1.153936,1.565679,2.8665495,2.2699466,3.17285,1.033086,1.420608,1.6830106,2.1216757,0.6313755,1.6184279,3.560215,1.2982006,0.7933282,0.21779647,0.2934268,1.3292959,0.58812606,2.3711278,1.5993611,2.9826086,0.86462307,1.223611,1.3387407,0.71825826,1.2490673,1.0876561,0.42132992,1.1225482
E2F3-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8614705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751987,0.0,0.0,0.0,2.05328,0.0,0.0,0.0,0.0,1.7153076,0.0,0.0,0.0,1.0374565,0.0,0.93711203,0.0,0.0,0.0,0.0,0.0,0.0,1.3930148,0.0,0.0,0.9950102,0.0,0.0,1.8878955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031002,0.0,0.0,0.0,0.0,0.0,1.5058911,0.0,1.5240985,0.0,0.0,0.0,1.9642256,0.8055196,0.0,0.0,0.0,0.0
MBD5,0.9136168,0.0,0.30498895,2.2946136,0.0,1.4115926,1.1005261,0.0,1.0693562,0.4486874,0.0,0.7681614,1.5759714,1.3938339,1.4033378,1.4273142,2.0583224,1.8514262,1.121785,0.3592648,1.3183894,0.6543346,0.07450803,3.5812848,5.289819,1.0635318,0.66780114,1.1873555,0.94198143,0.74902076,0.5912894,0.0,1.7688514,0.820642,3.2574804,0.1562864,1.696202,1.3979499,2.1960132,1.5391108,2.4638581,0.056764003,0.4122871,2.0974596,3.221815,2.2546215,0.9093958,1.183951,0.96285176,1.7009718,1.0270895,0.8680543,1.3308705,1.4169402,0.6206114,1.7143277,0.46659532,1.0109931,0.9341263,0.0,0.0,1.9571378,0.7037607,1.801333,0.5631171,0.0,0.30119067,0.56329304,0.15824656
CHD3,1.5110544,1.7316972,1.8430904,1.9437709,3.6707358,3.8261924,1.633924,1.8688544,0.83659667,0.8818819,2.14963,0.962754,3.6722403,1.3303744,1.8910679,1.6162071,3.1955233,1.4947969,1.979982,2.1779706,0.9982198,1.5298653,1.6527705,1.3896502,0.46801978,1.4148062,4.27497,1.0752553,2.5936544,1.440637,1.5612144,1.6261418,1.3982464,2.1458416,1.4853197,1.6726824,1.1841947,1.197591,2.1888921,2.364086,1.2510455,1.1993408,1.8749326,2.1068506,1.7395488,1.810711,1.2434795,1.8494723,1.5288154,1.2852561,1.4351386,1.6075543,2.1091568,1.6440477,1.4026214,1.5928924,1.7234991,0.74331445,1.6038144,1.8287903,2.772415,2.5113661,2.586575,0.9474394,1.130149,3.1145003,1.8618685,1.2180233,0.87016344
FN1,0.30962726,1.1909443,0.0,0.53978795,1.3218745,3.3758726,2.267065,0.0,0.7711133,1.2851555,0.49783581,1.1716053,0.19040877,0.13382347,1.8450146,0.95280397,0.69935834,0.0,0.0,0.27180114,0.0,0.0,2.1693091,0.86510056,0.0,0.46325967,0.0,0.0,0.0,0.15603577,0.066285744,0.5422807,0.0,0.0,1.2467386,1.3780819,0.33865413,0.0,0.0,3.2727473,0.5193573,0.0,0.0,0.0,0.10700606,0.96866304,1.2781366,0.0,0.0,1.6225513,1.5029434,1.8349149,0.041511357,0.0,0.0,1.4185165,0.06954005,0.0,0.0,0.07017977,0.0,0.18021601,0.0,0.0,0.08767565,0.67494655,0.18307877,0.0,0.0
LINC01610,2.909134,2.9164512,1.9726456,2.4962754,2.5971134,3.635338,2.2865422,2.516554,2.2305906,2.797533,2.6790802,2.5941615,2.627263,2.9805439,3.429643,3.6512177,3.2462847,3.0628812,2.9338334,2.6425219,2.265594,3.6168098,2.7031777,3.5946224,1.5795505,2.1265109,3.201476,2.9381557,2.1580226,2.4263365,1.8478638,2.0544317,3.0122743,3.1235619,3.8580308,2.2767143,1.5264069,2.4837155,2.8353796,1.0608443,2.6776261,2.3081212,2.152977,3.5553846,2.8294687,3.5980184,3.6386237,3.2349164,3.0896227,2.8491101,4.3887486,3.2375648,2.6119964,3.4346507,2.7126827,3.702919,2.894641,3.1432264,3.1989295,2.3447928,2.1444538,1.8542309,2.635194,1.7907308,2.1184993,1.7977062,2.345558,2.633326,2.7670267
NCOA3,0.9194665,0.18787694,1.2053162,0.48414686,0.0787548,0.3400665,1.8433162,0.8897217,1.4667311,0.62247306,1.070363,0.7693922,2.6762094,0.7170482,1.0192786,1.3882025,1.127067,0.7124766,1.0420676,2.2340138,0.887725,0.909422,0.7618277,1.8611519,3.3935285,0.592568,1.0741044,1.0905123,1.5480012,0.26770154,1.6464475,1.1925485,0.5832224,2.7623491,0.8082025,0.80120486,1.1423054,0.92905056,1.0280603,1.0066009,0.9689982,0.91709083,0.6234653,0.8101001,0.8493438,0.93443197,0.9498969,0.8908958,0.52981496,1.2035192,1.2546058,2.1359086,2.120609,0.6687315,0.8679837,0.50549865,0.8632895,1.577013,3.2496803,0.9060485,1.6897748,1.1611673,1.2879261,2.6705234,0.34551692,0.17693625,0.7367137,1.1221113,1.2134713
CD24,1.923768,0.0,0.0,3.4853327,0.0,4.088842,0.0,0.0,4.248118,1.7636402,4.8556585,0.0,0.0,1.7333603,0.0,2.1411152,1.6255238,0.0,1.0497199,3.672832,0.0,0.0,1.4676946,1.9140273,0.0,0.0,3.5985014,2.7298226,1.0269939,1.3205456,1.0937686,3.4864504,0.0,0.0,1.1558828,0.7038472,2.0977128,0.0,2.799993,0.77574,3.3350534,0.0,0.0,0.0,1.7907337,0.8829345,3.0332851,0.0,0.0,1.9857315,0.40777045,0.0,0.6465544,1.2579349,0.64446676,0.0,2.4413838,0.0,2.5272872,0.0,0.0,3.4389944,1.9457642,0.0,0.0,0.0,3.3485107,0.0,3.7917838
EXOSC5,0.6304278,1.5083255,2.459695,2.1060536,1.1261909,1.8076651,0.5942524,0.8513643,1.2191609,1.0929822,1.8605716,2.3651109,2.0005958,1.6080173,1.1134123,1.0124565,1.7229835,0.9133893,0.86601543,2.1544163,0.75116843,1.5227869,1.7824397,1.4106677,1.4093049,1.4982227,1.1733663,0.9941636,1.2826407,2.123023,1.1810377,0.98454434,1.3352396,0.7869981,0.6531493,1.6427671,1.7444477,2.054693,0.9568966,1.7963792,2.1395211,1.2686445,1.1731095,1.2265882,1.3362187,1.6496642,1.6324,0.8240303,2.7055845,1.7356733,1.9654298,1.8704404,2.0724838,1.3577251,1.4906893,0.98344684,1.9654144,0.39917737,1.51898,1.8838859,1.4292272,0.35530522,1.0797944,1.332257,1.5535586,0.0,1.2433147,1.1131524,1.8424833
GNL3,4.554268,3.3097103,4.042694,3.8517568,3.130889,3.7466483,3.9666975,3.970369,2.391541,3.8488762,2.2707298,3.5137928,3.622277,4.3137536,3.7214963,4.2658257,3.540329,4.5049863,3.7520995,4.004864,3.414421,3.6416104,4.0801306,3.9215486,4.02691,3.686487,3.8154178,4.3442917,4.3601995,3.6360562,4.1179643,4.4912443,3.3149366,4.5577297,3.3600063,3.6265519,3.5403502,3.4861968,3.6184254,3.6336162,4.5057306,3.1799192,4.4462805,4.3641176,4.3375835,4.2766156,3.9215329,3.9114132,3.8746665,4.1200953,4.2656665,3.8713765,4.2339745,2.6171901,3.6181417,3.7512279,3.582914,4.3781066,3.6618125,3.8379884,3.6419427,2.4816375,3.4315367,3.4262857,3.408489,1.9838464,3.6416817,4.139724,3.988629
EWSR1,3.9169724,2.37072,3.6124372,3.7858703,3.9058454,3.251693,4.0602345,3.8438058,3.54175,3.0643194,3.044303,3.6954784,3.747446,3.8709316,3.416529,3.6376703,4.108873,3.546892,3.5370343,3.92465,3.6340737,3.8272707,4.245279,3.6963046,3.431874,3.2117598,2.9917028,2.9283233,3.7404375,3.161466,3.228116,3.3086576,3.8918657,3.8082085,3.8510962,3.7534156,3.7410004,3.6851053,3.6027153,3.4532886,3.717112,3.6996431,3.7684553,3.9332602,3.7367172,3.5836532,3.0124006,3.51092,3.8454373,4.096375,3.483206,4.0663543,3.7256248,3.2729619,3.6365683,3.3695006,3.9368198,3.174676,3.5986962,3.8524065,4.146784,3.8224401,3.0250797,3.7179327,3.0728405,0.0,3.4109347,2.9029872,3.431617
ZNF592,0.5757074,0.66640276,1.140235,0.9475882,0.8711444,1.2263148,1.0013067,1.0621215,0.6628936,0.97550106,0.5436856,1.2294408,0.56249166,0.7713612,1.1632084,1.014434,1.1923952,0.6673785,0.95017534,0.9350077,0.81632984,1.5759852,0.9994661,0.63441896,0.66937536,0.57492936,1.5511672,0.862036,0.8816661,0.8669249,1.1380773,1.0909504,2.078413,0.7449708,1.0404795,3.2604227,1.355423,0.6222772,0.6972722,3.3169882,0.80558974,0.7838979,1.4670568,0.7246623,0.74249905,2.4740474,0.7349827,0.67446065,0.6421144,1.0894743,1.2510939,1.0042943,2.4866421,1.028335,1.8203515,0.75037974,1.0302039,0.5934887,3.0225258,0.3367679,0.93085575,0.6733189,0.2828921,0.7116882,0.39617005,0.32915264,0.50206715,0.6286247,1.0608
LINC02964,2.846053,0.0,0.34857726,0.0,0.59767044,0.9304824,1.5413175,0.55286676,0.8676629,3.0740108,0.0,1.6308594,2.383323,1.1707702,3.5886273,0.0,0.12930222,0.0,0.0,0.13285205,2.024587,1.9097911,0.0,1.9426676,2.965946,0.0,2.5371997,2.2250323,2.0156844,2.7917118,1.872107,0.0,0.2272057,1.3481355,2.1736195,2.8056161,1.8670816,1.8641036,0.9582454,0.14078142,0.42904165,2.8360245,0.5914073,3.0765874,0.76870817,0.62899154,0.20024578,0.42461264,0.3626905,1.9640342,0.0,2.2579093,0.0,1.5510223,0.5290423,2.2185915,0.9923755,1.7881186,0.37428057,2.1781936,2.6720672,0.36302862,0.59869695,1.2633233,1.7639542,0.0,1.2505485,0.0,2.3885639
ID2,2.9461837,0.0,0.0,1.8492291,0.0,0.8920115,1.4334136,1.4468999,0.76934636,1.6187683,0.3184363,1.6825504,0.0,0.0,0.0,0.0,1.3421047,0.0,0.89078176,2.7077918,0.4911901,1.1922593,2.1235425,0.0,2.4903831,0.0,0.0,2.1849558,0.0,2.300702,0.0,1.7940158,1.6378592,1.9806914,2.7145753,1.4916136,1.2613245,0.66628563,0.0,0.8743381,0.73084897,2.2887752,2.2945962,0.59745365,1.8339633,1.1376003,0.2596506,1.7323176,0.0,1.4145453,3.108198,0.0,2.134176,0.0,0.0,0.99706745,2.1969848,0.57565844,1.1715147,1.2220436,2.3239236,0.80590117,0.0,1.5560515,0.0,0.4395876,2.102736,0.0,0.0
DOCK7,1.9048307,0.0,1.700234,0.8242899,2.6875093,1.6932539,0.0,0.9595441,1.2966694,1.0091171,1.4193362,1.2599655,2.333209,0.33699566,1.3019484,0.5236463,1.331146,1.2023811,1.4750634,1.8306801,1.7434753,1.59858,1.7448869,1.9365755,1.672852,3.0440216,2.9322476,1.4530118,2.7044752,2.040927,0.8090293,0.76033187,3.8511689,1.980797,1.0591695,1.0014371,1.4927177,2.1185083,1.4492774,2.0700111,2.2677789,1.1876879,0.65035766,0.79507,0.9373909,0.88768053,2.8166513,0.9794082,0.19165371,1.64841,0.84776986,0.6468074,1.6731288,1.1702567,0.42568722,1.3095775,3.602827,1.2180772,1.389923,0.5477826,1.7484088,1.641395,1.1412508,0.45243266,1.9205055,1.1949601,1.6189662,1.2937168,3.4583018
